Ladekurvenmessung

Zeit: 2018_05_04 09.05.03

Info: FVA3, v = 1.05, T = 23, F = 20, h = 518.2

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	0.00146	0.000146	0.000474	0.002775	-0.000512	0.004583
1	-0.000183	-0.000841	0.004748	0.000146	0.004912	0.003433
2	0.002282	0.001296	0.003104	0.002282	0.000146	0.004255
3	0.001296	0.000803	0.006391	0.001954	0.004912	0.004419
4	0.00294	0.001296	0.002775	0.002447	0.001954	-0.001005
5	0.001296	0.002118	0.004583	0.00146	0.004748	-0.000841
6	0.00409	0.003268	0.002282	0.002447	0.003926	0.000967
7	0.003597	0.000146	0.003597	-0.000512	0.004748	0.001132
8	0.005405	0.002775	0.00146	0.001789	-1.9e-05	0.000639
9	0.003433	0.001296	0.004583	0.001132	0.003104	0.000639
10	0.00294	0.003433	0.002611	0.000146	0.002611	0.00146
11	0.002282	0.003761	0.006227	0.001132	-0.001498	0.003104
12	0.004583	0.003104	0.005241	-0.002155	0.002118	0.003268
13	0.000803	0.00031	0.003597	0.001789	-0.00347	0.003597
14	0.001132	0.000803	-0.001169	-0.001005	-0.000183	0.002447
15	0.00146	-0.001334	0.000639	0.002447	-0.001827	0.000803
16	-0.000347	0.00031	0.002611	0.00146	0.000967	0.000639
17	0.000474	0.001132	-0.000841	0.002282	0.001789	0.001296
18	-0.002648	0.00031	0.004419	0.000803	0.003597	0.003104
19	0.002282	0.001789	0.001625	0.001789	0.002118	0.002611
20	0.001132	-0.000347	0.00294	0.001625	0.004583	0.002447
21	-0.000512	0.000803	0.00672	0.000146	0.00294	0.002118
22	0.00146	-0.000512	0.003926	0.000474	0.005076	0.003597
23	0.003268	0.000967	0.00409	0.000639	0.004583	0.00146
24	0.00146	0.001625	0.001789	0.00146	0.003926	0.002775
25	0.004255	0.002118	0.001625	0.00031	0.007049	0.002775
26	0.003433	0.002118	0.002775	0.003104	0.011815	0.001789
27	0.003761	0.003597	0.001789	0.00031	0.003761	0.000146
28	0.003268	0.00031	0.00146	0.005076	0.009843	0.000474
29	0.004583	0.002282	-0.000347	0.000474	0.006062	-0.001169
30	0.002447	0.000639	0.000967	0.000967	0.003761	0.000803
31	0.000146	0.001954	0.001625	0.002775	0.005734	0.005405
32	-0.000347	0.00031	-0.000841	0.001625	0.003268	-0.001498
33	0.001132	0.00031	-0.000512	0.000639	0.002775	0.001132
34	0.001625	0.000474	0.004419	0.003761	0.002611	0.001296
35	-0.001827	0.000474	0.002282	0.001296	0.001625	0.001625
36	0.002775	0.001789	0.001789	0.004912	-0.001991	0.004912
37	0.000803	0.002611	0.000639	0.000639	0.003433	0.00294
38	0.001132	0.00672	-0.000347	0.000146	0.001296	-0.000676
39	0.00146	0.003104	0.004912	0.001132	0.002775	0.002447
40	0.002611	0.00294	0.00031	0.000967	0.002282	-0.000512
41	0.002118	0.00294	0.003433	0.002775	0.003104	0.001625
42	0.005569	0.004583	0.003926	-0.001662	0.003268	0.000146
43	0.001625	-0.000841	0.001789	0.001954	0.003268	0.003433
44	0.002282	0.006884	0.002282	-0.001991	0.002118	0.002775
45	0.002447	0.00031	0.006556	0.005734	0.003761	0.001789
46	0.000474	0.00031	-0.000347	0.003268	0.002447	0.002611
47	0.003268	0.00146	0.001789	0.003104	-1.9e-05	-0.000512
48	0.001625	0.000474	0.000639	0.006227	0.001954	-0.001991
49	0.002447	-0.001662	0.000474	0.004419	-0.001662	-0.000841
50	-0.002155	0.001296	0.000803	0.00146	0.00146	0.000803
51	-1.9e-05	0.000474	0.000967	0.004419	0.000146	-0.000183
52	-0.001662	0.003433	0.005076	0.005734	0.001132	0.000803
53	0.002118	0.005076	0.002282	0.003761	0.000146	0.002447
54	-0.003635	0.002282	0.001296	0.004583	0.001954	0.00146
55	0.000803	0.004419	-1.9e-05	0.003433	-0.000512	-0.001827
56	-0.000676	0.001296	0.006062	0.003761	0.00146	0.000967
57	0.001625	0.004748	0.000146	0.002447	0.000474	0.000474
58	0.003597	0.002118	0.000967	0.003433	0.001296	0.001789
59	0.002282	0.001132	0.000967	0.003926	0.00146	-0.003963
60	0.001954	0.000474	0.001789	0.003597	-0.000347	-0.002484
61	0.001625	0.003268	0.000967	0.002282	0.00146	0.003268
62	0.002447	0.003104	-0.000841	0.003104	0.002447	-0.003635
63	0.001132	0.002775	-0.000512	0.003761	-0.000512	-0.004128
64	-0.001005	0.002611	-0.000841	0.001625	-0.004785	0.003597
65	-0.002484	0.002447	-0.000183	0.003433	-0.001827	-0.000512
66	-0.001662	0.002775	-0.000841	0.003926	-0.002484	0.000803
67	0.00031	0.001132	0.005734	0.00294	-0.001169	0.001296
68	-0.00347	0.000639	-0.002484	0.003761	-0.001827	0.00146
69	-0.002155	-1.9e-05	-0.001827	0.001954	0.000639	0.003926
70	-0.000183	0.003761	-0.000183	0.004419	0.000474	-1.9e-05
71	-0.002155	-0.003799	0.002447	0.005734	-0.000841	0.000803
72	-0.000183	0.003597	-0.002155	0.00146	0.000967	-0.000183
73	0.001132	0.002118	0.001789	0.002775	-0.001662	0.002447
74	0.00146	0.004419	0.000639	0.001954	-0.001334	0.000639
