Ladekurvenmessung

Zeit: 2018_05_04 09.02.40

Info: FVA3, v = 0.749, T = 23, F = 20, h = 374.2

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3
108	-0.000841	0.002611	-0.001334
109	-0.001991	0.001625	-0.00347
110	0.002282	0.000803	-0.001827
111	0.00146	-0.000676	0.000146
112	-0.000676	0.000146	-0.002813
113	-0.000183	-0.001334	-0.001334
114	-0.003306	-0.000841	0.000803
115	-0.000676	-0.003306	0.001296
116	-0.002648	-0.002648	0.00146
117	-0.001005	-0.002484	-0.001498
118	-0.001991	-0.003635	-0.000347
119	-0.001169	0.000803	-0.000183
120	-0.003635	-0.001005	-0.001827
121	-0.000841	-0.000676	0.000967
122	-0.002648	0.00146	-0.002155
123	-0.002155	0.000803	0.00031
124	-0.001334	-1.9e-05	-0.001991
125	-0.000676	-0.001169	-0.001169
126	-0.001498	-0.001169	-0.001169
127	0.000639	0.000639	-0.000347
128	-0.001662	-0.002155	-0.001005
129	-0.000676	0.000474	-0.000347
130	-0.001991	-0.001334	-1.9e-05
131	-0.003799	-0.001662	-0.000347
132	0.000803	-0.00232	0.000639
133	-0.001662	-0.002155	0.001625
134	-0.002484	-0.003799	0.002775
135	-0.001662	-0.001991	0.000474
136	-0.002484	-0.002155	0.00146
137	-0.001169	-0.002155	-1.9e-05
138	-0.001005	-0.001827	-0.001334
139	-0.002977	-0.002648	-0.003635
140	-0.001169	0.001789	-0.001827
141	-0.004621	0.000146	-0.003635
142	-0.001334	0.001954	-0.001334
143	-0.000676	-0.000347	-0.000841
144	-0.001498	0.002282	-1.9e-05
145	-0.002813	-0.000512	-0.000183
146	-0.005936	-0.003306	0.002775
147	-0.001827	-0.003306	0.000474
148	-0.005443	0.005898	0.001954
149	-0.004456	-0.003142	-0.001169
150	-0.001662	-0.001827	-0.001334
151	-0.001662	0.00031	-0.000183
152	-0.000347	-0.000676	-0.001169
153	-0.001005	0.000967	-0.000183
154	-0.002484	-0.000183	-0.00347
155	-0.001169	0.000967	-0.00347
156	-0.002484	-0.000183	-0.004785
157	-0.001334	0.000146	-0.002977
158	-0.001827	-0.000347	-0.003635
159	-0.000841	0.002611	-0.004128
160	-0.000841	-0.000841	0.00409
161	-0.001498	-0.000183	0.001954
162	-0.000676	0.000639	-0.001005
163	-0.004292	0.000967	0.000803
164	-0.002155	-0.002484	0.002775
165	-0.003635	-0.001827	0.000803
166	-0.001827	-0.000676	0.000967
167	-0.001991	-0.000841	-0.001334
168	-0.001498	-0.001498	0.002447
169	-0.002155	0.000474	-0.001662
170	-0.003306	-0.001498	-0.000841
171	-0.001169	-0.000512	-0.000512
172	-0.001662	-0.003963	-0.001169
173	-0.003142	0.000803	-0.003306
174	-1.9e-05	0.000803	-0.004621
175	-0.001169	-0.001498	-0.003306
176	-0.002484	0.00031	-0.002155
177	-0.000676	0.001296	-0.002155
178	-0.003142	-0.000841	-0.001827
179	-0.00232	-0.000347	-0.000183
180	-0.000183	-0.001005	0.000639
181	-1.9e-05	-1.9e-05	-0.000841
182	-0.000347	-0.004785	0.000474
183	0.000146	-0.004128	0.001789
184	-0.003963	-0.001169	0.001132
185	-0.002484	0.000803	0.000474
186	-0.000347	-0.004456	0.000146
187	0.000146	-0.002155	-0.000347
188	-0.00232	0.00146	-0.001334
189	-0.001498	-1.9e-05	-0.003142
190	-0.001169	0.000146	-0.001991
191	0.000474	0.000474	-0.000841
192	-0.000676	-0.000183	-0.001498
193	-0.001991	0.000474	0.000639
194	-0.00232	-0.002484	-0.001169
195	-0.001169	0.002611	-0.002648
196	-0.004949	0.001789	-0.001169
197	-0.002484	-0.001498	-0.002155
198	-0.00347	-0.002977	0.000967
199	-0.005771	-0.002813	-0.003142
200	-0.0061	-0.002484	0.00031
201	-0.002648	-0.003963	-0.001334
202	0.000146	-0.000183	-0.000183
203	-0.002648	-0.001169	-0.000512
204	0.000146	0.001625	-0.001005
205	0.000639	-0.002648	-0.004292
206	-0.001005	0.000474	-0.002977
207	-0.003635	0.000146	-0.003799
208	-0.001498	0.000146	-0.002484
209	-0.001334	-0.000347	-0.003799
210	-0.002648	0.000967	-0.002155
211	-0.001169	-0.002648	-1.9e-05
212	-0.003306	-0.000841	0.000639
213	-0.004785	0.000146	0.002282
214	-0.001991	-0.001334	-0.000347
215	-0.001991	0.000146	0.001954
216	-0.001991	-0.001334	0.00031
217	0.003104	0.002118	0.000639
218	-0.001169	-0.001662	-0.00232
219	-0.001991	-0.002155	0.001132
220	-0.001827	-0.000841	0.000146
221	-0.001827	0.00409	0.002282
222	-0.00232	-0.000183	-0.000347
223	0.00146	0.000967	-0.001991
224	0.000967	-0.001169	-0.001498
225	-0.000512	-1.9e-05	-0.000841
226	-0.000841	-0.002648	0.000967
227	-0.002648	-0.000347	-0.000512
228	0.002611	0.000474	0.000639
229	-0.004456	-0.001005	0.00031
230	-0.002155	-0.000183	0.001132
231	-0.001169	-0.000841	-0.00347
232	-0.002648	-0.000841	-0.000183
233	-0.00232	-0.003142	-0.002155
234	0.00294	-0.001991	0.00146
235	0.000803	-0.001334	-0.000841
236	0.000967	-0.001827	-0.000183
237	0.001132	-0.002155	-0.000183
238	0.001132	-0.001334	-1.9e-05
239	0.001954	-0.001005	-0.000676
240	-0.001991	0.002775	-0.000676
241	-0.000676	-0.002813	-0.000841
242	-0.000347	-1.9e-05	-0.001827
243	-0.000512	0.000146	0.001954
244	-0.001827	-0.002484	-0.002648
245	0.001954	-0.001827	-0.001827
246	-0.001169	-0.000676	-0.001991
247	-0.001169	0.000146	-1.9e-05
248	-0.00232	0.00031	0.000146
249	-0.002977	-0.001169	-0.00347
250	0.002775	-0.000512	-0.001334
251	-0.004128	-0.000183	-0.001498
252	-0.002648	-0.000183	-0.000841
253	0.000146	0.000639	-0.000841
254	0.00031	-0.001005	0.003597
255	0.001132	-0.000183	-0.000347
256	0.003926	-0.001827	-0.000676
257	0.002611	0.000146	-0.001827
258	0.001132	0.000474	-0.000676
259	-0.000183	-0.00232	-0.002484
260	0.000146	-0.001662	-0.001662
261	-0.001169	-0.001169	-0.00232
262	0.005569	0.000146	-0.004292
263	-0.004785	0.000146	-0.001662
264	0.000474	0.000146	-1.9e-05
265	0.002118	0.000639	-0.001005
266	0.000474	0.001625	0.001132
267	0.005898	-0.003963	-0.000676
268	0.005241	-0.001169	-0.000841
269	0.002282	0.000146	-0.000512
270	0.00146	0.00146	0.00031
271	0.004912	-0.002484	-0.002813
272	-0.000512	0.00031	-0.00232
273	0.001954	0.000474	0.000146
274	-0.002155	-0.001005	0.000146
275	0.000803	-0.000183	0.00031
276	-0.001169	-0.001005	0.002282
277	-1.9e-05	-0.000512	0.001625
278	0.000146	-0.001991	0.003268
279	0.001132	0.001132	0.000146
280	-0.000676	-0.002484	-0.000183
281	0.000474	-0.002155	-0.002155
282	0.000967	-0.003306	-0.005443
283	0.003268	0.000967	-0.002813
284	0.002775	-0.001991	-0.001498
285	0.003761	-0.001005	-0.001991
286	0.001954	-0.001991	-0.000347
287	0.002611	0.002282	0.001625
288	0.002447	-0.001169	0.001789
289	0.000146	-0.000512	0.000639
290	0.003926	-0.001991	0.000803
291	0.001296	-0.002155	-0.001334
292	0.002118	-0.000183	0.001132
293	0.000967	-0.001005	-0.001498
294	-1.9e-05	0.000639	-0.001827
295	0.000967	0.003104	0.000803
296	-0.003635	-0.001005	0.001132
297	-0.001827	-0.000512	-0.002648
298	-0.000183	0.002118	0.001954
299	-0.000676	0.002447	-0.001169
300	0.00031	0.001296	-0.001169
301	0.00409	-1.9e-05	-0.000512
302	0.001789	0.001296	-0.001334
303	0.002611	0.001132	0.001789
304	0.002282	0.000474	-0.004128
305	0.00146	-0.001334	-0.000512
306	-0.002813	-0.001005	-0.001334
307	-0.000183	-0.001005	-0.001498
308	-0.002155	-0.001991	-0.001334
309	-0.000512	-0.001498	0.00146
310	0.001132	0.000146	-0.000347
311	-0.002648	-0.000347	0.000474
312	-0.000183	-0.002155	0.003104
313	-0.000841	-1.9e-05	-0.001498
314	0.00031	0.000474	-1.9e-05
315	0.001296	-0.003963	-0.000512
316	0.00031	-0.005443	-0.002484
317	0.00409	0.002775	-0.001662
318	-0.001827	-0.002484	-0.000676
319	-0.000512	-0.001827	-0.001827
320	0.001132	0.000474	0.002282
321	-1.9e-05	-0.006922	0.002447
322	-0.002648	-0.002813	0.000803
323	0.000146	-0.003306	0.00031
324	0.000474	-0.002484	0.002447
325	-0.001334	-0.003799	0.003104
326	-0.001005	-0.002813	0.003926
327	-0.000347	-0.002648	-0.001498
328	-0.003963	-1.9e-05	0.000474
329	-0.001991	-0.002484	0.00294
330	-0.001005	-0.002813	-0.000183
331	-0.000512	-0.003635	0.00031
332	-0.001169	-0.002484	-0.000183
333	-0.00347	-0.002813	-0.001169
334	-0.001662	-0.002648	-0.000841
335	0.000639	-0.000183	-0.003306
336	-0.00232	-0.003306	0.00031
337	-0.001169	-0.001005	0.000967
338	-0.002155	-0.001334	-0.001498
339	-0.002155	-0.001498	-0.001498
340	-0.003799	0.000474	-0.000183
341	0.001789	-0.002155	0.00031
342	-0.001334	-0.004128	0.000146
343	-0.000676	0.000146	0.003104
344	-0.003142	-0.002813	0.002775
345	0.001954	0.000639	-0.001498
346	-0.001169	-0.001169	-0.000841
347	-0.001005	-0.000183	0.000639
348	-0.001169	0.000474	-0.001334
349	-0.000512	-0.003142	-0.002155
350	-0.003142	0.002775	-0.001169
351	-0.005114	0.001954	-0.001498
352	-0.00347	-0.000347	-0.001169
353	-0.003963	0.000639	-0.001498
354	-0.002977	-0.001662	-0.000676
355	-0.004456	-0.002484	-0.001169
356	0.00031	-0.001662	0.000146
357	-0.001334	-0.001498	-0.004128
358	0.000146	-0.001498	-0.000676
359	-0.000512	-0.00347	-0.003142
360	0.002447	0.00146	0.000803
361	-0.001662	-0.003306	-0.003799
362	-0.001991	-0.000676	0.001296
363	-0.001991	-0.002648	0.000803
364	-0.001991	-0.000676	0.003597
365	0.001789	-0.003963	0.001132
366	-0.001498	-0.003963	0.000803
367	0.005569	-0.001662	-0.000347
368	-0.000183	-0.000676	-0.001005
369	-0.000347	-0.002977	-1.9e-05
370	-0.001991	-0.004292	-0.003963
371	-0.001334	0.000803	0.00031
372	-0.003306	0.001296	-0.001662
373	-0.001334	-0.001169	-0.001334
374	-0.001498	-0.000841	-0.001169
375	-0.001498	0.002118	0.001954
376	-0.002977	-0.003142	0.003597
377	-0.000676	-0.00347	-0.001169
378	0.000474	-0.004292	0.000803
379	-0.001827	-0.001005	-0.001827
380	-0.000183	-0.002813	0.003104
381	-0.003963	-0.002813	-0.000841
382	0.000803	-0.001334	-0.001334
383	-0.002648	-0.000676	-0.001498
384	-0.001005	-0.001827	-0.000841
385	-0.001005	-0.003306	-0.002484
386	-0.002648	-0.001498	-0.001169
387	-0.003306	-0.00347	0.000967
388	-0.004949	-0.002977	0.000146
389	-0.000841	-0.005443	-0.001334
390	-0.003799	-0.001991	-0.001662
391	-0.001662	-0.004128	-0.000841
392	-1.9e-05	-0.001827	-0.001662
393	0.000146	-0.004456	-0.005607
394	0.000639	-0.002155	-0.002813
395	-0.00232	-0.004621	-0.002155
396	-0.002813	-0.00347	-0.000841
397	0.001296	-0.001827	-1.9e-05
398	-0.002813	-0.005936	-0.000347
399	-0.001498	-0.004621	0.00031
400	-1.9e-05	-0.001662	-0.002155
401	-0.000512	-0.003142	0.000639
402	-0.00347	-0.004621	-1.9e-05
403	-0.001005	-0.00347	-0.001334
404	-0.005443	-0.005278	-0.004785
405	0.000967	-0.005771	-0.001991
406	0.001132	-0.003635	-0.00232
407	0.000474	-0.003306	-0.003963
408	0.000474	-0.002484	-0.001991
409	0.00031	-0.002813	-0.001169
410	-0.001169	-0.003635	-0.000676
411	0.00146	-0.005278	-0.000512
412	0.00031	-0.006922	-0.001005
413	-0.000183	-0.004785	-0.00232
414	0.00146	-0.00725	-0.001334
415	0.005734	-0.008401	-0.001334
416	0.005241	-0.005771	0.000146
417	0.005734	-0.005114	-0.00232
418	0.003433	-0.005278	-0.001005
419	0.002611	-0.00347	0.000639
420	0.004255	-0.005443	0.00146
421	0.000474	-0.0061	-0.001334
422	0.003926	-0.001005	-0.001662
423	0.003104	-0.006264	-0.001334
424	0.002775	-0.004128	0.000803
425	0.004912	-0.003142	-0.003142
426	0.009678	-0.003963	-0.001498
427	0.005405	-0.00347	-0.004621
428	0.003761	-0.001827	-0.000841
429	0.004912	-0.005278	-0.002155
430	0.00146	-0.004292	-0.000676
431	0.002447	-0.00232	0.005241
432	0.00031	-0.001498	-0.000841
433	0.003104	-0.003799	0.00146
434	0.002775	-0.004128	-0.000841
435	0.002775	0.00031	0.001789
436	-0.001662	-0.00347	-0.001827
437	-0.000183	-0.000841	-0.001498
438	-0.000676	-0.000183	-0.000512
439	-0.001498	0.000803	-0.000676
440	0.001132	-0.001169	-0.002648
441	-0.000512	0.001625	-0.005771
442	0.00146	0.000146	-0.001827
443	-0.003142	0.003104	-0.001334
444	0.003104	-0.000512	0.000474
445	0.00031	0.000146	-0.000841
446	0.002611	-0.001169	0.00146
447	0.000474	0.00146	-0.001169
448	-1.9e-05	-0.005771	0.000474
449	-0.001334	-0.005936	0.000146
450	-0.001169	-0.000841	-0.000512
451	-0.001827	-0.003142	-1.9e-05
452	-0.00232	0.001789	-0.00232
453	0.000803	-0.001498	-0.001498
454	-0.004128	-0.002813	-0.002648
455	-0.001827	-0.000347	-0.004456
456	-0.004128	0.000639	-0.001334
457	0.000474	0.000474	-0.001334
458	-0.001991	0.000639	-0.004292
459	0.000803	-0.00232	-0.005114
460	-0.001169	0.000967	-0.003306
461	0.000474	0.000967	-1.9e-05
462	-0.001005	-0.000676	-0.00232
463	0.001132	0.000474	-0.000841
464	-0.000841	-0.003306	-0.000183
465	0.001625	-1.9e-05	0.00031
466	-0.000347	-0.000183	-1.9e-05
467	0.001296	0.001296	0.004583
468	0.00031	0.000639	0.005076
469	-0.000676	0.001296	0.001954
470	0.001954	-0.000841	0.000803
471	-0.000183	-0.001005	-0.000512
472	0.000146	-0.002484	0.000146
473	-0.000183	-0.003142	-0.001991
474	0.001625	-0.000347	-0.004456
475	-0.002977	0.000639	-0.000183
476	-0.000183	-0.002155	-0.001005
477	-0.002484	0.000146	-0.001498
478	0.000639	0.000474	-0.001169
479	-0.001169	-0.001334	-0.001662
480	-1.9e-05	0.00031	-0.001005
481	0.000474	-0.002813	-0.001005
482	-0.000676	-0.004621	0.000146
483	-1.9e-05	-0.00232	-0.001991
484	-0.001334	-0.003635	-1.9e-05
485	-0.000512	-0.00347	-0.001169
486	-0.001662	-0.000183	0.000639
487	-0.001827	0.000146	-0.00232
488	-0.001005	-0.002155	-0.001827
489	0.00031	-0.002648	-0.006264
490	-0.002155	-0.000347	-0.00347
491	0.000474	-0.002155	-0.004785
492	0.001296	-0.000841	-0.00347
493	-0.001827	0.000967	-0.001498
494	-0.001498	-0.000183	-0.003963
495	-1.9e-05	0.000474	-0.000183
496	-0.00232	0.000146	-0.002155
497	-0.001662	-1.9e-05	-0.001334
498	-0.005443	-0.005278	0.000146
499	-0.000512	-0.005443	-0.002648
500	-0.001005	-0.005278	0.00031
501	-0.001498	-0.002813	0.00031
502	0.001296	-0.005771	-0.001169
503	0.000967	-0.000676	0.000967
504	-1.9e-05	-0.002648	-0.000347
505	-0.002977	-0.001827	-0.002813
506	0.002611	-0.005114	-0.000347
507	-0.001662	0.000474	-0.004949
508	-0.000841	-0.000512	-0.002155
509	-0.000841	-0.002155	-0.002977
510	0.000474	0.000803	-0.001991
511	-0.001991	-0.003306	-0.00347
512	-0.000512	-0.001334	-0.000841
513	-0.001991	-0.001169	-0.002484
514	0.00031	-0.001169	-0.001827
515	-0.001662	-0.001662	-0.001827
516	-0.000841	0.001789	0.000639
517	-0.001991	-0.001827	-0.002155
518	-0.001169	-0.000183	-0.003635
519	0.000474	-0.002977	-0.000676
520	-0.001827	-0.002484	0.000803
521	0.001625	-0.003799	-0.001991
522	-0.001005	-0.003963	-0.001991
523	0.000474	-0.002484	-0.001169
524	-0.001991	0.000967	-0.003142
525	-0.001334	0.001132	-0.001498
526	-0.002648	-0.001662	-0.001827
527	-0.001827	-0.001005	-0.000512
528	-1.9e-05	-0.001662	-0.000347
529	-0.000841	0.001296	-0.001662
530	-0.001498	-0.003799	-0.001169
531	-0.003306	-0.00347	-0.001662
532	0.000639	-0.005278	-0.001498
533	0.00031	-0.001662	0.00031
534	-0.001005	-0.003799	-0.000841
535	-0.001662	-0.005936	-0.001169
536	0.00031	0.000146	-0.000676
537	-0.002648	-0.001169	-0.003306
538	0.000967	-0.003142	0.000803
539	-0.001005	-0.003306	-0.003306
540	0.001296	0.000474	-0.001991
541	-0.000676	-0.004785	-0.00232
542	-0.000676	-0.003963	-0.000183
543	-0.000676	-0.001827	-0.000841
544	-0.000512	-0.000512	-0.002813
545	0.000474	-0.003142	-0.001991
546	-0.004621	-0.001498	-0.001169
547	-0.002813	-0.002484	-0.003306
548	-0.007415	0.001296	-0.000512
549	0.000474	-0.003635	-1.9e-05
550	-0.002155	-0.003142	-0.001169
551	-0.00232	-0.003142	-0.001498
552	-0.000347	-0.002648	0.000803
553	0.000474	-0.00347	-0.000841
554	-0.000676	-0.001827	-0.003142
555	0.002118	-0.001991	-0.001498
556	0.002611	-0.002484	-0.002977
557	0.004748	-0.001662	-0.001005
558	0.001789	-0.001662	-0.004128
559	-0.000183	-0.000183	-0.001005
560	-0.000183	0.000639	-0.001334
561	-0.001005	-0.001498	-0.000841
562	-0.002484	-0.00232	-0.00232
563	-0.001662	-0.000183	0.001296
564	-0.002977	-0.00347	0.001132
565	0.001132	0.000474	-0.001991
566	-0.001005	-0.001334	-0.001991
567	-0.001498	0.000474	-0.000347
568	0.000803	0.000474	0.000967
569	-0.002813	-0.001827	-0.003963
570	0.000639	-0.001991	-0.001498
571	-0.001827	-0.001334	-0.001662
572	0.001789	0.000967	-0.001005
573	-0.000347	-1.9e-05	-0.00232
574	-0.001334	0.00031	0.00146
575	0.00294	-0.003635	-0.000512
576	0.003761	-0.002155	-1.9e-05
577	0.003104	-0.002648	-0.001005
578	-0.000512	-0.003306	0.00146
579	-0.002813	-0.004128	-0.002977
580	-0.001827	-0.001662	-0.001334
581	-0.002155	-0.001991	-0.000183
582	-0.003635	-0.002813	-0.002648
583	-0.000841	-0.004128	-0.003635
584	-0.00232	-0.002977	-0.001005
585	-0.001334	-0.003142	0.00031
586	-0.001662	-0.003635	-0.001005
587	0.000146	-0.001169	-0.000676
588	-0.001498	-0.001169	0.001954
589	0.001954	-0.002484	-0.001498
590	-0.000841	-0.001334	-0.000676
591	0.000639	0.001625	0.000639
592	-0.000512	-0.002648	-0.001169
593	-0.001334	0.000639	0.001789
594	-0.00347	-0.004621	0.000146
595	-0.00232	-0.004456	-0.000512
596	-0.002977	-0.00232	-0.001005
597	-0.003306	-0.003142	-0.000183
598	-0.00232	0.00031	-0.000347
599	-0.003635	-0.001827	-0.00232
600	-0.001334	-0.001662	0.001296
601	-0.004292	-0.005771	-0.003963
602	-0.001334	-0.001334	-0.001169
603	-0.002484	-0.001662	-0.004292
604	-0.004128	-0.002155	-0.002977
605	-0.002977	-0.001334	-0.002813
606	-0.006264	-0.002977	-0.002648
607	0.001789	-0.002155	-0.005278
608	-0.000841	-0.001498	0.000639
609	-0.000347	-0.002977	-0.00347
610	-1.9e-05	0.000474	-0.001169
611	-0.001991	-0.003635	0.000803
612	-0.002648	-0.005114	-0.004949
613	-0.001662	-0.002484	0.000146
614	-0.004292	-0.001991	-0.000841
615	0.000639	-0.000183	0.000146
616	-0.004456	0.002118	-0.001005
617	-0.00232	-0.002155	-0.001827
618	-0.002155	-0.002977	-1.9e-05
619	-0.002155	0.00031	0.002282
620	-0.001005	-0.001005	-0.001334
621	-0.001991	-0.001498	-0.002813
622	-0.002648	-0.002813	0.001954
623	0.000146	-0.002648	-0.001662
624	0.000803	-0.004456	-0.001827
625	-0.000347	-0.005936	-1.9e-05
626	0.000474	-0.003306	-0.000841
627	-0.004621	-0.000183	-0.000841
628	-0.004949	-0.006922	0.00031
629	-0.001991	-0.001498	-0.001169
630	-0.002484	-0.001991	-0.000512
631	-0.001991	-0.001991	-0.001169
632	-0.00232	-0.001662	-0.001169
633	-0.003306	-0.001005	-0.001334
634	-0.001169	-0.004128	-0.003799
635	-0.00347	-0.001169	-0.001827
636	-0.004128	-0.003799	-0.002977
637	-0.00232	-0.001334	-0.001662
638	-0.000183	-0.000676	-0.003963
639	-0.001662	-0.003799	-0.000512
640	-1.9e-05	-0.001991	-0.002977
641	-0.002484	0.001296	-0.003142
642	-0.00232	-0.001005	-0.000512
643	-0.000841	-0.003142	-0.000512
644	-0.001991	-0.000676	-0.001005
645	-0.003963	-0.005114	-0.001498
646	-0.002648	-0.001334	-0.004456
647	-0.003963	-0.001334	-0.001169
648	-0.003635	-0.000183	-0.001991
649	-0.005443	-0.002155	-0.00232
650	-0.005443	-0.001991	-0.005443
651	-0.002648	-0.005443	-0.000676
652	-0.0061	-0.001005	-0.003635
653	-0.001991	0.000639	-0.001991
654	-0.001991	-0.002484	-0.003635
655	-0.002813	0.000474	-0.004292
656	-0.000676	-0.003635	-0.003799
657	-0.004292	0.000639	-0.001827
658	-0.003142	-0.002484	-0.003963
659	-0.002484	-0.000512	-0.001498
660	-0.001827	0.001132	-0.001991
661	-0.004456	-0.001005	-0.001169
662	-0.002648	-0.003963	-0.000841
663	0.00146	-0.001662	0.000474
664	-0.003963	-0.002977	-0.001005
665	-0.001334	0.000474	-0.004621
666	-0.000512	0.001625	-0.002484
667	-0.001991	-0.001991	-0.002484
668	-0.002155	0.000474	-0.004785
669	-0.001005	0.000639	-0.005443
670	-0.002813	-0.000347	-0.000512
671	-0.001991	-0.001827	-0.005443
672	-0.001662	0.000146	-0.001991
673	0.000474	-0.000676	-0.000512
674	-0.004949	-0.004292	-0.001827
675	-0.00347	0.001954	-0.001498
676	-0.002648	0.001954	0.000474
677	-0.003142	-0.000347	-0.00232
678	-0.000347	0.00031	-0.001005
679	0.002447	0.001954	-0.003799
680	-0.001334	0.000146	-0.000347
681	0.000474	0.000803	-0.001334
682	-0.002484	0.00031	-0.002813
683	-0.001005	0.00031	-0.001827
684	-0.003799	-0.001005	-0.002813
685	-0.002155	0.005734	-0.001827
686	-0.002977	0.00409	-0.005278
687	-0.001662	0.005569	-0.00232
688	-0.000347	0.005076	-0.005443
689	-0.001991	0.00409	-0.004292
690	-0.000676	0.005898	-0.006429
691	-0.002977	0.009678	-0.001169
692	-0.001498	0.009514	-0.001498
693	-0.001498	0.009843	-0.001169
694	0.000146	0.008035	-0.00232
695	-0.000841	0.009843	-0.002977
696	-0.001334	0.008692	-1.9e-05
697	-0.003963	-0.001662	-0.003142
698	-0.001827	0.000639	-0.000183
699	-0.001169	-0.003799	-0.003142
700	-0.002155	-0.000347	-0.001991
701	-0.004128	0.000474	-0.002155
702	-0.003963	0.002447	-0.001827
