Ladekurvenmessung

Zeit: 2018_05_04 08.55.03

Info: FVA3, v = 0.1, T = 23, F = 20, h = 17.3

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	0.001789	0.000474	0.001296	0.003268
1	-0.000183	-0.000841	0.002775	0.00146
2	-0.000183	0.002118	0.00409	0.003926
3	-0.000512	0.001789	0.003104	0.003926
4	-0.000347	0.003104	0.003926	0.00146
5	0.005076	0.002775	-0.00232	0.002447
6	-0.001827	0.000146	0.001625	-0.001991
7	0.001132	-0.001005	0.001296	-0.004128
8	0.00031	0.000967	0.00031	0.003104
9	0.000967	-0.000841	-0.002813	-0.000676
10	-0.001991	0.000967	0.003104	0.000146
11	0.001132	0.001954	-0.000347	0.000803
12	0.003268	0.002611	0.001954	0.004255
13	0.002447	0.001132	0.002118	0.001296
14	0.001296	-0.000183	0.001625	0.00294
15	-0.001005	0.001625	0.001132	0.003761
16	0.00146	0.00146	0.00146	0.001132
17	-0.000676	0.000639	0.002611	0.00409
18	0.00031	0.001789	0.002447	0.002447
19	0.001954	0.000639	0.003268	0.002282
20	0.000803	0.000474	0.000639	0.001625
21	-0.000183	0.001625	0.003761	-0.002155
22	0.001296	0.000803	-0.002977	0.000146
23	0.000803	0.003433	0.000474	0.00294
24	-0.000347	0.00146	-0.000183	0.000146
25	0.00031	0.000639	-0.000347	0.001625
26	-0.000512	0.00146	-1.9e-05	0.000474
27	0.002611	0.001789	-0.00232	0.001625
28	-0.000841	0.002611	-0.000183	-0.000183
29	0.000474	0.000474	0.000146	0.00031
30	0.001625	0.002447	-1.9e-05	0.00031
31	0.001296	0.002282	-1.9e-05	0.000146
32	0.00146	0.005405	0.004748	-0.000183
33	0.000474	0.001954	-0.001991	0.001296
34	-0.001169	0.003104	0.001789	0.002447
35	-1.9e-05	0.003268	-0.001005	0.001132
36	-0.000841	0.003761	0.004419	-0.001498
37	0.000146	0.002447	-0.001005	-0.001827
38	-0.002155	0.00294	0.001296	0.000146
39	-1.9e-05	0.00146	-0.000347	-0.000676
40	-0.001827	0.000803	0.00146	0.00031
41	0.000146	0.00146	-0.001991	-0.001498
42	-1.9e-05	0.000967	-0.00232	0.000803
43	0.000474	0.00146	0.00031	-0.001498
44	0.000803	-0.001498	0.000967	-0.001169
45	-0.000183	0.003597	-0.001662	-0.001334
46	0.000474	-0.001169	0.000967	0.00146
47	-0.001991	0.001132	0.001132	0.001625
48	0.002447	0.001625	0.000803	0.001132
49	0.002447	-0.002813	0.001789	0.000639
50	0.001132	-0.000347	0.002282	0.000474
51	-0.001005	-0.000841	0.002118	0.003926
52	0.000474	-1.9e-05	0.000146	0.000474
53	0.00031	0.001296	0.000803	-0.000347
54	-0.001827	-0.000183	0.00146	-0.003963
55	0.000146	0.004583	0.001132	-0.001334
56	-0.001334	-0.001334	-0.001334	-0.001991
57	-0.000841	-0.000183	0.000967	-0.001991
58	-0.000183	0.001954	0.00031	-0.002648
59	-0.000676	0.000803	-0.001334	-0.000676
60	-0.001498	0.002611	-0.00347	0.002118
61	0.00146	-0.001169	-0.001334	0.00031
62	0.001625	-0.001991	0.00146	0.000639
63	0.000803	-0.001169	0.000474	0.001954
64	-0.001991	0.00031	0.001954	0.001789
65	0.003597	0.002282	-0.000841	0.002611
66	0.001132	0.002118	0.000474	0.003268
67	0.00146	-0.001662	0.000639	0.003268
68	-0.000512	0.000146	0.003104	0.001296
69	0.002282	0.002118	0.000146	0.000146
70	-0.000512	-0.000512	0.001954	0.000474
71	-0.000183	0.002282	-0.001169	-1.9e-05
72	-0.000347	0.001132	0.002447	0.000474
73	-0.001005	0.002447	0.000474	-0.003306
74	-0.001334	0.000803	0.001296	0.001789
75	-0.001498	0.002282	-0.001991	-0.000183
76	0.000639	0.003433	-0.000512	0.001789
77	-0.001169	0.003926	-0.00232	0.000474
78	0.000639	0.000803	-0.000512	0.002447
79	-0.000512	0.003597	-0.001662	-0.001827
80	0.000146	0.002611	-0.000512	0.005898
81	-0.001334	-0.000676	-0.003635	-0.00232
82	0.002118	-0.000183	-0.002484	0.00294
83	-0.000841	0.002447	-0.002484	0.00031
84	0.000803	-0.000512	0.000146	-0.000347
85	-0.002155	0.000639	-0.000676	0.002447
86	-0.003635	0.00146	-1.9e-05	-0.000347
87	-0.001498	0.000639	0.002118	0.00146
88	-1.9e-05	0.000146	-0.001991	-1.9e-05
89	-0.000841	-0.000183	-0.001827	0.000803
90	-0.001005	-0.000347	0.00146	0.001296
91	0.00031	-0.000512	-1.9e-05	-0.000183
92	-0.000347	-0.000183	-0.000183	-0.005114
93	-0.001169	-0.000183	-0.000183	0.000967
94	-0.00232	-1.9e-05	0.000474	-0.001334
95	0.001954	0.000146	-0.000183	-1.9e-05
96	0.00031	0.000146	0.000474	0.00294
97	0.000967	0.000146	0.00031	0.000146
98	0.001789	0.000146	0.003104	0.001789
99	0.001954	0.000146	-0.000676	-0.001005
100	0.001132	-0.000183	-0.001827	0.00031
101	0.000146	-0.000183	-0.000512	-0.001169
102	0.001789	-0.000183	-0.001827	-0.001827
103	-0.000183	-0.000347	-0.003306	-0.003142
104	-0.000183	-0.000183	-0.001169	-0.001827
105	0.000146	-1.9e-05	0.00031	-0.00347
106	0.000146	0.000146	-0.001169	-0.000183
107	-1.9e-05	0.00031	0.000474	-0.001005
108	0.000639	0.00031	0.000967	-0.001498
109	-0.001827	0.00031	0.000639	-0.00347
110	0.000146	-1.9e-05	-0.002648	0.000803
111	-0.000183	-0.000183	-0.001169	-0.000512
112	0.003926	-0.000183	-0.002813	0.000639
113	0.000803	-0.000347	-0.000676	0.00031
114	-0.000676	-0.000347	-0.001169	-0.000841
115	0.00146	-0.000347	-0.000183	0.002282
116	-0.001334	-1.9e-05	0.000639	-0.000183
117	0.000146	0.000146	0.002282	0.001132
118	-0.000183	0.00031	-0.000676	0.000146
119	0.000803	0.000146	0.000474	0.000639
120	0.00031	0.000146	0.001132	-0.000841
121	-0.000347	-0.000183	0.001296	0.002447
122	0.000803	-0.000183	0.000474	0.001954
123	-0.000347	-1.9e-05	0.002447	-0.000676
124	0.00031	-0.000347	0.000967	-0.000512
125	0.000967	-0.000347	-0.00347	-0.001662
126	-0.000841	-0.000183	0.00031	0.000639
127	-1.9e-05	0.000146	0.000967	0.000967
128	0.000967	0.00031	0.001625	0.00146
129	0.001132	0.000146	0.002282	0.000146
130	-1.9e-05	0.001296	0.001954	0.003268
131	-0.004785	0.001132	0.00146	0.000967
132	-0.00232	0.003926	-1.9e-05	0.000803
133	-0.000183	-0.000676	-0.002155	0.001132
134	-0.000183	-0.001169	0.00294	-0.001498
135	0.002611	0.00146	-0.001662	0.000639
136	0.000474	-0.00232	-0.001334	0.001132
137	-0.001005	-1.9e-05	0.000639	-0.001334
138	0.000639	-0.000841	0.001132	0.001954
139	0.001954	-1.9e-05	0.000803	0.000639
140	0.00031	0.000474	-0.000841	0.001789
141	0.000146	0.001625	0.002282	0.001132
142	0.000474	0.00031	-0.000676	-0.000183
143	0.002447	0.002447	-0.000512	-1.9e-05
144	-1.9e-05	0.002118	-0.000183	0.001789
145	-0.000841	-0.000183	-0.000183	0.00294
146	-0.000183	-1.9e-05	0.001625	0.00146
147	-0.001005	-0.000347	0.000967	0.001296
148	-0.000676	0.000639	-0.000841	-0.000347
149	0.00031	-1.9e-05	-0.000512	0.00031
150	0.000146	-0.000183	-0.001662	-0.000183
