Ladekurvenmessung

Zeit: 2018_05_04 11.38.23

Info: FVA3, v = 1.47, T = 80, F = 20, h = 214.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
0	-0.001498	0.028251	-0.006593	0.004419	0.000474	0.008035	-0.000841
1	-0.005443	0.026771	-0.001005	0.013952	0.000474	0.011651	-0.001991
2	-0.004785	0.025457	-0.000841	0.01428	0.00031	0.015431	-0.001169
3	-0.004785	0.02447	-0.000183	0.016746	-0.001498	0.015595	-0.001334
4	-0.004785	0.024964	-0.003799	0.019868	0.00031	0.01954	-0.004128
5	-0.006429	0.021183	0.000639	-1.9e-05	-0.000183	0.017403	-0.003635
6	-0.007744	0.024306	-0.002977	0.005241	-0.001662	0.018554	-0.004128
7	-0.006264	0.020526	-0.003142	0.009843	-0.000183	0.01576	0.002447
8	-0.012674	0.021183	0.000474	0.005569	-0.001169	0.016088	-0.000841
9	-0.01251	0.019375	-0.002484	-0.000347	0.000146	0.016253	-0.002484
10	-0.013989	0.019211	-0.000347	-0.006757	0.001789	0.017403	-0.002977
11	-0.014153	0.015924	-0.000841	0.001132	0.000803	0.016088	-0.001827
12	-0.018098	0.018389	0.000967	0.002447	0.001296	0.017403	-0.001991
13	-0.019742	0.017074	0.000146	0.006227	0.000146	0.019211	-0.002648
14	-0.024015	0.014773	-0.000347	0.009514	0.004419	0.02332	-0.000676
15	-0.017769	0.013952	-0.002813	0.006556	0.005405	0.019047	-0.003963
16	-0.021221	0.016417	0.00146	0.009843	0.001132	0.023813	-0.003142
17	-0.018591	0.015595	-0.003142	0.011651	-1.9e-05	0.022827	-0.002484
18	-0.026645	0.013294	-0.001169	0.011651	-1.9e-05	0.022827	-0.001334
19	-0.021221	0.014938	-0.00232	0.013294	-0.001169	0.028251	-0.00347
20	-0.011524	0.014938	-0.002648	0.010993	-0.002155	0.024964	-0.000183
21	-0.017605	0.015102	-0.000183	0.009185	-0.000183	0.026936	-0.002813
22	-0.019084	0.011979	0.00031	0.008528	-0.003142	0.028744	-0.002155
23	-0.010702	0.014116	0.000639	0.00672	0.003926	0.030387	0.00031
24	-0.006429	0.007706	0.000803	0.005734	0.001954	0.029894	-0.000841
25	-0.000183	0.009514	0.00294	0.006227	0.003104	0.036633	-0.000676
26	0.001132	0.006062	-0.004292	0.005898	0.00409	0.033674	0.001132
27	0.003104	0.005734	0.000474	0.00146	0.001954	0.03614	-0.000841
28	0.005405	0.006391	-0.002977	0.006391	0.00409	0.03614	0.001132
29	0.004912	0.006391	-0.000183	0.006227	-0.000347	0.03729	-0.001991
30	0.00294	0.006227	0.000146	0.004912	0.001296	0.035482	-0.000347
31	0.002775	0.007377	-0.001169	0.004419	0.001954	0.038441	-0.001662
32	0.003104	0.004748	-0.000841	0.004583	0.002611	0.039427	-0.000841
33	0.00146	0.002282	-0.001662	0.006227	-0.001498	0.040413	-0.002155
34	0.000967	-0.000676	-0.001991	0.004255	0.001296	0.04255	0.002118
35	0.000474	-0.00232	-0.003306	0.008035	0.00031	0.044522	0.00146
36	-0.001334	0.002611	-0.002155	0.008692	-0.000347	0.047973	-0.000183
37	-0.000841	0.000803	-0.002484	0.003926	-0.00232	0.044193	0.000146
38	0.002118	-0.000676	-0.002813	0.001789	0.001789	0.049124	-0.003306
39	-0.000347	0.003104	-0.001827	0.00672	0.000967	0.045837	-0.000841
40	0.000474	0.002775	-0.000183	0.006227	-0.001498	0.046987	-0.001334
41	0.000639	0.000803	-0.000512	0.005076	0.000967	0.050439	-0.000841
42	0.000474	0.00294	0.00146	0.00031	0.001296	0.04896	-0.002648
43	0.004419	0.00294	0.00031	-0.002484	0.001132	0.047645	0.00031
44	0.002611	-0.002648	0.003761	0.008692	-0.001991	0.050768	0.002282
45	0.003433	0.002775	-0.001005	0.012801	0.001132	0.051261	0.002118
46	0.004255	-0.00347	0.001625	0.008363	0.001789	0.027758	0.000803
47	0.009185	-0.001334	0.000146	0.015266	0.001954	0.001296	-0.002155
48	0.00787	0.00146	-0.002813	0.020197	0.00146	0.002611	0.000146
49	0.0105	0.004255	-0.002648	0.024799	0.000474	0.004748	-0.000676
50	0.012801	0.007706	-1.9e-05	0.029072	-1.9e-05	0.00409	-1.9e-05
51	0.008363	0.005898	0.003104	0.027758	-0.001991	-0.000841	-0.002155
52	0.011486	0.000474	0.000967	-0.000512	-0.001991	0.004419	-0.000183
53	0.012637	0.00409	0.002611	0.004912	-0.00232	0.005734	-0.000676
54	0.013623	-0.001005	0.004912	0.005898	-0.00232	0.003761	0.002447
55	0.013459	-0.000841	0.002775	0.011979	-0.005936	0.003268	-0.000841
56	0.013952	0.001132	-0.000676	0.01691	-0.001169	0.004255	-0.002155
57	0.01428	-0.002813	0.005734	0.018225	-0.002977	0.003597	-0.005771
58	0.013952	-0.00232	0.006884	0.016746	-0.000183	0.00294	-0.00347
59	0.013952	-0.000512	0.004912	0.015595	-0.001991	0.002282	-0.004292
60	0.015102	-0.003306	0.009678	0.009021	-0.001169	-0.001334	-0.002813
61	0.012637	0.00031	0.008528	0.00935	-0.000841	0.000967	-0.001005
62	0.011651	-0.000841	0.006556	0.007377	-0.001005	0.00146	0.000146
63	0.011651	0.003433	0.008363	0.003926	-0.002648	-0.001334	0.000146
64	0.013623	0.000146	0.007377	-0.001827	0.001296	-0.004785	-0.000183
65	0.012472	-0.000676	0.008363	0.000474	0.000146	-0.003963	0.001296
