Ladekurvenmessung

Zeit: 2018_05_04 11.38.13

Info: FVA3, v = 1.47, T = 80, F = 20, h = 214.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	0.012965	-0.063132	0.017896	0.007706	0.009021	0.036469
1	0.020197	-0.059023	0.019868	0.009185	0.009843	0.039263
2	0.017403	-0.058694	0.015595	0.007542	0.012801	0.036469
3	0.018389	-0.059023	0.014116	0.004419	0.010993	0.039098
4	0.018225	-0.056229	0.011815	0.009843	0.010664	0.039263
5	0.018389	-0.054257	0.012965	0.003597	0.011158	0.037619
6	0.015431	-0.051627	0.012965	0.004583	0.012472	0.039427
7	0.018389	-0.050805	0.010171	0.005076	0.00787	0.037619
8	0.015924	-0.051627	0.011651	0.00294	0.009514	0.034825
9	0.016581	-0.04686	0.011979	0.008692	0.011651	0.033839
10	0.019047	-0.044724	0.014445	0.008528	0.009843	0.030387
11	0.017074	-0.045381	0.014938	0.004583	0.009185	0.03088
12	0.015595	-0.04571	0.014609	0.006884	0.008692	0.028251
13	0.018554	-0.041272	0.016417	0.006391	0.009843	0.029072
14	0.014938	-0.0393	0.013623	0.003761	0.0105	0.02447
15	0.016253	-0.03815	0.007542	0.007706	0.015266	0.027922
16	0.015431	-0.040451	0.009185	0.005076	0.007213	0.024799
17	0.012308	-0.037985	0.00935	0.005405	0.00935	0.018554
18	0.012637	-0.037821	0.010171	0.004255	0.008199	0.025457
19	0.008692	-0.03667	0.006391	0.00294	0.009185	0.018554
20	0.007706	-0.036506	0.007542	0.001296	0.009021	0.014609
21	0.012637	-0.032726	0.007706	0.003268	0.008035	0.011158
22	0.008857	-0.032726	0.009185	-0.000512	0.002447	0.009678
23	0.006884	-0.034205	0.012472	0.001132	0.008035	0.004912
24	0.007377	-0.029439	0.011979	0.003761	0.007049	0.003761
25	0.006227	-0.028124	0.012637	0.001296	0.004748	-0.002155
26	0.005898	-0.025987	0.011322	0.004419	0.007049	-0.00347
27	0.002118	-0.027302	0.012144	0.001954	0.007213	-0.002155
28	0.008199	-0.026152	0.011651	0.001954	0.009021	-0.008237
29	0.010993	-0.025494	0.013623	-0.000512	0.006391	-0.009223
30	0.015102	-0.02533	0.010829	0.002447	0.00935	-0.013825
31	-0.000347	-0.025987	0.014773	-0.001498	0.010829	-0.012674
32	0.000474	-0.019084	0.010007	0.000474	0.006391	-0.014811
33	0.00031	-0.023193	0.012472	-0.001169	0.00672	-0.01629
34	0.000803	-0.021221	0.015102	-0.000183	0.011322	-0.022207
35	0.006062	-0.024344	0.011486	-0.001498	0.009678	-0.020892
36	0.000146	-0.022207	0.011158	0.002118	0.007706	-0.024837
37	0.000803	-0.01892	0.011651	-0.001662	0.008528	-0.023522
38	0.008363	-0.021056	0.009021	-0.002155	0.009514	-0.026809
39	0.00409	-0.017112	0.010171	-0.003142	0.010664	-0.027959
40	0.00672	-0.018262	0.010664	-0.00347	0.010336	-0.029439
41	0.010171	-0.015961	0.005241	-0.003963	0.01428	-0.031575
42	0.008035	-0.01629	0.010829	-0.005607	0.011322	-0.036342
43	0.008363	-0.015797	0.009514	-0.003963	0.015924	-0.036177
44	0.009185	-0.016783	0.0105	-0.00725	0.012637	-0.034369
45	0.012637	-0.014811	0.010664	-0.006757	0.014938	-0.033219
46	0.014773	-0.012674	0.013459	-0.007908	0.015102	-0.03667
47	0.012965	-0.011359	0.007377	-0.002155	0.013294	-0.034369
48	0.009185	-0.015304	0.002611	-0.006429	0.013952	-0.033219
49	0.011815	-0.011852	0.005898	-0.004949	0.015431	-0.033383
50	0.012801	-0.008072	0.008692	-0.004949	0.011486	-0.031082
51	0.010171	-0.010866	0.006062	-0.008072	0.016581	-0.032726
52	0.013952	-0.006429	0.00294	-0.0061	0.016253	-0.029439
53	0.01313	-0.009387	0.004583	-0.005607	0.01576	-0.03026
54	0.019868	-0.008894	0.00409	-0.008894	0.016253	-0.027138
55	0.030223	-0.008237	0.004255	-0.006264	0.016253	-0.02648
56	0.005898	-0.0061	0.005734	-0.005607	0.013952	-0.026152
57	0.001132	-0.00725	0.007377	-0.005114	0.01313	-0.024672
58	0.017074	-0.004456	0.007377	-0.005114	0.013952	-0.024179
59	0.001132	-0.005114	0.009185	-0.00873	0.01428	-0.023851
60	-0.000183	-0.005771	0.013952	-0.006593	0.015266	-0.019577
61	-0.000183	-0.002648	0.013952	-0.004456	0.014116	-0.017769
62	-0.000512	-0.002648	0.013787	-0.001827	0.016417	-0.017934
63	-0.000347	-0.004292	0.015595	-0.003963	0.015924	-0.015961
64	0.001625	-0.001991	0.01691	-0.004128	0.01313	-0.015797
65	-0.000183	-0.001991	0.019047	-0.005607	0.01954	-0.011524
66	-0.000512	-0.003799	0.018225	-0.004785	0.01576	-0.011688
67	-0.000183	0.001296	0.020526	-0.003799	0.012308	-0.007579
68	0.017567	-0.001827	0.019375	-0.003799	0.017239	-0.007908
69	0.010829	0.000639	0.018554	-0.004456	0.011322	-0.002484
70	0.016088	0.001296	0.018882	-0.0061	0.013623	-0.004785
71	0.014773	-0.000183	0.020197	-0.003799	0.013294	-0.001169
72	0.011651	0.003104	0.019868	-0.001498	0.01313	-0.001005
73	0.008528	0.003268	0.020197	-0.004785	0.015595	0.002775
74	0.007706	0.002611	0.024306	-0.004456	0.014116	-0.002155
75	0.021512	0.006227	0.023977	-0.005278	0.009021	0.003761
76	0.033346	0.005898	0.026443	-0.006429	0.013294	0.004255
77	0.047645	0.002775	0.022827	-0.001334	0.012472	0.003104
78	0.051425	0.002282	0.026443	-0.003306	0.011158	-0.004456
