Ladekurvenmessung

Zeit: 2018_05_03 14.01.48

Info: FVA3, v = 0.272, T = 40, F = 10, h =204.8

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
67	0.004912	0.004748	-0.001827	0.008528	-0.001334	0.007542	-0.002484	0.015102
68	-0.001498	0.003597	-0.001005	0.004583	-0.001334	0.005898	-1.9e-05	0.011979
69	0.002775	0.006227	0.001625	0.006391	-0.000512	0.007706	-0.002813	0.009678
70	0.002118	0.000803	-0.000347	0.008199	-0.000183	0.010171	-0.001334	0.010664
71	0.000146	0.005241	0.001789	0.004912	0.000639	0.007377	0.002611	0.006062
72	-0.001334	0.004583	0.00294	0.004748	-0.002155	0.008363	0.00294	0.008857
73	-0.001005	0.001789	-0.002484	0.0105	0.001296	0.010171	0.000639	0.008363
74	-0.002155	0.002447	-0.004785	0.007542	-0.003799	0.006062	-0.001169	0.008363
75	0.001789	-0.006429	-0.000347	0.010171	0.000803	0.005241	-0.000183	0.011486
76	0.001789	0.001132	-0.001169	0.008199	-0.003635	0.003433	0.001954	0.009843
77	0.00146	0.000474	-0.00347	0.006556	-0.001334	0.006391	-0.000347	0.010829
78	0.002447	0.004583	0.002282	0.00672	-0.004456	0.005569	-0.001169	0.007213
79	0.002611	-0.000676	0.000967	0.004255	-0.001169	0.002447	-0.002977	0.008692
80	0.00031	0.003268	0.00409	0.005734	0.000474	0.00935	-0.002155	-0.002155
81	0.004255	0.002611	-0.000183	0.008035	-0.002484	0.012965	-0.003635	0.00031
82	0.002118	0.003433	-1.9e-05	0.00787	-0.002977	0.0105	-0.001827	0.00146
83	0.004583	0.007213	-0.001662	0.00409	-0.001334	0.009514	-0.000183	0.000803
84	0.001954	0.005734	-0.000347	0.007542	-0.001662	0.008035	-0.01251	0.000803
85	0.001789	0.007049	-0.000183	0.006227	-0.001169	0.008857	-0.009387	0.003104
86	0.00146	0.003104	-0.000183	0.003761	0.002447	0.010336	-0.008072	0.003104
87	-0.000676	-0.000841	0.003104	0.005569	-0.002484	0.012637	-0.00725	0.003597
88	-0.000347	0.002611	-1.9e-05	0.003761	-0.005607	0.009021	-0.00725	0.003433
89	0.000474	0.000146	-0.003142	0.003761	-0.003963	0.0105	-0.003306	0.002282
90	0.001789	0.002611	0.000146	0.000967	-0.001498	0.008199	-0.006593	0.000967
91	-0.002977	-0.001498	0.001625	0.006556	-0.007415	0.009514	-0.000183	0.000474
92	0.000639	0.002282	0.000146	0.004583	-0.001662	0.009514	-0.001005	0.000803
93	0.000146	0.001625	0.000474	0.00409	-0.004785	0.010829	-0.006429	0.003268
94	0.003104	0.005241	0.000474	0.007213	-0.002977	0.009185	0.000803	-1.9e-05
95	0.000967	0.000146	-0.000676	0.007213	-0.004785	0.010829	-0.003306	0.001954
96	-0.000183	0.000803	-1.9e-05	0.005734	-0.004949	0.010829	-0.004621	0.005076
97	0.001296	0.00146	0.00031	0.005569	-0.001827	0.006884	-0.002155	-1.9e-05
98	0.001954	-0.001169	0.000146	0.006227	-0.002648	0.007377	-0.000512	-0.000183
99	0.000639	0.00409	0.000146	0.005734	-0.003963	0.010171	-0.005443	-0.000841
100	0.000474	0.000146	0.00031	0.005569	-0.002155	0.008857	-0.001991	0.000474
101	0.003104	0.002447	0.001789	-0.001169	-0.003799	0.009021	-0.001334	-0.001827
102	0.003761	0.001954	-1.9e-05	0.005405	-0.003142	0.009514	0.002282	0.003761
103	-0.001991	0.005898	-0.000183	0.005734	0.00031	0.006062	0.001789	0.00031
104	0.000803	0.004748	-0.000183	0.004419	0.002282	0.012144	0.002282	-0.000183
105	-0.000676	0.00409	-0.000347	0.003761	0.003104	0.008857	0.000639	-0.000676
106	-0.000512	0.002282	0.001296	0.009678	-0.004621	0.0105	0.003761	0.001132
107	-0.000841	0.003268	0.001132	0.00294	-0.001498	0.007213	0.00146	0.000474
108	-0.001991	0.005898	0.000967	0.004255	-0.004949	0.006884	0.002775	0.00146
109	0.003761	0.005076	-0.000841	0.002611	-0.001827	0.00787	0.002118	0.003761
110	-0.003142	0.004255	-0.000183	0.004748	-0.002648	0.009678	0.002118	0.002611
111	-0.000183	0.00294	-0.000183	0.006062	-0.003963	0.007706	0.002447	0.002282
112	-1.9e-05	0.003104	-0.000183	0.005405	-0.007744	0.008035	-0.002813	0.005405
113	0.000474	0.007542	-0.002155	0.008363	-0.003963	0.009843	0.004912	0.000146
114	-0.002484	0.003104	0.001296	0.007049	-0.003799	0.007377	0.002611	0.001789
115	0.00146	0.00787	-0.00232	0.002775	-0.00232	0.005405	-0.000183	0.003433
116	0.003761	0.005734	-0.000676	0.006884	-0.001005	0.007377	-0.000183	0.001132
117	0.005569	0.005241	-0.000183	0.008035	0.000639	0.011158	0.000803	0.000146
118	-0.002648	0.006062	0.001625	0.005898	-0.000841	0.005569	-1.9e-05	0.00031
119	0.002282	0.008363	-0.000347	0.008199	0.000146	0.008692	0.000146	0.000474
120	-0.001498	0.008363	-0.000841	0.003926	0.000474	0.00672	-1.9e-05	0.000146
121	0.004583	0.007213	-0.000347	0.009185	-0.001498	0.008692	0.001625	0.000474
122	-0.003635	0.005898	0.000146	0.005734	-1.9e-05	0.008035	0.000146	-0.000183
123	-0.004949	0.004419	-0.001334	0.00787	-0.001169	0.007377	0.003268	0.000474
124	0.000803	0.011158	0.000146	0.009021	-0.000841	0.011322	0.002611	-0.000183
125	-0.004292	0.011815	0.002611	0.007706	-0.002484	0.005569	0.003597	-0.000183
126	0.000146	0.006227	0.001296	0.00672	-0.001005	0.001789	0.005405	-1.9e-05
127	-0.000512	0.00787	-0.003635	0.008199	-0.008237	0.010993	0.002611	-0.000183
128	0.000803	0.00672	-0.001005	0.008199	-0.000183	0.009843	0.008035	0.000146
129	0.001625	0.005569	0.00146	0.006391	-0.002648	0.004912	0.00146	-1.9e-05
130	0.002118	0.007542	-1.9e-05	0.00672	-1.9e-05	0.009514	0.005076	0.000803
131	0.000146	0.009185	0.000474	0.00672	0.000803	0.008363	0.001789	0.000146
132	0.001789	0.00787	-1.9e-05	0.005405	-0.001662	0.00935	0.002282	0.000803
133	-0.000512	0.004912	0.00031	0.004255	-0.001991	0.005734	-1.9e-05	0.00031
134	0.000967	0.009185	-0.000183	0.005898	-0.002155	0.007706	0.002611	0.00031
135	0.00031	0.005569	0.000146	0.005076	-0.00232	0.010336	0.002118	0.00031
136	-1.9e-05	0.002775	-0.001662	0.005898	0.003433	0.008528	0.000639	0.000146
137	-0.003142	0.002775	-0.000841	0.004912	-0.003142	0.009678	0.002118	-1.9e-05
138	0.000803	0.000967	-0.001991	0.009514	-0.008565	0.010171	0.003926	0.000146
139	-0.001662	0.00294	-0.001991	0.008857	-0.001498	0.008528	0.002611	0.000146
140	-0.003799	0.005734	0.003761	0.000803	-0.005936	0.006391	0.003268	-0.000183
141	-0.001334	0.001954	0.000803	0.001132	-0.002155	0.007706	0.001296	-1.9e-05
142	-0.002813	0.004419	-0.001498	0.003433	-0.003799	0.00935	0.001296	0.000146
143	0.000474	0.004419	0.002118	0.002118	0.001625	0.007706	0.003761	0.000146
144	-0.001498	0.004255	-1.9e-05	0.00409	-0.008072	0.009021	0.001132	0.00031
145	0.000803	0.006884	-0.000841	0.001132	-0.004949	0.007049	0.000639	-0.000183
146	0.00146	0.003433	0.00294	0.004583	-0.008237	0.010993	0.000474	0.000146
147	0.001625	0.008363	-0.000841	0.004748	-0.00232	0.012637	0.000146	0.000146
148	-0.001991	0.003597	0.00146	0.001625	-0.006264	0.011158	-0.001662	0.000474
149	0.00146	0.007706	-0.000676	0.005076	-0.005114	0.012144	0.00787	0.000146
150	0.00409	0.008692	0.004255	0.001296	0.000146	0.009843	-0.005607	0.000146
151	-0.001169	0.008035	0.007542	0.001132	-0.004292	0.009843	0.002611	-1.9e-05
152	0.004255	0.007706	0.000146	0.002447	-0.000512	0.006884	-0.001005	0.000146
153	-0.000841	0.00672	-0.001498	0.004583	0.000146	0.009678	0.002611	0.000146
154	-0.001498	0.007542	-0.000512	0.001789	0.00294	0.007049	0.000474	-1.9e-05
155	-0.000841	0.00294	0.000146	0.005734	-0.002648	0.009514	0.000967	0.000146
156	-0.003142	0.009185	0.000146	-0.000841	-0.001827	0.005734	0.001296	-1.9e-05
157	-0.00232	0.005569	0.001789	0.001296	-0.005443	0.008857	0.006391	0.000146
158	-0.002155	0.007377	-0.000512	0.002447	-0.004621	0.007213	0.00409	0.000146
159	-0.00347	0.004583	0.002775	0.002775	-0.005114	0.008035	0.005569	-0.000183
160	-0.00232	0.007706	-0.001005	-0.002813	-0.007908	0.008035	0.00672	0.000146
161	-0.003306	0.00787	0.002611	0.006062	-0.009058	0.010336	0.005734	-0.000183
162	-0.002977	0.002118	-0.000676	0.004255	-0.006593	0.007049	0.006227	-1.9e-05
163	-0.000676	-1.9e-05	-0.000183	0.004419	-0.005936	0.008363	0.004419	-0.000183
164	0.000639	-0.000512	-1.9e-05	0.005734	-0.003306	0.009185	0.006062	-1.9e-05
165	0.00146	-0.000841	0.000639	0.004419	-0.008401	0.008857	0.003597	-0.000183
166	-0.001498	-0.00347	-0.000512	0.005076	-0.005278	0.007049	0.006556	0.000146
167	-0.000676	0.001789	-1.9e-05	0.003104	-0.004949	0.003104	-0.000512	-1.9e-05
168	0.000803	0.000146	-1.9e-05	0.007049	-0.002813	0.010993	0.004748	0.000474
169	-0.002155	-0.00232	0.002775	0.002282	0.00031	0.006556	0.003926	-0.000512
170	-0.001005	0.00146	0.001625	0.010171	-0.005443	0.006556	0.003433	-1.9e-05
171	-0.002977	0.003104	0.000639	0.004912	-0.002813	0.008528	0.00294	-0.000183
172	-0.007579	0.002282	0.002775	0.008199	-0.001827	0.014773	0.002611	0.000146
173	-0.011031	0.003104	0.001132	0.004419	0.000474	0.002282	0.002611	-0.000183
174	-0.008565	0.003268	0.00409	0.004912	-0.00232	0.00672	0.005898	-0.000183
175	-0.005607	0.003761	0.001954	0.005405	0.000474	0.002447	0.00409	-1.9e-05
176	-0.007086	0.004255	0.002775	0.005405	-0.003306	0.002282	0.005241	0.000146
177	0.004748	0.001954	0.004583	0.005076	-0.002648	0.008692	0.005405	0.000146
178	-0.005278	-0.000841	0.00146	0.004912	-0.008072	0.0105	0.004583	-1.9e-05
179	0.000803	0.00294	-0.002813	0.004748	-0.002155	0.011651	0.006884	0.00031
180	0.003104	0.000639	0.004255	0.006227	-0.003142	0.005898	0.004912	0.000146
181	0.004419	0.003761	0.003761	0.009185	-0.003142	0.012144	0.006556	-1.9e-05
182	-1.9e-05	-0.000512	0.003926	0.003597	-0.001662	0.007049	0.008857	-1.9e-05
