Ladekurvenmessung

Zeit: 2018_05_04 10.04.36

Info: FVA3, v = 1.05, T = 23, F = 20, h = 591.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 1

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
0	-0.001827	-0.00347	-0.001169	-0.006757	0.000146	0.001789	-0.000512
1	-0.001169	-0.000347	-0.001005	-0.001334	0.003597	0.005569	0.003926
2	-0.000347	-0.001662	-0.001334	-0.002977	0.002447	0.009843	0.001296
3	-0.000347	-0.002648	-0.004128	-0.001498	0.008363	0.004748	-0.003635
4	-0.000841	-0.003635	-0.000512	0.001132	0.003761	0.007049	-0.004949
5	0.001132	-0.002977	-0.001169	-0.002155	0.005405	0.004419	0.00146
6	-0.001827	-0.003142	-0.001169	-0.004128	0.002118	0.001132	-0.000841
7	-0.001827	-0.00347	-0.002484	0.003597	0.003597	0.003104	-0.002813
8	-0.002813	-0.005607	-0.001005	-0.000512	0.000146	0.002447	-0.000183
9	-0.000676	-0.001169	0.000967	-0.000512	0.002447	0.004255	-1.9e-05
10	-0.000347	-0.003799	-0.005607	0.000474	0.003597	0.004419	0.00294
11	0.003926	-0.004292	-0.002648	-0.000183	0.002611	0.002775	-0.000183
12	-0.003799	-0.00873	-0.001005	0.000967	0.003268	0.002611	-1.9e-05
13	0.000639	-0.003963	-0.000347	-0.003799	0.003597	0.00409	-0.001005
14	-0.001005	-0.004292	-0.00232	-0.001169	0.009021	0.002775	-0.000347
15	0.001789	-0.002813	-0.005278	0.00146	0.004419	0.003104	-0.000183
16	0.000639	-0.006264	-0.002484	-0.001991	0.006556	0.003926	-0.000512
17	0.002447	-0.012346	0.000474	-0.002484	0.00294	0.00146	-0.001498
18	-0.001005	-0.00725	-0.004292	-0.000347	0.002447	0.000639	-0.002155
19	-1.9e-05	-0.006922	0.001954	-0.002155	0.003597	0.003761	-0.004128
20	-0.00232	-0.004621	-0.001827	-0.005278	-0.001498	0.003926	-0.000183
21	-0.001169	-0.004456	-0.002155	-0.008894	-0.002155	0.002282	0.000803
22	-0.000183	-0.005278	0.00031	0.001625	0.000639	0.000474	-0.002155
23	-0.004128	-0.007086	-0.000512	-0.003306	-0.001334	0.006062	0.003597
24	-0.003799	-0.0061	0.000639	-0.006264	0.002447	0.002447	-0.001005
25	-0.002484	-0.005771	-0.002813	0.000967	0.001789	0.003268	-0.001498
26	-0.001991	-0.005278	0.001132	-0.003306	0.000639	0.003926	0.000967
27	-0.003799	-0.005936	-0.001662	-0.00347	-0.001827	0.006062	-0.001334
28	-0.001498	-0.010373	-0.001005	-0.002155	0.001954	0.003761	0.000474
29	-0.000183	-0.009387	-0.002484	-0.001662	0.00031	0.002775	0.001296
30	0.000967	-0.003142	0.001296	-0.002155	-0.002155	0.003761	0.000474
31	-0.000347	-0.004621	0.000639	-0.001991	0.003104	-0.002977	0.002775
32	0.001789	-0.004949	0.001789	-0.005936	-0.000841	-0.003963	-0.000347
33	0.005569	-0.002977	-0.00232	-0.001005	-1.9e-05	-0.002648	-0.000183
34	0.00031	-0.007744	-1.9e-05	-0.002484	-0.00347	0.002118	-0.001498
35	-0.000183	-0.006264	0.002447	0.000146	0.003597	0.001789	-0.000676
36	-0.000183	-0.005607	-0.004785	-0.003142	0.000639	0.004255	-0.002813
37	-0.001662	-0.006757	-0.000183	-0.002813	0.003597	0.001954	-0.001334
38	-0.00232	-0.009058	-0.002648	-0.002813	0.000803	0.00672	0.002447
39	-1.9e-05	-0.013332	-0.001662	-0.00232	0.003433	0.003433	-0.002155
40	-0.001498	-0.008894	-0.003142	-0.001827	0.001789	0.002611	-0.001498
41	0.001296	-0.00725	-0.000512	-0.001005	0.001296	0.003926	-0.000183
42	-0.0061	-0.011031	-0.005443	-0.000841	0.002611	0.003926	-0.000183
43	-0.002977	-0.007744	0.00031	-0.002813	-0.000841	0.003761	0.001625
44	0.001625	-0.010209	-0.002155	-0.000841	0.000474	0.005076	-0.001334
45	-0.001005	-0.007744	-0.000183	-0.00347	-0.001334	0.005734	-0.00232
46	-0.001005	-0.008401	0.002611	-0.001169	0.005569	0.004419	-0.000512
47	0.000967	-0.003635	-0.002648	-0.002484	0.001296	0.002282	-0.005114
48	-0.000512	-0.005443	0.000639	-0.000841	0.003597	0.001954	-0.001334
49	0.00031	-0.004621	0.000967	-0.001334	-0.00347	0.007213	-0.003142
50	-0.001169	-0.00725	-0.002813	-0.001334	0.002118	0.003926	-0.001334
51	-0.001498	-0.011195	-0.00232	-0.003799	0.000803	0.00031	-0.005771
52	-0.001169	-0.007579	-0.001169	-0.004128	0.000639	-0.001498	-0.001169
53	-0.000841	-0.006593	-0.002977	-0.001005	0.000967	-1.9e-05	-0.003635
54	-0.001005	-0.006429	-0.005771	-0.006264	0.002611	-1.9e-05	-0.00347
55	-1.9e-05	-0.005443	-0.005936	-0.000183	0.004255	0.003926	-0.001005
56	-0.001827	-0.006593	-0.003142	-0.003635	0.001789	0.002611	0.000474
57	-0.007744	-0.010538	-0.006429	-0.002648	0.002118	0.000967	0.00031
58	-0.004949	-0.00347	-0.004456	-0.002155	0.001954	0.002775	0.000474
59	-0.005278	-0.008401	-0.005443	-0.001005	-0.000676	0.002775	-0.00232
60	-0.003306	-0.006264	-0.0061	-0.000841	0.000639	0.002775	-0.002977
61	-0.003635	-0.011524	-0.003799	-0.002484	0.001132	0.002775	0.00031
62	-0.000676	-0.003799	0.000474	-0.004456	0.002282	-0.002977	-0.003142
63	-0.000841	-0.003963	-0.00347	-0.002484	0.000803	0.002447	0.001132
64	-0.001498	-0.004621	0.001296	-0.002648	-0.001498	0.002611	-0.002813
65	-0.001334	-0.004785	-0.002648	-0.001334	0.001132	0.000474	-0.001005
66	0.001625	-0.004785	-0.001169	-0.000512	-0.00232	0.00409	-0.005607
67	-0.000183	-0.003635	-0.001005	-0.001334	0.000967	0.001789	-0.000512
68	-0.002977	-0.005607	-0.014647	-0.000676	0.00031	0.002611	-0.002813
69	-0.002977	-0.004292	-0.004456	-0.002813	-0.001498	0.001625	-0.0061
70	-0.003635	-0.005771	-0.004949	-0.006593	0.001132	0.003268	-0.005771
71	-0.00232	-0.004949	-0.002648	-0.002484	0.004255	0.002611	0.000146
72	-0.001005	-0.007086	-0.007086	-0.004292	0.00146	0.001296	-0.001991
73	0.000146	-0.006922	-0.001827	-0.004456	0.007542	0.000803	-0.00232
74	-0.004785	-0.008401	-0.002813	-0.003142	0.001954	0.002282	0.00146
75	-0.003635	-0.003635	-0.004292	-0.004949	-0.003635	0.001625	-0.002977
76	-0.00232	-0.009058	-0.001169	-0.001498	0.000474	0.000639	-0.002484
77	-0.001005	-0.00988	-0.000512	-0.000512	-0.001991	0.004748	-0.00232
78	-0.005278	-0.006757	-0.001334	-0.000841	-0.001005	0.002118	-0.000183
79	-0.002648	-0.004292	-0.004949	-0.002977	-0.000841	0.001954	-0.002813
80	-0.001005	-0.004456	-0.003963	0.000639	-0.001991	-0.001005	-0.004292
81	-0.001169	-0.004128	0.000803	-0.001334	-0.005771	0.006391	-0.002155
82	-0.004949	-0.004292	0.001625	-0.002484	0.000146	0.004419	-0.000512
83	0.001296	-0.004949	-0.00232	-0.002648	-0.000183	0.000639	-0.003963
84	0.002118	-0.006922	-0.002648	-0.001827	0.002775	0.00146	-0.005936
85	-0.001169	-0.00725	-0.001662	-0.003142	-0.005936	0.000967	-0.000841
86	0.002282	-0.004949	-0.003799	-0.002977	-0.001991	0.002611	-0.001827
87	-0.000676	-0.007908	0.000474	-0.001827	-1.9e-05	-0.001169	-0.000841
88	-0.001334	-0.004292	-0.001498	-0.001334	-0.001498	0.003268	0.000146
89	-0.002648	-0.005443	-0.004292	-0.004128	-0.000183	0.001132	0.000967
90	0.000474	-0.001005	-0.002977	-0.003142	0.000803	-1.9e-05	-0.003306
91	-0.00347	-0.007579	-0.006429	-0.001169	-0.002648	0.001296	-0.001498
92	-0.006922	-0.005278	-0.002977	-0.002648	0.00031	0.001132	-0.000841
93	-0.005114	-0.008401	-0.00347	-0.002648	-1.9e-05	0.000639	0.006391
94	-0.002648	-0.007579	-0.002813	-0.003306	-0.000841	0.002447	-0.001827
