Ladekurvenmessung

Zeit: 2018_05_02 15.03.35

Info: FVA3, v = 0.0215, T = 40, F = 20, h = 45.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1
1759	0.162957
1760	0.160851
1761	0.162365
1762	0.163352
1763	0.161641
1764	0.167563
1765	0.164404
1766	0.166214
1767	0.166477
1768	0.164306
1769	0.163977
1770	0.166773
1771	0.162167
1772	0.165918
1773	0.16549
1774	0.165556
1775	0.16674
1776	0.164404
1777	0.164733
1778	0.165161
1779	0.161674
1780	0.163023
1781	0.164602
1782	0.163911
1783	0.167826
1784	0.16799
1785	0.164832
1786	0.166181
1787	0.16651
1788	0.162299
1789	0.165293
1790	0.161147
1791	0.163747
1792	0.163121
1793	0.16345
1794	0.162529
1795	0.162825
1796	0.161312
1797	0.160226
1798	0.160358
1799	0.160654
1800	0.161279
1801	0.161016
1802	0.162562
1803	0.161147
1804	0.163023
1805	0.158877
1806	0.160292
1807	0.161345
1808	0.16118
1809	0.158548
1810	0.159338
1811	0.161707
1812	0.159371
1813	0.155324
1814	0.157298
1815	0.157858
1816	0.157233
1817	0.156575
1818	0.16049
1819	0.156575
1820	0.153614
1821	0.154897
1822	0.150422
1823	0.15335
1824	0.147988
1825	0.144928
1826	0.141803
1827	0.143218
1828	0.142428
1829	0.144632
1830	0.144895
1831	0.144402
1832	0.14654
1833	0.147297
1834	0.14756
1835	0.147363
1836	0.149271
1837	0.14835
1838	0.145586
1839	0.148054
1840	0.150455
1841	0.149435
1842	0.151278
1843	0.150949
1844	0.151475
1845	0.151048
1846	0.149041
1847	0.148021
1848	0.147593
1849	0.151015
1850	0.149468
1851	0.154074
1852	0.151113
1853	0.150061
1854	0.15187
1855	0.15391
1856	0.150751
1857	0.152627
1858	0.150883
1859	0.149403
1860	0.148745
1861	0.14756
1862	0.149995
1863	0.148021
1864	0.148317
1865	0.149797
1866	0.151903
1867	0.147067
1868	0.154535
1869	0.152495
1870	0.151212
1871	0.152429
1872	0.154239
1873	0.154173
1874	0.156048
1875	0.152692
1876	0.154765
1877	0.155588
1878	0.151607
1879	0.151936
1880	0.150883
1881	0.152594
1882	0.153647
1883	0.152989
1884	0.153021
1885	0.15516
1886	0.15289
1887	0.155028
1888	0.151607
1889	0.150422
1890	0.152265
1891	0.153416
1892	0.153153
1893	0.154568
1894	0.154403
1895	0.154337
1896	0.155259
1897	0.154633
1898	0.155423
1899	0.154864
1900	0.154107
1901	0.153515
1902	0.152528
1903	0.153482
1904	0.15108
1905	0.154535
1906	0.154239
1907	0.152528
1908	0.153515
1909	0.156476
1910	0.151837
1911	0.156048
1912	0.156772
1913	0.156213
1914	0.154666
1915	0.15516
1916	0.154074
1917	0.157562
1918	0.154666
1919	0.157759
1920	0.15539
1921	0.155752
1922	0.155653
1923	0.157956
1924	0.159206
1925	0.152627
1926	0.158845
1927	0.155193
1928	0.158252
1929	0.156443
1930	0.15845
1931	0.1572
1932	0.158483
1933	0.155324
1934	0.157825
1935	0.156081
1936	0.160391
1937	0.15743
1938	0.1521
1939	0.153679
1940	0.152791
1941	0.156706
1942	0.158154
1943	0.156969
1944	0.158845
1945	0.157923
1946	0.156015
1947	0.158285
1948	0.15891
1949	0.163121
1950	0.157989
1951	0.15766
1952	0.157693
1953	0.155917
1954	0.153153
1955	0.155291
1956	0.154469
1957	0.154469
1958	0.154107
1959	0.159338
1960	0.156443
1961	0.162332
1962	0.162003
1963	0.158976
1964	0.160917
1965	0.155456
1966	0.159042
1967	0.158022
1968	0.155752
1969	0.156904
1970	0.160391
1971	0.154798
1972	0.158976
1973	0.159108
1974	0.158417
1975	0.156673
1976	0.152627
1977	0.152857
1978	0.148383
1979	0.146376
1980	0.143119
1981	0.143876
1982	0.149238
1983	0.144139
1984	0.148284
1985	0.147889
1986	0.148416
1987	0.150422
1988	0.145784
1989	0.146573
1990	0.149501
1991	0.147791
1992	0.151113
1993	0.151212
1994	0.150949
1995	0.154239
1996	0.155423
1997	0.154206
1998	0.157496
1999	0.155127
2000	0.151607
2001	0.154798
2002	0.154601
2003	0.150719
2004	0.152034
2005	0.147034
2006	0.153647
2007	0.153745
2008	0.152232
2009	0.152956
2010	0.154074
2011	0.149271
2012	0.154633
2013	0.15562
2014	0.156278
2015	0.158976
2016	0.154173
2017	0.159503
2018	0.157298
2019	0.156311
2020	0.156443
2021	0.157298
2022	0.159206
2023	0.156673
2024	0.156509
2025	0.156377
2026	0.15766
2027	0.157562
2028	0.158746
2029	0.159141
2030	0.159371
2031	0.159963
2032	0.160457
2033	0.157825
2034	0.161345
2035	0.15789
2036	0.160161
2037	0.159206
2038	0.161444
2039	0.158746
2040	0.156443
2041	0.162792
2042	0.159009
2043	0.156673
2044	0.161641
2045	0.160555
2046	0.158285
2047	0.161345
2048	0.158187
2049	0.159733
2050	0.157693
2051	0.159404
2052	0.158779
2053	0.157134
2054	0.158779
2055	0.159601
2056	0.154305
2057	0.152528
2058	0.155324
2059	0.15266
2060	0.153318
2061	0.154305
2062	0.157397
2063	0.15766
2064	0.161049
2065	0.159239
2066	0.160259
2067	0.157529
2068	0.160424
2069	0.159108
2070	0.160555
2071	0.159075
2072	0.15947
2073	0.15618
2074	0.156311
2075	0.155291
2076	0.15947
2077	0.15664
2078	0.155456
2079	0.158976
2080	0.157364
2081	0.159733
2082	0.158121
2083	0.159766
2084	0.160193
2085	0.160555
2086	0.162134
2087	0.154535
2088	0.156739
2089	0.164503
2090	0.159634
2091	0.157923
2092	0.161082
2093	0.160819
2094	0.160851
2095	0.159141
2096	0.159996
2097	0.159799
2098	0.159996
2099	0.156706
2100	0.161378
2101	0.161345
2102	0.162036
2103	0.160786
2104	0.158154
2105	0.159075
2106	0.159239
2107	0.160819
2108	0.162036
2109	0.163286
2110	0.159075
2111	0.162266
2112	0.16197
2113	0.161213
2114	0.161542
2115	0.161345
2116	0.16299
2117	0.165161
2118	0.163549
2119	0.165095
2120	0.16526
2121	0.161115
2122	0.16118
2123	0.160325
2124	0.164832
2125	0.16174
2126	0.16572
2127	0.163516
2128	0.16503
2129	0.163977
2130	0.168385
2131	0.163681
2132	0.166543
2133	0.164668
2134	0.168517
2135	0.167102
2136	0.167563
2137	0.169635
2138	0.168188
2139	0.168023
2140	0.168879
2141	0.168287
2142	0.169866
2143	0.169175
2144	0.164865
2145	0.169339
2146	0.164733
2147	0.167168
2148	0.168616
2149	0.172103
2150	0.16753
2151	0.168648
2152	0.171544
2153	0.170984
2154	0.1723
2155	0.167365
2156	0.170524
2157	0.170655
2158	0.168122
2159	0.175656
2160	0.172596
2161	0.17003
2162	0.172761
2163	0.168945
2164	0.170754
2165	0.170754
2166	0.169668
2167	0.172004
2168	0.172662
2169	0.172991
2170	0.173353
2171	0.171609
2172	0.172531
2173	0.17582
2174	0.174801
2175	0.174603
2176	0.174208
2177	0.172465
2178	0.171774
2179	0.173024
2180	0.173879
2181	0.172366
2182	0.17355
2183	0.172333
2184	0.176084
2185	0.177169
2186	0.172465
2187	0.176478
2188	0.173485
2189	0.171346
2190	0.175524
2191	0.172925
2192	0.174504
2193	0.174241
2194	0.176577
2195	0.174636
2196	0.175919
2197	0.174373
2198	0.17513
2199	0.177334
2200	0.174011
2201	0.176676
2202	0.178748
2203	0.173978
2204	0.17513
2205	0.179077
2206	0.172761
2207	0.176018
2208	0.178288
2209	0.175064
2210	0.172662
2211	0.176117
2212	0.174274
2213	0.173781
2214	0.17082
2215	0.174603
2216	0.174175
2217	0.175722
2218	0.176676
2219	0.174899
2220	0.178321
2221	0.176709
2222	0.177992
2223	0.175788
2224	0.17786
2225	0.175853
2226	0.174735
2227	0.175788
2228	0.174702
2229	0.174274
2230	0.175459
2231	0.174274
2232	0.17332
2233	0.173912
2234	0.175261
2235	0.177071
2236	0.178748
2237	0.178354
2238	0.177202
2239	0.179275
2240	0.174143
2241	0.1799
2242	0.177465
2243	0.174406
2244	0.17559
2245	0.176478
2246	0.174866
2247	0.176972
2248	0.175064
2249	0.17809
2250	0.179801
2251	0.177202
2252	0.179341
2253	0.17684
2254	0.175327
2255	0.179505
2256	0.176182
2257	0.175459
2258	0.180163
2259	0.174044
2260	0.179604
2261	0.179735
2262	0.176972
2263	0.176084
2264	0.178913
2265	0.177136
2266	0.177827
2267	0.178683
2268	0.177729
2269	0.180426
2270	0.178518
2271	0.178748
2272	0.177367
2273	0.181018
2274	0.177761
2275	0.172136
2276	0.17684
2277	0.180097
2278	0.178387
2279	0.178452
2280	0.178683
2281	0.177893
2282	0.179538
2283	0.178551
2284	0.180755
2285	0.178814
2286	0.181874
2287	0.177926
2288	0.1774
2289	0.178321
2290	0.184144
2291	0.178584
2292	0.180657
2293	0.181611
2294	0.17865
2295	0.181084
2296	0.176742
2297	0.182631
2298	0.178814
2299	0.181907
2300	0.180032
2301	0.179143
2302	0.178716
2303	0.177202
2304	0.175952
2305	0.180295
2306	0.181808
2307	0.180064
2308	0.177827
2309	0.181709
2310	0.180064
2311	0.178025
2312	0.182269
2313	0.18036
2314	0.179045
2315	0.181413
2316	0.180295
2317	0.183289
2318	0.181084
2319	0.179604
2320	0.182071
2321	0.180459
2322	0.180163
2323	0.179735
2324	0.181249
2325	0.181907
2326	0.182499
2327	0.181808
2328	0.177794
2329	0.18319
2330	0.182038
2331	0.182005
2332	0.179801
2333	0.180295
2334	0.181973
2335	0.181742
2336	0.182005
2337	0.18421
2338	0.17967
2339	0.177531
2340	0.177729
2341	0.178946
2342	0.181808
2343	0.181874
2344	0.181644
2345	0.182466
2346	0.181775
2347	0.182334
2348	0.182598
2349	0.183453
2350	0.182663
2351	0.178123
2352	0.182236
2353	0.180525
2354	0.182663
2355	0.174504
2356	0.172234
2357	0.17638
2358	0.177235
2359	0.176446
2360	0.181479
2361	0.181775
2362	0.18421
2363	0.18444
2364	0.179604
2365	0.180887
2366	0.178683
2367	0.182894
2368	0.179703
2369	0.182894
2370	0.179966
2371	0.181676
2372	0.180887
2373	0.183091
2374	0.181446
2375	0.181117
2376	0.182696
2377	0.182269
2378	0.182137
2379	0.183749
2380	0.184736
2381	0.180459
2382	0.184868
2383	0.182104
2384	0.185986
2385	0.181578
2386	0.18115
2387	0.181479
2388	0.180821
2389	0.180064
2390	0.180459
2391	0.181611
2392	0.181545
2393	0.184736
2394	0.181051
2395	0.17911
2396	0.182137
2397	0.185131
2398	0.182499
2399	0.184012
2400	0.183486
2401	0.183585
2402	0.183025
2403	0.181084
2404	0.182729
2405	0.182367
2406	0.176709
2407	0.182137
2408	0.182236
2409	0.179999
2410	0.181315
2411	0.181479
2412	0.186973
2413	0.184144
2414	0.181676
2415	0.182203
2416	0.184473
2417	0.186019
2418	0.182795
2419	0.181446
2420	0.181446
2421	0.179242
2422	0.18138
2423	0.18013
2424	0.177761
2425	0.180788
2426	0.182631
2427	0.183289
2428	0.181315
2429	0.181907
2430	0.184572
2431	0.181874
2432	0.180722
2433	0.183486
2434	0.181578
2435	0.182104
2436	0.180591
2437	0.182762
2438	0.180558
2439	0.180854
2440	0.179341
2441	0.1824
2442	0.180591
2443	0.178946
2444	0.182828
2445	0.180459
2446	0.185032
2447	0.182762
2448	0.185789
2449	0.18296
2450	0.183716
2451	0.18296
2452	0.184111
2453	0.180624
2454	0.182203
2455	0.181018
2456	0.180722
2457	0.17865
2458	0.177761
2459	0.182762
2460	0.17911
2461	0.186578
2462	0.18036
2463	0.175985
2464	0.179505
2465	0.182861
2466	0.180393
2467	0.181644
2468	0.181775
2469	0.182203
2470	0.183519
2471	0.182565
2472	0.182236
2473	0.181709
2474	0.182367
2475	0.181611
2476	0.181874
2477	0.18138
2478	0.183979
2479	0.181907
2480	0.179308
2481	0.187072
2482	0.183289
2483	0.182038
2484	0.184999
2485	0.182762
2486	0.181446
2487	0.185032
2488	0.1799
2489	0.182071
2490	0.181742
2491	0.179867
2492	0.18319
2493	0.180393
2494	0.179604
2495	0.182565
2496	0.178979
2497	0.183519
2498	0.181841
2499	0.182269
