Frequency,Z,?°
200 kHz,1.4864 ?,88.6859 °
300 kHz,2.1894 ?,87.9536 °
400 kHz,2.8809 ?,87.6873 °
500 kHz,3.5667 ?,87.623 °
600 kHz,4.2482 ?,87.6082 °
700 kHz,4.9266 ?,87.6456 °
800 kHz,5.6011 ?,87.6239 °
900 kHz,6.2728 ?,87.6414 °
