Softwareversion	2.1
Lubricantname	FVA3
Viscosity96
Oilrefractive	index	1.4
Spacertype	Silica
Balldiameter	.01905
Disctrack	radius	.043846
Triggerpoint	508
CommentsFVA3,	T = 40, F = 20, Referenzmessung
Numberof	logged data points	7
DiscSpeed	Ball Speed	Slide/Roll	Pot Temp	Lube Temp	Load	Film
.10087050	200	40.14769	35.81877	20.03088	150.4268
.14009370	200	40.13367	35.98003	20.1155	176.9082
.27240570	200	40.07507	35.83781	19.8405	270.8082
.38176520	200	40.04195	35.91273	20.09031	338.3517
.7473340	200	39.99482	36.17939	19.87475	480.2698
1.0479490	200	40.01011	36.65556	19.89086	532.7881
1.4675730	200	40.02794	37.02	20.19507	604.3908
