Ladekurvenmessung
Zeit: 2018_05_23 14.37.14
Info: T40, F20N, 0.714
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.04193	0.000803	-0.013332	-0.005936	-0.018427	0.174035	-0.014647	-0.010866	-0.014975	-0.006264	-0.019413	-0.022864	-0.019084	-0.022207	-0.01251	-0.0227	-0.016454	-0.002484	-0.019577	-0.019577	-0.013003	-0.019742	-0.018591	-0.027631	-0.013496	-0.001827	-0.004456	0.000146	-0.015797	-0.018098	-0.008894	-0.017276	-0.001005	-0.012017	-0.001827	-0.012674	-0.009716	-0.014482	-1.9e-05	-0.011359	-0.006593	-0.023357	-0.001498	-0.004128	0.001296	0.00031	-0.000183	-0.003963	-0.004292	-0.003799	-0.003306	0.00031	-0.000183	-0.002648	-0.006757	-0.00232	-0.000841	-0.004456	-0.068063	-0.000676	0.001625	-0.001005	0.008035	0.005076	-0.0061	0.010829	0.012144	0.00787	0.00146	0.013294	0.01428	0.013787	0.018389	0.006391	0.006062	-0.003963	0.004748	0.000474	0.002118	0.00146	-0.005936	0.012965	0.001625	0.013952	0.010993	0.011815	0.012637	0.011158	0.006391	0.007213	-0.014153	-0.025823	-0.050805	0.001296	-0.003306	-0.001662	-0.000841	-0.003799	-0.00347	-0.002155
1	-0.039629	-1.9e-05	-0.011359	-0.003635	-0.01629	0.176172	-0.012674	-0.009716	-0.01629	-0.005771	-0.01629	-0.022207	-0.000676	-0.020235	-0.008894	-0.018427	-0.015961	-0.003142	-0.016948	-0.01629	-0.012346	-0.017769	-0.017769	-0.028288	-0.011688	-0.000841	-0.001827	0.003268	-0.014811	-0.01514	-0.00725	-0.01366	-0.001005	-0.012346	-0.002813	-0.013003	-0.004456	-0.012839	0.003926	-0.008894	-0.006922	-0.021221	-0.001662	-0.002648	0.004419	0.000474	-0.000183	-0.000347	-0.001991	0.000639	-0.001662	-0.001498	0.002775	-0.000183	-0.0061	0.001789	0.001789	-0.001498	-0.067076	-0.000183	0.003597	-0.001005	0.008528	0.005241	-0.004128	0.01313	0.014773	0.010171	0.006556	0.013623	0.014116	0.02069	0.018225	0.00935	0.007213	-0.001827	0.008363	0.000803	0.004583	0.000967	-0.004292	0.014609	0.005405	0.015595	0.012472	0.012801	0.014609	0.010993	0.005405	0.006556	-0.017441	-0.023522	-0.049161	0.003268	-0.001005	-0.00232	-0.001662	-0.001498	-0.000347	-0.001827
2	-0.0393	0.001296	-0.013003	-0.004456	-0.015304	0.176501	-0.012181	-0.008565	-0.010702	-0.004621	-0.019413	-0.019084	0.000146	-0.020235	-0.011852	-0.019906	-0.016454	-0.000183	-0.017605	-0.014482	-0.012181	-0.018755	-0.018591	-0.025823	-0.012017	-0.001662	-0.005278	0.00146	-0.015633	-0.017112	-0.006264	-0.01366	-0.000512	-0.010702	-0.000512	-0.010045	-0.008072	-0.010209	-0.000512	-0.010045	-0.005278	-0.022864	-0.00347	-0.001991	0.003761	0.00031	0.000474	0.002447	-0.002648	0.000967	-0.006429	-0.000676	0.001296	0.000474	-0.007086	0.00031	0.00146	-0.002813	-0.068227	0.000967	0.002282	-0.001662	0.010336	0.004255	-0.007086	0.012144	0.012637	0.008199	0.00672	0.015266	0.01576	0.016581	0.018882	0.006391	0.006884	-0.001005	0.006556	-0.001005	0.003761	0.000803	-0.003799	0.013787	0.003268	0.01428	0.014609	0.011651	0.014445	0.011651	0.007542	0.009185	-0.021385	-0.023193	-0.049655	0.004255	-0.001005	-0.002977	-0.000347	-0.000841	-0.002813	0.000967
3	-0.039136	-0.000841	-0.012674	-0.002977	-0.014482	0.175186	-0.013003	-0.008072	-0.014975	-0.0061	-0.018098	-0.022207	0.00031	-0.020563	-0.00988	-0.01892	-0.016619	-0.001498	-0.016619	-0.01514	-0.013825	-0.017441	-0.019577	-0.028453	-0.013496	0.000146	-0.003963	0.001954	-0.015797	-0.017605	-0.007579	-0.015633	-0.001005	-0.013332	-0.003635	-0.010866	-0.007415	-0.010373	0.000967	-0.009716	-0.006593	-0.019906	-0.001334	-0.001498	-0.001498	0.000639	0.00146	-0.001827	-0.001169	0.000474	-0.003799	-1.9e-05	0.001132	-0.001005	-0.007579	0.000967	0.001954	-0.002648	-0.066912	-0.000512	0.003761	0.000474	0.009185	0.003597	-0.008565	0.011486	0.013459	0.010336	0.005734	0.015431	0.014116	0.017567	0.017732	0.008692	0.008199	-0.002484	0.008199	0.00146	0.005241	0.000146	-0.003306	0.013623	0.003761	0.013952	0.012472	0.014773	0.01428	0.012144	0.007377	0.008528	-0.027795	-0.024344	-0.049161	0.000803	-0.001827	-0.002484	-0.000347	-0.000183	-0.001827	-0.000512
4	-0.036835	0.002775	-0.012839	-0.00347	-0.016126	0.176665	-0.011852	-0.007415	-0.013332	-0.002977	-0.018755	-0.022371	0.00031	-0.020563	-0.012674	-0.02007	-0.016948	-0.000676	-0.016619	-0.017112	-0.012181	-0.017605	-0.017934	-0.025658	-0.012674	-0.002484	-0.002648	0.000146	-0.018098	-0.016454	-0.007415	-0.013825	-0.003635	-0.011359	-0.002813	-0.011359	-0.006593	-0.010702	0.000967	-0.009551	-0.005771	-0.020563	-0.003799	-0.004949	0.002775	0.000474	0.000803	0.000639	-0.001991	0.000803	-0.002977	-0.000183	0.001132	-0.001662	-0.00988	0.00146	-0.000183	-0.001827	-0.070199	0.001625	0.000639	-0.000512	0.011486	0.006391	-0.013332	0.011651	0.012472	0.008857	0.006391	0.015431	0.01313	0.017074	0.018061	0.008199	0.005241	-0.003142	0.007049	0.000803	0.006062	-0.001991	-0.003799	0.012637	0.003433	0.01576	0.012637	0.013787	0.01576	0.012637	0.007377	0.007706	-0.034862	-0.023193	-0.04949	0.001789	0.000474	-0.00347	-0.001169	-0.002977	-0.003306	-1.9e-05
5	-0.038971	0.002447	-0.011852	-0.003142	-0.012181	0.176336	-0.012017	-0.00725	-0.011852	-0.004128	-0.018262	-0.022207	0.000639	-0.020892	-0.010045	-0.020399	-0.017112	-0.001991	-0.017605	-0.014647	-0.013496	-0.017605	-0.018427	-0.027138	-0.012839	0.000803	-0.003963	0.000474	-0.016948	-0.015961	-0.00873	-0.01514	-0.001498	-0.013167	-0.003799	-0.009716	-0.006593	-0.010373	0.003761	-0.010702	-0.007744	-0.023686	-0.002813	-0.002813	0.003104	0.00031	0.000803	-0.000183	-0.001334	-1.9e-05	-0.000347	-0.006429	0.004419	0.00031	-0.009223	0.002447	0.002447	-0.005771	-0.06987	0.000967	0.004419	0.000639	0.009021	0.003761	-0.015797	0.012472	0.01428	0.010993	0.005898	0.015595	0.01428	0.017403	0.017567	0.008528	0.008363	-0.002648	0.006391	0.00031	0.004419	-0.002155	-0.004785	0.011815	0.006391	0.014116	0.012308	0.01313	0.016088	0.011815	0.00787	0.00672	-0.042258	-0.023193	-0.054585	0.002118	-0.000512	-0.001827	-0.001005	-0.000841	-0.000183	-0.000183
6	-0.038643	-0.003142	-0.013825	-0.004949	-0.013989	0.17535	-0.013332	-0.00725	-0.01366	-0.005607	-0.024672	-0.021714	0.000474	-0.021221	-0.012181	-0.01892	-0.015304	-0.000347	-0.017276	-0.017605	-0.011688	-0.019084	-0.016783	-0.025823	-0.012346	-1.9e-05	-0.002484	0.000967	-0.015797	-0.017112	-0.007415	-0.013332	0.000146	-0.009387	-0.004128	-0.011195	-0.007579	-0.011031	0.00146	-0.004621	-0.007086	-0.021714	-0.002813	-0.001334	0.002118	-0.000183	0.002775	-0.003306	-0.001498	-0.001005	-0.004128	-0.000841	-0.000512	-0.002155	-0.011852	0.000639	-0.001169	-1.9e-05	-0.070528	-0.000841	0.003104	-0.001334	0.011979	0.004912	-0.017441	0.011815	0.011158	0.011815	0.008199	0.012472	0.015595	0.016746	0.017074	0.008692	0.007213	-0.004456	0.008363	-0.005771	0.004419	-0.002155	-0.004128	0.013294	0.00294	0.014773	0.012965	0.013294	0.013294	0.011322	0.006556	0.008199	-0.047847	-0.025494	-0.05475	-0.000183	0.001296	-0.007086	-0.002155	-0.003963	-0.004621	0.000146
7	-0.03815	0.000474	-0.010702	-0.00232	-0.01514	0.176172	-0.01366	-0.009223	-0.01366	-0.005443	-0.018755	-0.023686	0.00031	-0.020563	-0.010538	-0.020563	-0.015797	-0.001005	-0.017276	-0.01629	-0.012674	-0.017112	-0.019906	-0.026316	-0.015633	-0.000512	-0.003142	0.001132	-0.01514	-0.015961	-0.009387	-0.014975	0.000639	-0.010702	-0.002484	-0.013003	-0.004949	-0.010702	0.000474	-0.010209	-0.00725	-0.022536	-0.003142	-0.00232	0.00294	-0.000183	-0.001005	0.000474	-0.003142	0.000639	-1.9e-05	-0.002155	-1.9e-05	-0.000676	-0.013167	0.000474	0.002118	-0.001498	-0.07135	0.000803	0.004912	0.000639	0.009678	0.002775	-0.009387	0.012144	0.013459	0.011322	0.007706	0.016581	0.015266	0.017239	0.017732	0.00787	0.007542	-0.001827	0.005405	-0.000676	0.006062	-0.00232	-0.003306	0.010664	0.005405	0.016581	0.012801	0.012965	0.015431	0.011651	0.008528	0.007377	-0.054585	-0.02533	-0.056558	0.00294	-0.001662	-0.0061	-0.003306	-0.003306	-0.001169	-0.001334
8	-0.03667	-0.001334	-0.013003	-0.004621	-0.014153	0.178309	-0.013989	-0.006922	-0.013167	-0.003963	-0.018755	-0.020892	-0.000183	-0.022864	-0.012017	-0.018591	-0.016783	-0.001498	-0.019249	-0.016454	-0.013167	-0.018591	-0.021056	-0.026316	-0.012346	-0.002484	-0.004949	-0.001005	-0.016454	-0.016454	-0.009223	-0.014811	-0.00725	-0.010373	-0.00347	-0.010866	-0.007579	-0.011359	0.00031	-0.010373	-0.009223	-0.022043	-0.004456	-0.008565	0.00294	-0.000512	0.001132	-0.000512	-0.001498	-0.000347	-0.002155	-0.000512	0.001132	-0.000183	-0.014318	0.002118	-1.9e-05	0.00031	-0.072829	0.001789	0.003104	-1.9e-05	0.011815	0.004748	-0.002648	0.010993	0.011979	0.010829	0.006227	0.013623	0.015102	0.016253	0.018225	0.007542	0.008857	-0.002648	0.006884	-1.9e-05	0.005076	-0.002813	-0.004785	0.011322	0.005405	0.013787	0.012472	0.012801	0.013459	0.011815	0.008035	0.007706	-0.05853	-0.026316	-0.059352	-0.001334	-0.001005	-0.007908	-0.000676	-0.002484	-0.002155	-0.000183
9	-0.035027	-0.00232	-0.011688	-0.004128	-0.014975	0.176501	-0.016454	-0.007415	-0.014318	-0.004128	-0.016948	-0.022371	-0.000347	-0.019084	-0.011688	-0.019906	-0.01629	-0.003799	-0.018591	-0.01629	-0.013167	-0.017934	-0.018427	-0.025494	-0.013825	-0.002155	-0.003799	0.000639	-0.014153	-0.017276	-0.007908	-0.015961	-0.004128	-0.011031	-0.00347	-0.012346	-0.004621	-0.011031	-0.000347	-0.007086	-0.006593	-0.024672	-0.003142	-0.003142	0.002282	-0.000183	-0.000183	0.000803	-0.002155	0.000803	-0.002648	-0.001827	0.001789	0.001132	-0.015304	0.000967	0.001132	-0.00232	-0.073486	-0.001334	0.002282	-0.000676	0.011651	0.005405	-0.004456	0.01313	0.014445	0.009021	0.007213	0.013787	0.01428	0.016253	0.016417	0.007706	0.007049	-0.001827	0.007377	0.001132	0.006062	-0.000183	-0.002813	0.012144	0.00409	0.014938	0.01313	0.012637	0.014938	0.011815	0.0105	0.008035	-0.065104	-0.024179	-0.058365	0.002611	-1.9e-05	-0.002813	0.001789	-0.001662	-0.00232	-0.001498
