Ladekurvenmessung
Zeit: 2018_05_23 14.58.27
Info: T40, F27N, 1.78
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.004456	-0.001334	-0.001334	-0.002484	-0.001827	-0.005607	-0.001169	-0.001334	-0.002155	-0.002155	-0.001498	0.000639	-0.000676	-0.000347	-0.000841	-0.002648	0.000474	0.003268	0.004255	0.002775	0.003597	0.006227	0.008199	0.005405	0.008363	0.007213	0.00787	0.011651	0.0105	0.006556	0.007049	0.009021	0.004748	0.00787	0.008363	0.011322	0.00935	0.008528	0.010336	0.008857	0.0105	0.0105	0.012308	0.008035	0.007377	0.007377	0.010171	0.009185	0.004419	0.010829	0.010993	0.00935	0.007377	0.000803	0.012965	0.008035	0.009843	0.009514	0.00935	0.005734	0.008035	0.009185	0.006227	0.005734	0.004912	0.007542	-0.002648	0.006391	0.008528	0.00672	0.003433	0.007542	0.008692	0.00672	0.006556	0.005898	0.003597	0.006556	0.000639	0.002282	-0.001991	0.000967	-0.001498	0.000639	-0.001005	-0.001169	-0.00232	-0.001991	-0.000512	-0.000512	-0.000512	-0.001827	-0.001991	-0.001991	-0.001827	-0.001005	0.00294	-0.001662	-0.002484	-0.001498
1	-0.001498	0.000474	0.000474	-1.9e-05	0.002775	-0.003963	-0.001498	0.002118	0.001296	-1.9e-05	0.00031	0.003104	-0.000512	-0.000347	0.000474	0.001954	0.000474	0.005734	0.005569	0.004912	0.004748	0.005405	0.008363	0.009678	0.007049	0.009021	0.009021	0.008692	0.008528	0.007213	0.007542	0.010171	0.008035	0.010171	0.0105	0.008363	0.011815	0.009021	0.011815	0.008363	0.010664	0.012965	0.011651	0.010664	0.008199	0.009514	0.011322	0.010829	0.004748	0.01313	0.014445	0.010993	0.00935	0.003433	0.010829	0.010336	0.011158	0.00935	0.011979	0.010007	0.009678	0.010007	0.005076	0.006227	0.008692	0.009021	-0.000676	0.009021	0.01313	0.009185	0.008035	0.010336	0.007706	0.007377	0.008857	0.005898	0.004583	0.005734	0.002447	0.003597	0.002447	0.001789	-0.000841	0.000967	0.001132	0.00031	0.000474	0.001954	-1.9e-05	0.002775	-0.000183	-0.000676	-0.000676	-0.001169	0.00031	0.000146	0.002282	0.000639	-0.002155	-0.000183
2	-0.00232	-0.000676	-0.000676	-0.004456	-0.002155	-0.00232	-0.000841	-0.000347	0.000146	-0.001498	0.001789	0.002118	-0.000183	-0.000676	0.002447	0.003761	0.002775	0.005569	0.005569	0.004912	0.004419	0.003597	0.007706	0.008035	0.007706	0.010007	0.009678	0.00672	0.009843	0.008035	0.010664	0.010336	0.005898	0.010171	0.011158	0.010993	0.010664	0.009185	0.010664	0.008528	0.011815	0.013459	0.0105	0.009185	0.007542	0.010171	0.011979	0.009185	0.007542	0.012801	0.011979	0.010829	0.009843	0.002118	0.012472	0.009843	0.011322	0.010829	0.009514	0.008528	0.008199	0.011651	0.008199	0.00787	0.008857	0.00935	-0.000347	0.008035	0.009843	0.009843	0.008035	0.008857	0.008692	0.010007	0.00935	0.007377	0.008035	0.006227	0.003597	0.002282	0.000967	0.003597	0.00146	0.000803	0.000474	0.000474	-0.000183	0.00031	0.001132	0.003761	-0.000183	0.000146	0.000474	0.000967	0.001296	-0.000347	0.002118	-0.001991	-0.001334	-0.001334
3	-0.001662	0.001296	0.00146	-0.003306	-0.000676	-0.00232	-0.001827	0.000146	0.001625	-0.00232	0.000474	0.000639	-0.000183	0.000967	0.001625	0.00146	0.001954	0.005076	0.00672	0.00409	0.003926	0.007213	0.007377	0.009514	0.008035	0.008857	0.008199	0.010664	0.010007	0.00787	0.008035	0.008528	0.007542	0.010007	0.012801	0.011158	0.011979	0.010829	0.012308	0.010664	0.00935	0.012965	0.011322	0.010829	0.007213	0.011322	0.012144	0.010993	0.004255	0.010829	0.011815	0.010993	0.008363	0.003104	0.011322	0.00935	0.012308	0.012801	0.011979	0.011651	0.0105	0.005898	0.008692	0.00672	0.0105	0.010829	0.001132	0.008363	0.009678	0.013294	0.006556	0.010336	0.009514	0.009021	0.006884	0.007049	0.00409	0.005569	0.002118	0.005569	0.002775	0.002775	-1.9e-05	0.001789	0.000967	0.001132	-0.001662	-1.9e-05	0.00031	0.003433	0.00031	-0.000676	0.000803	-1.9e-05	-0.000512	0.000146	0.000639	0.001132	-0.001005	0.001954
4	-0.001169	-0.000512	0.004583	-0.002648	-0.00347	-0.001498	-0.000512	0.000803	-1.9e-05	0.00031	-0.001498	0.001625	-0.000841	-0.000183	0.002775	0.002611	0.002611	0.004583	0.005734	0.004419	0.002447	0.00672	0.00935	0.009185	0.006556	0.008857	0.008363	0.00935	0.011979	0.007542	0.009021	0.008035	0.009678	0.009185	0.009678	0.011158	0.010336	0.009678	0.011158	0.009021	0.010829	0.012308	0.010993	0.010336	0.008199	0.012144	0.011979	0.009514	0.005898	0.013459	0.013787	0.010993	0.010171	0.003761	0.011815	0.010829	0.011322	0.008857	0.009021	0.008857	0.009843	0.011651	0.008035	0.00672	0.009514	0.0105	-0.001005	0.009185	0.008528	0.006391	0.008528	0.008692	0.008528	0.005898	0.00787	0.007049	0.005734	0.005734	0.003597	0.003761	0.001296	0.002447	0.000639	0.001296	0.003433	-0.000841	0.000146	0.000146	0.00146	0.002775	0.00031	0.001625	0.002282	-0.001005	0.00031	-0.003306	0.00409	-0.001005	-0.001498	-0.001991
5	-0.002155	-0.000512	0.003761	-0.002484	0.000803	-0.002155	-0.000512	-0.000676	0.001296	0.004255	0.001625	0.001789	0.000474	-0.000183	0.00031	-0.000347	0.001296	0.003268	0.006227	0.005898	0.002775	0.007213	0.006556	0.008199	0.007049	0.010007	0.009021	0.010336	0.010171	0.010336	0.008363	0.00935	0.007706	0.00672	0.0105	0.010007	0.011486	0.011651	0.015431	0.0105	0.0105	0.011815	0.010664	0.010171	0.008363	0.010336	0.013623	0.010171	0.005898	0.010993	0.012308	0.008199	0.008035	0.003433	0.011158	0.010664	0.0105	0.010336	0.009843	0.010007	0.009678	0.012144	0.010007	0.006062	0.009678	0.010336	0.001132	0.007542	0.009843	0.007542	0.009843	0.00935	0.008692	0.008692	0.007213	0.007377	0.005734	0.005076	0.002447	0.003104	0.002118	0.002447	0.00146	0.000803	0.000474	0.000803	0.000474	0.001296	-0.000347	0.00294	0.001954	-0.000183	0.000639	-0.002813	-1.9e-05	-0.000183	0.001296	-0.001662	-0.001662	-0.001991
6	-0.002484	0.000803	0.00031	-0.001662	-1.9e-05	-0.001827	-0.001005	0.000967	-0.000676	0.000967	0.000474	0.001132	-1.9e-05	-0.001169	0.00146	0.003433	0.001789	0.003761	0.005405	0.003926	0.005405	0.008363	0.006391	0.008035	0.008363	0.007377	0.008692	0.010007	0.010829	0.006556	0.009185	0.009843	0.005898	0.007706	0.010336	0.011486	0.012472	0.011979	0.010336	0.011815	0.011979	0.010336	0.012965	0.012308	0.007706	0.011815	0.012637	0.011322	0.006884	0.012801	0.012965	0.009021	0.006884	0.005734	0.012308	0.009843	0.010829	0.013623	0.013459	0.00935	0.010007	0.0105	0.010171	0.007542	0.008363	0.009514	-0.000512	0.007542	0.007049	0.009185	0.006884	0.009843	0.007213	0.010007	0.003597	0.00787	0.004419	0.006556	0.003104	0.003433	0.001296	0.001954	0.000967	0.002447	0.000639	0.000967	-0.001169	0.001132	0.001625	0.002447	0.001625	-1.9e-05	0.000967	-0.000347	0.000803	-0.000841	0.002611	-1.9e-05	0.001789	-0.000183
7	-0.001169	-0.000347	0.000639	-0.00232	-0.000841	-0.001662	0.002118	0.00031	0.001296	0.003268	-1.9e-05	0.001625	-0.000512	0.001132	-0.00347	0.003268	0.001954	0.002611	0.006227	0.004748	0.003926	0.00787	0.007049	0.008528	0.007377	0.00672	0.007706	0.011158	0.012472	0.005898	0.008363	0.00935	0.006391	0.009843	0.010336	0.010664	0.010993	0.010664	0.012308	0.008199	0.010336	0.010336	0.011651	0.010336	0.007542	0.011651	0.011815	0.010171	0.004583	0.011979	0.011815	0.008857	0.008528	0.003597	0.009678	0.009843	0.010007	0.0105	0.00787	0.009514	0.010336	0.008692	0.008692	0.005898	0.009843	0.010007	0.002118	0.006391	0.009185	0.008528	0.008528	0.010171	0.009678	0.007049	0.004748	0.005569	0.003926	0.005734	0.004255	0.003433	0.002282	0.00294	0.000803	0.000474	0.000803	0.00031	-0.000183	0.00031	0.00146	0.003433	-0.000676	-0.001827	-1.9e-05	-0.001169	0.00031	-0.000512	0.002118	0.000474	-0.001991	-0.001662
8	-0.001827	-0.001991	-0.000841	-0.002648	-0.001169	-0.002648	0.00146	0.00031	-0.000676	0.001132	0.001296	0.002118	0.000146	0.001296	0.000474	0.002447	0.000639	0.004583	0.005734	0.003597	0.007542	0.007542	0.007706	0.007706	0.007049	0.008857	0.008528	0.010007	0.010336	0.008363	0.00935	0.007377	0.006062	0.008692	0.0105	0.010829	0.011651	0.006884	0.011651	0.009021	0.010664	0.011979	0.012965	0.011158	0.007542	0.010664	0.012472	0.010829	0.007706	0.0105	0.01313	0.008363	0.004912	0.00409	0.011979	0.007049	0.009514	0.010829	0.010664	0.009514	0.009514	0.010664	0.010007	0.005405	0.009514	0.008528	-0.001169	0.009678	0.010993	0.008035	0.00787	0.009021	0.007542	0.009678	0.006556	0.006062	0.004748	0.006391	0.001625	0.001296	0.000803	0.00294	0.001789	0.001954	0.00146	0.001132	-0.000676	0.00031	0.001132	0.003597	0.000967	0.000146	0.001132	-0.000347	0.000639	-0.001005	-0.000841	0.00031	-0.000183	-0.001005
9	-0.001169	-0.003142	-0.000347	-0.002484	0.002611	-0.004128	-0.000676	0.000146	0.002611	-1.9e-05	-1.9e-05	0.000803	0.000967	-0.000676	-0.000512	0.00294	0.001132	0.001296	0.005405	0.003597	0.003926	0.008035	0.00787	0.00787	0.007213	0.006884	0.007542	0.009678	0.009843	0.007706	0.008035	0.008692	0.005405	0.008857	0.011322	0.010171	0.009843	0.010171	0.011486	0.009185	0.012308	0.010829	0.011815	0.011651	0.007213	0.010336	0.011486	0.009843	0.005569	0.010829	0.0105	0.007542	0.009678	0.00294	0.009843	0.009678	0.009843	0.010007	0.010664	0.009678	0.011486	0.0105	0.005569	0.006062	0.009021	0.009843	-0.000676	0.009021	0.009678	0.008528	0.007706	0.011486	0.010007	0.008528	0.005241	0.005734	0.004255	0.003597	0.003433	-0.000183	0.001789	0.001625	0.000803	0.00031	0.001296	0.000474	-0.000676	0.001296	0.00031	0.001296	0.000639	-0.000183	-0.001169	-0.001991	-0.001498	-1.9e-05	0.001132	0.00031	-0.001169	-0.00232
