Ladekurvenmessung
Zeit: 2018_05_23 14.42.01
Info: T40, F20N, 1.47
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.010373	-0.010702	-0.011524	-0.011852	-0.010866	-0.014482	-0.018755	-0.013167	-0.011852	-0.01514	-0.011359	-0.012346	-0.013332	-0.013167	-0.011852	-0.022371	-0.023357	0.006062	-0.001005	-0.037657	0.060958	0.056027	0.003761	0.007049	-0.001005	-0.008072	-0.006429	-0.010538	-0.006593	-0.009387	-0.011524	-0.014975	-0.011359	-0.013989	-0.01366	-0.014647	-0.017112	-0.016948	-0.016126	-0.016783	-0.016619	-0.01366	-0.007415	-0.014811	-0.0227	-0.017934	-0.018262	-0.016783	-0.017934	-0.02007	-0.012017	-0.016783	-0.018098	-0.011852	-0.017605	-0.016126	-0.013332	-0.01629	-0.016454	-0.017112	-0.013825	-0.019249	-0.017934	-0.017276	-0.012346	-0.01251	-0.010045	-0.014318	-0.014647	-0.018262	-0.015961	-0.017276	-0.018098	-0.015633	-0.020399	-0.01366	-0.015961	-0.017605	-0.01514	-0.005278	-0.011031	-0.012839	-0.007086	-0.013003	-0.011359	-0.010373	-0.012839	-0.013825	-0.012346	-0.010209	-0.012346	-0.011359	-0.005936	-0.005936	-0.003635	-0.005114	-0.006429	-0.004128	-0.00347	-0.001498
1	-0.006264	-0.009716	-0.010373	-0.00988	-0.009387	-0.011688	-0.018755	-0.012346	-0.010702	-0.010373	-0.010209	-0.011359	-0.011195	-0.009387	-0.014482	-0.020892	-0.021878	0.008199	-0.001169	-0.035849	0.063916	0.055041	0.001789	0.007377	-0.002648	-0.007744	-0.010045	-0.009387	-0.007086	-0.00988	-0.011031	-0.01514	-0.008401	-0.015633	-0.013167	-0.013496	-0.015633	-0.015961	-0.018755	-0.015797	-0.01514	-0.012346	-0.005771	-0.01366	-0.016454	-0.018755	-0.017934	-0.017441	-0.014975	-0.018755	-0.010702	-0.014482	-0.014647	-0.011688	-0.014647	-0.015633	-0.015304	-0.016948	-0.016126	-0.012674	-0.01366	-0.015797	-0.017276	-0.012674	-0.010866	-0.00988	-0.007579	-0.01366	-0.015304	-0.013825	-0.013496	-0.014153	-0.016126	-0.01514	-0.019249	-0.013003	-0.014318	-0.015304	-0.013332	-0.003635	-0.009551	-0.013003	-0.00725	-0.011359	-0.011359	-0.010538	-0.010702	-0.008565	-0.010538	-0.00988	-0.011524	-0.007415	-0.005114	-0.004785	-0.002977	-0.004785	-0.002977	-0.00232	-0.003306	-0.002155
2	-0.007744	-0.008072	-0.011195	-0.011359	-0.009223	-0.013167	-0.017441	-0.012181	-0.011359	-0.010538	-0.011031	-0.011852	-0.012017	-0.010866	-0.011031	-0.019742	-0.023029	0.007377	0.000146	-0.035191	0.056191	0.058492	0.00409	0.007706	-0.000512	-0.007744	-0.007579	-0.00988	-0.006922	-0.011359	-0.013003	-0.014153	-0.010538	-0.013825	-0.011688	-0.01629	-0.014975	-0.01629	-0.015304	-0.014482	-0.014647	-0.012346	-0.005443	-0.014975	-0.017112	-0.015468	-0.016619	-0.015961	-0.016126	-0.019084	-0.011524	-0.01366	-0.018262	-0.011195	-0.01514	-0.013825	-0.014647	-0.018591	-0.014318	-0.014811	-0.00988	-0.015797	-0.015304	-0.012674	-0.00988	-0.009223	-0.005771	-0.013332	-0.014811	-0.015797	-0.015468	-0.014318	-0.016619	-0.012017	-0.018755	-0.011852	-0.014153	-0.015961	-0.017112	-0.003142	-0.007415	-0.010702	-0.001498	-0.011195	-0.011031	-0.010702	-0.011688	-0.008072	-0.011852	-0.010373	-0.013003	-0.010209	-0.007086	-0.006264	-0.001334	-0.002648	-0.004785	-0.003306	-0.001991	-0.001827
3	-0.009387	-0.008237	-0.00988	-0.010045	-0.011031	-0.012674	-0.017769	-0.011031	-0.010538	-0.009058	-0.011195	-0.012346	-0.010866	-0.009551	-0.009387	-0.020892	-0.02007	0.008035	-0.000183	-0.038807	0.060629	0.056356	0.006062	0.009185	-0.001662	-0.006922	-0.007579	-0.009058	-0.006593	-0.009387	-0.009058	-0.01514	-0.009387	-0.014318	-0.013332	-0.015468	-0.01514	-0.014975	-0.013003	-0.014975	-0.015304	-0.013332	-0.004785	-0.011031	-0.01892	-0.01892	-0.01892	-0.017441	-0.016454	-0.016126	-0.00873	-0.015633	-0.016619	-0.011195	-0.017276	-0.017276	-0.014811	-0.019084	-0.016783	-0.014647	-0.011688	-0.016948	-0.017112	-0.016454	-0.011195	-0.009551	-0.00988	-0.01251	-0.015797	-0.013167	-0.01251	-0.01629	-0.016454	-0.012017	-0.019906	-0.012017	-0.01366	-0.012017	-0.013167	-0.002813	-0.010045	-0.011359	-0.002648	-0.011359	-0.009387	-0.011359	-0.010866	-0.011195	-0.011031	-0.009551	-0.009387	-0.007086	-0.005936	-0.006593	-0.004456	-0.004621	-0.0061	-0.003799	-0.001169	-0.002484
4	-0.009058	-0.00988	-0.010866	-0.005607	-0.007086	-0.013825	-0.018427	-0.010538	-0.012017	-0.009058	-0.011195	-0.011524	-0.011852	-0.010702	-0.00873	-0.020563	-0.021056	0.00672	0.002775	-0.035027	0.060958	0.056849	0.003926	0.010007	-0.000841	-0.006757	-0.007908	-0.010702	-0.00725	-0.008894	-0.010209	-0.013167	-0.007744	-0.014482	-0.012839	-0.016783	-0.01366	-0.01629	-0.014318	-0.013989	-0.01514	-0.012181	-0.005936	-0.014482	-0.015797	-0.018098	-0.017112	-0.016126	-0.015304	-0.019413	-0.010538	-0.01514	-0.015961	-0.009551	-0.017276	-0.016783	-0.014975	-0.014647	-0.016783	-0.01514	-0.010702	-0.015304	-0.015797	-0.016126	-0.012181	-0.013003	-0.010045	-0.013989	-0.015304	-0.014482	-0.016948	-0.01514	-0.016619	-0.01366	-0.018591	-0.013003	-0.011195	-0.015633	-0.01629	-0.006757	-0.010209	-0.014975	-0.004456	-0.012839	-0.012017	-0.011524	-0.010045	-0.010702	-0.011031	-0.010702	-0.012181	-0.010045	-0.007908	-0.006264	-0.00347	-0.002977	-0.005114	-0.004621	-0.00232	-0.001827
5	-0.007086	-0.009387	-0.011195	-0.009223	-0.012017	-0.01366	-0.019084	-0.012839	-0.008237	-0.011524	-0.011852	-0.01251	-0.008894	-0.010702	-0.010045	-0.021878	-0.021878	0.005734	0.001954	-0.03667	0.060958	0.056191	0.004419	0.008199	-0.000676	-0.008237	-0.007415	-0.008565	-0.006757	-0.008565	-0.012181	-0.015961	-0.011524	-0.013825	-0.012181	-0.014811	-0.014647	-0.01366	-0.024672	-0.016948	-0.01514	-0.013003	-0.006593	-0.012674	-0.017441	-0.016454	-0.018098	-0.014482	-0.015961	-0.016948	-0.008565	-0.017441	-0.014811	-0.009716	-0.015468	-0.013825	-0.015633	-0.013989	-0.013825	-0.014811	-0.010045	-0.016454	-0.016619	-0.016948	-0.011688	-0.011688	-0.007415	-0.012839	-0.013332	-0.015468	-0.013332	-0.013989	-0.016948	-0.00873	-0.020235	-0.013003	-0.013332	-0.014811	-0.014647	-0.003635	-0.008072	-0.013167	-0.002484	-0.011852	-0.011524	-0.012017	-0.009551	-0.008072	-0.010866	-0.008237	-0.010702	-0.007744	-0.004621	-0.003799	-0.003963	-0.002977	-0.002813	-0.002813	-0.000841	-0.002484
6	-0.00873	-0.008565	-0.009551	-0.00725	-0.010538	-0.015304	-0.019084	-0.01366	-0.008401	-0.008072	-0.011852	-0.011688	-0.013332	-0.008894	-0.009223	-0.019906	-0.022371	0.007377	-0.000183	-0.035849	0.0603	0.055534	0.00409	0.007706	-0.002484	-0.007744	-0.006757	-0.011688	-0.007086	-0.010373	-0.010866	-0.014153	-0.008401	-0.014647	-0.01251	-0.017441	-0.014318	-0.015468	-0.01514	-0.013332	-0.01514	-0.011359	-0.004292	-0.014482	-0.015468	-0.017276	-0.016948	-0.017441	-0.018098	-0.017934	-0.008401	-0.015304	-0.016126	-0.009716	-0.013003	-0.015797	-0.01514	-0.016126	-0.016454	-0.01366	-0.00988	-0.015633	-0.015468	-0.019577	-0.012181	-0.011195	-0.007908	-0.013989	-0.014482	-0.016126	-0.014811	-0.014647	-0.015961	-0.013332	-0.019742	-0.014153	-0.019906	-0.01514	-0.014647	-0.003963	-0.011195	-0.012839	-0.004128	-0.013003	-0.009223	-0.01366	-0.011688	-0.011359	-0.011524	-0.010538	-0.012346	-0.009716	-0.010373	-0.007086	-0.002813	-0.005771	-0.004128	-0.009223	-0.002977	-0.001498
7	-0.00725	-0.008565	-0.012674	-0.009223	-0.011852	-0.010538	-0.01892	-0.011195	-0.008894	-0.009716	-0.014482	-0.01251	-0.01251	-0.010045	-0.010538	-0.019413	-0.020728	0.008199	0.000639	-0.036177	0.061451	0.056027	0.005734	0.007213	-0.000512	-0.007579	-0.010045	-0.010209	-0.007415	-0.012346	-0.013003	-0.015633	-0.009716	-0.015633	-0.013003	-0.015797	-0.014318	-0.015633	-0.017769	-0.014975	-0.013989	-0.012346	-0.007415	-0.014153	-0.017276	-0.021714	-0.017769	-0.017605	-0.016454	-0.01629	-0.006264	-0.015961	-0.014318	-0.009223	-0.01366	-0.016126	-0.015468	-0.017441	-0.01629	-0.015468	-0.013989	-0.016126	-0.016619	-0.017605	-0.011524	-0.012017	-0.007086	-0.013496	-0.014647	-0.014811	-0.013989	-0.014482	-0.016454	-0.01251	-0.0227	-0.012674	-0.015961	-0.015633	-0.01366	-0.003306	-0.012017	-0.013167	-0.00347	-0.012181	-0.010866	-0.011195	-0.009551	-0.010538	-0.011195	-0.009551	-0.011359	-0.008565	-0.006922	-0.005936	-0.00347	-0.005607	-0.000512	-0.001991	-0.001827	-0.00347
8	-0.009716	-0.010045	-0.011031	-0.009551	-0.011031	-0.016619	-0.017605	-0.012674	-0.007086	-0.009387	-0.012181	-0.010538	-0.01514	-0.00988	-0.010373	-0.019906	-0.023357	0.007377	0.000146	-0.035684	0.061615	0.056027	0.003268	0.009678	-0.002155	-0.008072	-0.009716	-0.009551	-0.008565	-0.010045	-0.012346	-0.01366	-0.00988	-0.013825	-0.010538	-0.015797	-0.014811	-0.015797	-0.014975	-0.011031	-0.014811	-0.012181	-0.00347	-0.013332	-0.01514	-0.017934	-0.018427	-0.016948	-0.016619	-0.019742	-0.009387	-0.015961	-0.016948	-0.011852	-0.015633	-0.015797	-0.015633	-0.014811	-0.016126	-0.016619	-0.010373	-0.014482	-0.014975	-0.017441	-0.00988	-0.010702	-0.011031	-0.014975	-0.014647	-0.01514	-0.01251	-0.013003	-0.023522	-0.012017	-0.019577	-0.013496	-0.012839	-0.019249	-0.014153	-0.001827	-0.011359	-0.013003	-0.004785	-0.013825	-0.00988	-0.011031	-0.00988	-0.008565	-0.014482	-0.010702	-0.013332	-0.008894	-0.006922	-0.005278	-0.002977	-0.004128	-0.004456	-0.004621	-0.002484	-0.001005
9	-0.007908	-0.007086	-0.011524	-0.010373	-0.009716	-0.01366	-0.017769	-0.008401	-0.010045	-0.011688	-0.010373	-0.011031	-0.014647	-0.011359	-0.012017	-0.021221	-0.020728	0.008528	-0.000676	-0.036013	0.061286	0.05652	0.003761	0.007377	-0.001169	-0.008565	-0.010538	-0.010209	-0.005607	-0.010209	-0.012839	-0.014975	-0.008237	-0.015961	-0.015304	-0.017605	-0.014153	-0.014318	-0.015961	-0.011852	-0.014318	-0.014975	-0.008072	-0.013003	-0.016126	-0.016619	-0.01892	-0.017276	-0.017276	-0.015633	-0.009716	-0.015304	-0.014318	-0.012017	-0.014975	-0.014153	-0.01629	-0.017276	-0.019413	-0.014975	-0.012346	-0.012181	-0.015633	-0.019249	-0.010209	-0.00988	-0.010538	-0.014318	-0.014153	-0.016948	-0.015797	-0.014811	-0.014975	-0.012017	-0.020728	-0.01366	-0.012017	-0.017934	-0.01514	-0.003963	-0.010702	-0.012181	-0.00232	-0.012674	-0.010373	-0.014482	-0.013825	-0.00988	-0.010538	-0.010702	-0.009387	-0.00873	-0.0061	-0.00725	-0.003963	-0.004456	-0.004621	-0.004292	0.000639	-0.003799
