Frequency,Z,?°
200 kHz,512.035 m?,90.5255 °
300 kHz,772.324 m?,90.4488 °
400 kHz,1.0316 ?,90.1361 °
500 kHz,1.2813 ?,89.707 °
600 kHz,1.5338 ?,89.6503 °
700 kHz,1.785 ?,89.6514 °
800 kHz,2.018 ?,89.5446 °
900 kHz,2.2572 ?,89.4525 °
