Frequency,Z,?°
200 kHz,1.5568 ?,88.2627 °
300 kHz,2.2928 ?,87.674 °
400 kHz,3.0139 ?,87.4753 °
500 kHz,3.7332 ?,87.4275 °
600 kHz,4.4438 ?,87.4347 °
700 kHz,5.1518 ?,87.4733 °
800 kHz,5.8546 ?,87.5143 °
900 kHz,6.5564 ?,87.4966 °
