Frequency,Z,?°
200 kHz,1.5382 ?,88.5844 °
300 kHz,2.2668 ?,87.9045 °
400 kHz,2.9838 ?,87.6698 °
500 kHz,3.694 ?,87.6187 °
600 kHz,4.4003 ?,87.6097 °
700 kHz,5.1038 ?,87.6551 °
800 kHz,5.8028 ?,87.638 °
900 kHz,6.4987 ?,87.6555 °
