-8.60408E-12,+5.91594E-01,+0,+0
+8.65251E-12,+4.71452E-03,+0,+0
+7.28240E-12,+9.66388E-02,+0,+0
+9.03700E-12,+4.89254E-02,+0,+0
+8.76724E-12,+2.28283E-02,+0,+0
+8.66064E-12,+2.99468E-03,+0,+0
+8.74533E-12,+8.45856E-03,+0,+0
+8.84596E-12,+1.01738E-02,+0,+0
+9.10880E-12,+1.14759E-02,+0,+0
+1.08778E-11,+2.28337E-03,+0,+0
-8.57559E-12,+5.92968E-01,+0,+0
+8.31915E-12,+8.79975E-02,+0,+0
+6.85458E-12,+3.16771E-02,+0,+0
+8.93701E-12,+4.89772E-02,+0,+0
