Frequency,Z,?°
200 kHz,437.971 m?,90.4604 °
300 kHz,661.373 m?,90.3267 °
400 kHz,883.444 m?,89.9243 °
500 kHz,1.0964 ?,89.4033 °
600 kHz,1.3118 ?,89.3378 °
700 kHz,1.5245 ?,89.3108 °
800 kHz,1.7203 ?,89.2026 °
900 kHz,1.9233 ?,89.0019 °
