Ladekurvenmessung
Zeit: 2018_05_03 13.40.14
Info: FVA3, v = 0.139, T = 40, F = 20, h = 135.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
44	-1.9e-05	0.000146	-0.000841	0.000146	-0.000183	-0.000841	0.005076	-1.9e-05
45	0.001789	-1.9e-05	0.00146	0.000146	-0.000183	0.001954	0.003597	-1.9e-05
46	-0.001005	0.000146	0.000967	-1.9e-05	0.000146	-0.000676	0.005241	-1.9e-05
47	0.000967	-0.000183	-0.001334	0.000146	0.000146	-1.9e-05	0.005405	-1.9e-05
48	-0.001334	0.000146	0.000474	-0.000183	-1.9e-05	-0.000183	0.005405	0.000146
49	0.00031	-1.9e-05	-0.003306	0.000146	-1.9e-05	0.000474	0.004583	-1.9e-05
50	-1.9e-05	0.000146	-0.002484	-0.000183	-1.9e-05	-0.000183	0.005076	-1.9e-05
51	0.000146	-1.9e-05	-0.001334	-1.9e-05	0.000146	0.000146	0.004583	-0.000183
52	0.00031	0.000146	-0.001005	0.000146	-0.000183	-1.9e-05	0.00787	-1.9e-05
53	-1.9e-05	-1.9e-05	-1.9e-05	-0.000183	-1.9e-05	0.000639	0.00787	-0.000183
54	0.00031	-1.9e-05	0.000967	-0.000183	-1.9e-05	0.00031	0.006062	-0.000347
55	0.000474	-1.9e-05	0.00031	0.00031	-0.000183	-0.000676	0.006062	-1.9e-05
56	-0.000512	-1.9e-05	-0.000347	0.000146	-1.9e-05	0.000639	0.003926	-0.000183
57	0.000803	-0.000183	0.002447	0.000146	-1.9e-05	0.000803	0.00294	-1.9e-05
58	-0.001334	-0.000183	-0.000676	-1.9e-05	0.00031	-1.9e-05	0.003268	0.000146
