Ladekurvenmessung
Zeit: 2018_05_04 09.52.40
Info: FVA3, v = 0.1, T = 23, F = 20, h = 10.2
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.001662	-0.007579	0.001789	-0.000347	-1.9e-05
1	0.00294	-0.004128	0.000639	-0.000512	-1.9e-05
2	-0.000347	-0.009716	0.001789	-0.000347	-0.000512
3	0.003433	-0.001169	-0.001498	-0.000512	-0.000512
4	0.001954	-0.000183	0.001132	-1.9e-05	-0.000347
5	0.000639	-0.00232	-0.002977	0.000146	-0.000347
6	0.00031	-0.005278	-0.001662	0.000146	-1.9e-05
7	-0.000841	-0.002155	-0.000512	0.00031	0.00031
8	0.000146	-0.005114	0.000639	0.000474	0.00031
9	0.000967	-0.006264	0.000474	0.00031	0.000474
10	0.003597	-0.004949	-0.000841	-0.000183	0.00031
11	0.00031	-0.005771	0.001132	-0.000183	0.000146
12	0.001132	-0.001334	-0.001498	-0.000512	-0.000183
13	-0.001334	-0.005114	0.001954	-0.000347	-0.000183
14	0.000639	-0.006593	-0.000676	-0.000183	-0.000347
15	-0.000512	-0.008565	-0.000183	0.000146	-0.000512
16	0.002447	-0.006922	0.000967	-1.9e-05	-0.000183
17	-0.003306	-0.008565	0.00031	0.000146	0.000146
18	0.001954	-0.00725	0.000146	0.000146	0.000146
19	0.000146	-0.012181	0.001296	0.000474	0.00031
20	0.00146	-0.007579	-0.002813	0.00031	0.00031
21	0.00294	-0.007579	-0.001498	-0.000183	0.000146
22	0.00294	-0.006264	-0.001991	-0.000183	-0.000183
23	0.00409	-0.006429	-0.004292	-0.000347	0.000146
24	-0.001827	-0.009058	-0.000841	-0.000183	-0.000347
25	-0.001662	-0.005771	-0.001662	-0.000183	-0.000183
26	-0.001827	-0.007908	0.000146	0.00031	-0.000347
27	0.002118	-0.004128	-0.003142	0.000146	-0.000183
28	-0.004128	-0.0061	-0.001005	0.000146	0.000146
29	0.000146	-0.007908	-0.000512	0.000146	-1.9e-05
30	-1.9e-05	-0.005443	-0.001005	0.000474	0.00031
31	-0.005607	-0.00347	0.000146	-1.9e-05	0.000474
32	-0.001991	-0.008401	0.000967	-1.9e-05	0.000474
33	0.000967	-0.007908	-0.001005	-0.000183	-1.9e-05
34	-0.001498	-0.00988	0.000639	-0.000347	-0.000512
35	0.001789	-0.006593	-0.001005	-0.000347	-0.000183
36	-1.9e-05	-0.008237	0.003926	-0.000183	-0.000512
37	0.000639	-0.007415	-0.004292	-1.9e-05	-0.000512
38	0.00031	-0.001991	-0.000676	0.00031	-0.000183
39	-0.002155	-0.005443	0.002118	0.00031	0.000146
40	-0.002155	-0.00725	-0.001498	0.00031	0.000474
41	-0.001334	-0.005936	0.001132	0.000474	0.000474
42	-0.002813	-0.00347	-0.003635	0.00031	0.00031
43	0.000146	-0.007744	-0.001662	-0.000183	0.000639
44	0.002282	-0.006593	-0.004128	-0.000183	0.000146
45	-0.001662	-0.0061	-0.002484	-0.000512	-0.000183
46	-0.001827	-0.006593	-0.000841	-0.000512	-0.000347
47	0.002775	-0.005607	-0.001169	-0.000512	-0.000347
48	0.000639	-0.005936	-0.001827	0.00031	-0.000347
49	-0.000183	-0.007908	0.001132	0.000146	-0.000183
50	0.00031	-0.005936	-0.000183	0.00031	0.000146
51	-0.000676	-0.007908	-0.000347	0.00031	-1.9e-05
52	0.001296	-0.008237	0.00146	0.00031	0.00031
53	-0.000347	-0.0061	-0.004621	0.00031	0.00031
54	-1.9e-05	-0.002648	-0.002155	-0.000183	0.000474
55	0.000803	-0.001662	-0.000841	-0.000347	0.000146
56	-0.000183	-0.009058	-0.003142	-0.000512	-1.9e-05
57	-0.001169	-0.009058	-0.002813	-0.000512	-0.000512
58	-0.000512	-0.006922	-0.004456	-1.9e-05	-0.000183
59	-0.001169	-0.004785	-0.004456	0.000146	-0.000676
60	0.001789	-0.006757	-0.001827	0.000146	-0.000347
61	-0.000347	-0.004292	-0.00347	0.00031	0.000146
62	-0.002484	-0.005114	-0.001662	0.00031	0.000146
63	0.000146	-0.007744	-0.001498	0.000474	0.000474
64	-0.002484	-0.008072	-0.00347	0.00031	0.000474
65	-0.001005	-0.006264	-0.001498	-0.000183	0.000474
66	-0.002813	-0.008401	0.002611	-0.000183	0.000146
67	-0.001498	-0.00725	-0.00232	-0.000183	-0.000183
68	-0.001005	-0.008237	0.001296	-0.000512	-0.000183
69	0.001296	-0.007086	0.00031	-0.000512	-0.000512
70	0.000639	-0.006429	-0.001991	-1.9e-05	-0.000512
71	0.00409	-0.008565	-0.001169	0.00031	-0.000183
72	-0.001005	-0.005114	-0.002813	0.000474	-1.9e-05
73	-0.002813	-0.007744	-0.002813	0.000474	0.00031
