Ladekurvenmessung
Zeit: 2018_05_23 14.36.19
Info: T80, F20N, 0.595
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.018098	-0.026973	-0.017769	-0.019742	-0.018591	-0.015468	-0.006429	-0.021878	-0.007086	-0.002977	0.000474	-0.013332	-0.001662	0.00031	-0.010373	-0.015961	-0.016783	-0.014975	-0.008072	-0.054914	-0.017769	-0.012674	-0.010866	0.002447	-0.011359	-0.009716	-0.01514	-0.015797	-0.003635	-0.005114	-0.01366	-0.008072	-0.00347	-0.009716	-0.002155	-0.013989	-0.010866	-0.011195	-0.00347	-0.051627	-0.004621	-0.005278	-0.00232	-0.004456	-0.005278	-0.000347	0.00146	-0.001169	-0.017934	-0.002155	-0.000183	0.002118	-0.000347	-0.007908	-0.001005	-0.00988	0.001954	-0.004949	-0.000512	-0.004456	0.000474	-0.046039	-0.001498	0.005405	0.004419	0.002282	-0.004621	0.006391	0.005405	-0.001662	0.011651	0.00409	0.014609	0.010336	0.009185	0.010007	0.00294	0.012144	-0.008401	0.006227	-0.001005	0.015102	0.005241	0.002611	-0.003799	0.005076	0.009021	-0.012181	-0.002484	0.016746	0.00409	0.015102	0.012144	0.004912	0.009185	-0.001169	-0.000676	-0.003142	0.01428	0.000474
1	-0.014811	-0.033383	-0.01366	-0.019413	-0.015797	-0.012346	-0.00725	-0.018427	-0.005443	0.000474	0.002775	-0.01366	0.000803	-0.001498	-0.010373	-0.014975	-0.014318	-0.01251	-0.005771	-0.053599	-0.015797	-0.013003	-0.009058	-0.000676	-0.010866	-0.008072	-0.013989	-0.014811	-0.004292	-0.003963	-0.011852	-0.007086	-0.003963	-0.005771	0.000474	-0.012674	-0.011031	-0.010702	0.000146	-0.051134	-0.002813	-0.00347	0.000639	-0.002977	-0.004292	-0.002155	0.002775	-0.000512	-0.015961	-0.001991	0.00146	0.003104	0.002447	-0.005607	0.001625	-0.00988	0.004583	-0.004292	-0.000347	-0.002813	0.000474	-0.042423	0.003926	0.006556	0.007049	0.00294	-0.002813	0.007542	0.009678	0.001132	0.012637	0.00672	0.015924	0.012308	0.011158	0.010171	0.003597	0.014116	-0.007086	0.00935	0.001296	0.01691	0.005241	0.003926	-0.000512	0.004583	0.007706	-0.009551	-0.000676	0.015595	0.005405	0.012637	0.013787	0.00294	0.010993	-0.001498	-0.000512	-0.001498	0.017896	0.00409
2	-0.014153	-0.046203	-0.016619	-0.017112	-0.016948	-0.015468	-0.005443	-0.004785	-0.007744	-0.000347	0.000803	-0.011195	0.000803	-0.000183	-0.010702	-0.014482	-0.013496	-0.013167	-0.005936	-0.055078	-0.014647	-0.013003	-0.009551	0.001954	-0.010373	-0.00873	-0.013496	-0.017112	-0.005771	-0.004128	-0.012346	-0.007086	-0.001334	-0.007744	-0.001498	-0.011688	-0.00988	-0.008072	0.000146	-0.055078	-0.006264	-0.005607	-0.001662	-0.006757	-0.005443	-0.000512	0.00294	0.000967	-0.016948	-0.000183	0.001789	0.001625	-0.001169	-0.006757	0.00146	-0.007908	0.007377	-0.006429	0.000639	-0.00347	0.000146	-0.042258	0.003926	0.00672	0.007049	0.004583	-0.008401	0.008035	0.007213	0.001296	0.012308	0.006062	0.016417	0.011979	0.010829	0.009678	0.004583	0.013952	-0.005278	0.007706	-0.002484	0.015102	0.005569	0.003926	-0.003635	0.004748	0.00935	-0.011031	-0.001334	0.016746	0.005569	0.016253	0.014773	0.004748	0.011486	0.00146	-1.9e-05	0.00031	0.016417	-0.001498
3	-0.016619	-0.006922	-0.014482	-0.018262	-0.015797	-0.013003	-0.007908	-0.001005	-0.005114	0.00031	0.000474	-0.013332	0.000146	-0.000512	-0.010209	-0.013825	-0.015468	-0.013825	-0.004621	-0.050148	-0.016454	-0.013332	-0.009223	0.002118	-0.010538	-0.008401	-0.013989	-0.014647	-0.009716	-0.002648	-0.011359	-0.004292	-0.001169	-0.008401	-0.002648	-0.014153	-0.011852	-0.006757	-0.000841	-0.052449	-0.003799	-0.005443	-0.002648	-0.004128	-0.003635	-0.000347	0.003268	-0.000512	-0.017934	-1.9e-05	0.003268	0.003926	0.001789	-0.005771	0.001132	-0.007579	0.004583	-0.004128	0.000803	-0.001991	-1.9e-05	-0.043245	0.004255	0.008035	0.005898	0.005405	-0.003799	0.00787	0.006062	-1.9e-05	0.012144	0.006227	0.014116	0.010993	0.010664	0.009021	0.003104	0.014609	-0.006593	0.008692	-0.000183	0.018554	0.005405	-1.9e-05	-0.004785	-0.001005	0.007377	-0.00988	0.000146	0.017732	0.004912	0.013294	0.013294	0.003926	0.010007	-0.002648	0.000146	-0.002155	0.017239	0.001132
4	-0.014318	-0.002155	-0.011688	-0.019577	-0.015797	-0.014153	-0.001662	-0.00347	-0.006264	0.001625	0.001296	-0.011031	0.00146	-0.000347	-0.00988	-0.014811	-0.014318	-0.011524	-0.004785	-0.056722	-0.016126	-0.014975	-0.010702	0.000803	-0.013496	-0.007086	-0.013496	-0.014975	-0.004949	-0.003799	-0.013167	-0.0061	0.000474	-0.006922	-0.003306	-0.01366	-0.009223	-0.010702	-0.001169	-0.056393	-0.004785	-0.002977	-0.001498	-0.003799	-0.003142	-0.001169	0.000803	0.001789	-0.017441	-0.001662	0.00031	0.002118	0.000639	-0.007086	0.002447	-0.010866	0.005076	-0.002977	0.000146	-0.001827	-0.000183	-0.04193	0.001132	0.005734	0.003268	0.002775	-0.003635	0.008857	0.006391	-0.001334	0.01313	0.008035	0.015924	0.012144	0.010829	0.00787	0.005734	0.014609	-0.007415	0.007377	-0.000512	0.016253	0.006884	0.000967	-0.004128	0.004255	0.010336	-0.009058	-0.001169	0.016417	0.007542	0.017567	0.014938	0.005241	0.01428	-0.000183	0.000146	-0.001498	0.017896	0.007706
5	-0.01514	-0.002155	-0.015468	-0.017441	-0.017276	-0.011852	-0.002813	-0.001827	-0.006757	-0.001827	0.00146	-0.013332	0.000803	-0.000841	-0.008894	-0.014975	-0.014811	-0.012181	-0.005607	-0.05475	-0.014811	-0.01514	-0.010373	-0.001005	-0.010866	-0.005771	-0.014153	-0.014975	-0.006922	-0.002813	-0.012017	-0.0061	0.001625	-0.009387	-0.004621	-0.013332	-0.010702	-0.008565	0.000803	-0.059187	-0.004456	-0.003963	-0.001827	-0.004456	-0.007744	0.000474	-0.000183	-0.001005	-0.014153	-1.9e-05	-0.000676	0.002282	0.000803	-0.006922	0.001625	-0.006922	0.003761	-0.007086	0.000474	-0.002813	-0.001005	-0.043573	0.005076	0.006391	0.007213	0.003761	-0.005936	0.007706	0.007049	-0.002813	0.012144	0.006062	0.014938	0.012308	0.011322	0.010829	0.004748	0.013952	-0.005771	0.005405	-0.000183	0.015431	0.005898	0.003597	-0.005443	0.003597	0.008363	-0.009223	-0.000512	0.015595	0.004255	0.014609	0.014445	0.003761	0.012637	-0.001991	0.000474	-0.001827	0.016746	0.007049
6	-0.014153	0.000803	-0.014153	-0.016948	-0.015468	-0.013332	-0.000183	-0.000676	-0.00873	-0.001991	-1.9e-05	-0.013332	0.00031	0.000146	-0.00988	-0.013332	-0.015468	-0.013825	-0.005114	-0.055407	-0.019084	-0.015304	-0.009387	0.000803	-0.011195	-0.007579	-0.014811	-0.014153	-0.007744	-0.004456	-0.010045	-0.006757	0.00031	-0.008894	-0.003635	-0.012181	-0.010373	-0.007086	-0.001334	-0.057379	-0.004128	-0.009058	-0.000347	-0.004785	-0.002977	0.000146	0.002118	0.000146	-0.014318	-0.008072	-0.004785	0.001789	0.00031	-0.006264	0.001296	-0.008072	0.004255	-0.004785	0.000474	-0.002155	-0.000676	-0.044559	0.001625	0.005569	0.007377	0.004255	-0.005771	0.006062	0.005734	-0.001991	0.012472	0.006556	0.014445	0.011651	0.009185	0.009514	0.005241	0.014938	-0.007415	0.007706	-0.00347	0.016417	0.006391	0.000639	-0.0061	0.005076	0.008528	-0.009058	-0.000676	0.01576	0.005734	0.01576	0.01313	0.005076	0.011486	-0.000347	0.000474	-0.005607	0.015102	0.00787
7	-0.014975	0.000146	-0.014482	-0.020399	-0.014811	-0.014318	-0.005114	-0.002648	-0.005936	-0.000676	-0.000183	-0.013496	0.000803	-0.002155	-0.008565	-0.014482	-0.015797	-0.01251	-0.007744	-0.055407	-0.016454	-0.012674	-0.008237	-0.000183	-0.011688	-0.007579	-0.013167	-0.015304	-0.007908	-0.00347	-0.011688	-0.006264	0.001296	-0.009223	-0.003799	-0.013332	-0.010373	-0.009551	-0.002813	-0.058037	-0.004456	-0.004128	-0.004621	-0.003963	-0.004621	0.000803	0.003761	-1.9e-05	-0.013003	-0.001827	0.000639	0.002447	-1.9e-05	-0.009387	0.002775	-0.007744	-0.00232	-0.004785	0.000146	-0.002813	-0.001005	-0.041601	0.003104	0.007049	0.006556	0.005241	-1.9e-05	0.008363	0.006556	-0.003306	0.012308	0.007706	0.013459	0.012637	0.009843	0.008528	0.004419	0.014116	-0.006757	0.009514	-0.002977	0.015431	0.008692	0.00294	-0.010045	0.004419	0.009843	-0.010045	-0.000512	0.015266	0.004419	0.016253	0.014938	0.005734	0.013294	-0.001827	0.000474	-0.001169	0.016088	0.008857
8	-0.014153	0.000146	-0.014482	-0.019249	-0.017276	-0.012181	-0.006429	-0.001334	-0.010209	-0.001005	-0.002813	-0.013989	0.001132	0.000967	-0.009223	-0.013825	-0.014647	-0.011359	-0.0061	-0.055571	-0.01892	-0.014975	-0.009551	0.000639	-0.012017	-0.007415	-0.017441	-0.015797	-0.004128	-0.003142	-0.012181	-0.006429	0.000146	-0.007415	-0.004785	-0.014482	-0.009223	-0.005936	-0.000512	-0.060338	-0.005278	-0.00347	-0.000183	-0.003963	-0.004456	-0.002155	0.000474	-1.9e-05	-0.011524	-0.000512	-0.000676	0.002282	-0.000512	-0.006429	0.000803	-0.006922	0.00409	-0.004292	0.001789	-0.004949	0.000146	-0.039958	0.002447	0.006227	0.005405	0.003597	-0.004621	0.00935	0.007377	-0.002813	0.012637	0.007706	0.015266	0.011815	0.011486	0.010664	0.00672	0.013294	-0.006757	0.008035	-0.004621	0.01576	0.007049	0.000146	-0.013167	0.006556	0.00935	-0.009387	0.00031	0.015431	0.004419	0.016088	0.016253	0.005241	0.012637	-0.002977	-1.9e-05	-0.000347	0.017074	0.009843
9	-0.016783	-0.000347	-0.020892	-0.019577	-0.018262	-0.014811	-0.008072	-0.000347	-0.007086	-0.002648	-0.00725	-0.013332	-0.001169	-0.001169	-0.008565	-0.015304	-0.012674	-0.014482	-0.006429	-0.051134	-0.016619	-0.012017	-0.009716	-0.001005	-0.011524	-0.008072	-0.013003	-0.015633	-0.007415	-0.004456	-0.011852	-0.007415	-0.000347	-0.007744	-0.005114	-0.012346	-0.011195	-0.010866	-0.002155	-0.058694	-0.004128	-0.003963	-0.001169	-0.005936	-0.004456	0.001132	0.001789	-0.002155	-0.011359	0.001132	-0.000183	0.000474	0.001625	-0.006429	0.000639	-0.006593	0.00294	-0.005771	-0.000347	-0.003306	0.000146	-0.044066	0.002282	0.008199	0.005405	0.003597	-0.001005	0.008363	0.006884	-0.001498	0.012308	0.008035	0.013294	0.011158	0.010993	0.008692	0.007377	0.015102	-0.005607	0.009185	-0.002977	0.015924	0.003597	0.00146	-0.014975	0.005076	0.008363	-0.010045	-0.000347	0.016581	0.006884	0.016581	0.01313	0.00672	0.012144	-0.001827	-0.000183	-0.003799	0.016088	0.007377
