Ladekurvenmessung
Zeit: 2018_05_23 14.40.56
Info: T80, F20N, 1.24
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.078746	0.005405	-0.000183	-0.055078	-0.002813	-1.9e-05	-0.001169	-0.002155	0.005241	0.004255	-0.001334	0.005076	0.000967	0.001296	0.005734	0.008363	0.004583	0.007213	0.0105	0.010664	0.009021	0.010171	0.005734	0.009021	0.002447	0.013623	-0.008072	0.00672	0.008528	0.001296	0.022334	0.015924	0.014938	0.03236	0.010171	0.019704	0.014116	0.014938	0.008199	0.01691	0.015266	0.015431	0.018061	0.017567	0.015102	0.018061	0.016088	0.016417	0.018718	0.016581	0.015266	0.015266	0.007213	0.012637	0.00935	0.011158	0.011651	-0.013332	0.009185	0.011979	0.014609	0.013294	0.01313	0.012801	0.011322	0.012965	0.011979	0.011158	0.009843	0.009514	0.007213	0.007706	0.007049	0.012144	0.00935	0.008528	0.008199	-0.00988	0.003761	-0.001005	-0.130847	0.006062	0.000967	0.001625	0.004748	0.008857	-0.002155	-0.005443	0.000967	-0.00347	-0.00232	-0.001169	-0.003635	-0.002484	-0.001334	-0.007415	-0.004456	-0.005771	-0.006429	-0.006757
1	-0.075787	0.005241	0.002118	-0.055571	-0.000512	0.000474	-0.001005	-0.001334	0.003761	0.003433	-0.001827	0.00409	0.00409	0.006391	0.005076	0.008528	0.008199	0.014609	0.011651	0.011486	0.010007	0.011486	0.011979	0.010007	0.006884	0.012801	-0.006264	0.007213	0.008857	-0.002484	0.021676	0.019868	0.018061	0.029894	0.012801	0.021183	0.014609	0.016581	0.00935	0.018225	0.017732	0.015595	0.017239	0.017567	0.017567	0.018061	0.014773	0.01954	0.01954	0.017567	0.016581	0.016417	0.008857	0.015924	0.013787	0.015102	0.016088	-0.012674	0.010664	0.014445	0.01428	0.016417	0.013294	0.013952	0.013294	0.012308	0.012801	0.012144	0.011651	0.013459	0.005898	0.011651	0.00935	0.011815	0.012144	0.009843	0.012144	-0.008072	0.00672	0.005569	-0.128875	0.005898	0.002282	0.000639	0.005241	0.008363	-0.000347	-0.005771	0.003268	-0.001498	-0.001498	0.001789	-0.004128	-0.000512	-0.004292	-0.007415	-0.003799	-0.0061	-0.005114	-0.005936
2	-0.075294	0.008363	0.005405	-0.053106	-0.000841	0.000967	0.001132	-0.001005	0.006556	0.005405	-0.000676	0.004912	0.004419	0.005898	0.006391	0.009185	0.005076	0.011651	0.01428	0.012637	0.010829	0.01313	0.012308	0.009678	0.00409	0.012965	-0.004785	0.005241	0.011322	0.002282	0.022991	0.018718	0.017732	0.033674	0.010829	0.020197	0.016417	0.017567	0.011158	0.017567	0.017403	0.017403	0.017732	0.018061	0.017239	0.017239	0.01954	0.019375	0.018554	0.017896	0.019047	0.018389	0.008199	0.018389	0.014773	0.015102	0.015102	-0.010702	0.009185	0.013294	0.013952	0.013623	0.014116	0.014609	0.011486	0.012801	0.010007	0.013623	0.012144	0.010993	0.00787	0.005734	0.008857	0.011651	0.00935	0.012472	0.009678	-0.007086	0.004255	0.007213	-0.128875	0.005076	-0.001334	0.000803	0.00672	0.00787	-0.001991	-0.003635	0.001954	-0.002813	-0.001991	-0.001005	-0.001334	-0.000676	-0.001498	-0.007086	-0.002977	-0.007086	-0.005443	-0.007415
3	-0.07513	0.006062	0.002282	-0.057215	0.00031	-1.9e-05	-0.000183	0.000803	0.004912	0.00409	0.001625	0.005076	0.003597	0.005405	-0.001169	0.009021	0.007213	0.012472	0.012801	0.010336	0.012308	0.010829	0.0105	0.009843	0.006062	0.014938	-0.003963	0.009514	0.00672	-1.9e-05	0.022334	0.018882	0.017896	0.031867	0.012637	0.021348	0.013952	0.017239	0.007377	0.017074	0.01691	0.016417	0.015595	0.019047	0.017896	0.017732	0.016581	0.01954	0.01954	0.01954	0.016253	0.016581	0.008363	0.015924	0.013294	0.01428	0.015924	-0.011031	0.007377	0.013787	0.014609	0.01691	0.013787	0.014609	0.011158	0.014445	0.013459	0.012801	0.013294	0.009678	0.007377	0.010993	0.010007	0.009514	0.011322	0.009678	0.012637	-0.009223	0.004255	0.006556	-0.126902	0.003926	0.000803	0.000803	0.006062	0.008857	-0.000841	-0.004949	0.003268	-0.002813	-0.000676	0.002611	-0.003635	-0.002813	-0.003799	-0.00873	-0.003635	-0.005771	-0.005771	-0.007908
4	-0.075952	0.005898	0.000967	-0.055078	0.00031	-0.000512	-0.000841	-0.001005	0.005734	0.004419	0.00146	0.008363	0.004583	0.005898	0.004583	0.011158	0.006556	0.0105	0.012308	0.012308	0.00935	0.010829	0.014116	0.010336	0.00294	0.012308	-0.004785	0.008692	0.009678	0.00031	0.024142	0.019375	0.017074	0.031538	0.0105	0.020855	0.015266	0.017732	0.009021	0.018389	0.016417	0.018061	0.019047	0.020033	0.018718	0.017896	0.017403	0.018882	0.019047	0.017732	0.017896	0.014773	0.008035	0.016253	0.016581	0.012637	0.016253	-0.010538	0.009678	0.012637	0.014938	0.014609	0.015431	0.014773	0.009843	0.016581	0.012472	0.013623	0.013623	0.010829	0.007213	0.008857	0.008528	0.009514	0.0105	0.01313	0.010171	-0.007579	0.007377	0.008035	-0.128053	0.006391	0.000146	0.001954	0.005734	0.007213	0.001625	-0.003799	0.003433	-0.003142	-0.001827	-0.000512	-0.001991	-0.003142	-0.001169	-0.007415	-0.005114	-0.0061	-0.0061	-0.007086
5	-0.076609	0.008363	0.005241	-0.053599	0.000474	0.000474	0.000146	0.001296	0.005734	0.004748	-1.9e-05	0.005734	0.005076	0.008363	0.004583	0.010664	0.006391	0.011815	0.012637	0.011158	0.008035	0.011322	0.010664	0.009514	0.006556	0.012472	-0.004128	0.006391	0.010171	0.002282	0.023156	0.018225	0.019047	0.031538	0.01313	0.022334	0.014116	0.017732	0.010007	0.017896	0.018225	0.017403	0.018718	0.018061	0.018225	0.017896	0.017074	0.020362	0.019868	0.017074	0.016417	0.016088	0.007706	0.016581	0.012472	0.014938	0.020362	-0.008401	0.008528	0.015595	0.013787	0.015102	0.013952	0.012965	0.011815	0.013787	0.010993	0.013294	0.014609	0.013623	0.008035	0.011486	0.003597	0.010829	0.010171	0.009678	0.011322	-0.007908	0.004912	0.007377	-0.127231	0.003104	0.002118	0.001954	0.007706	0.008528	-0.001169	-0.005771	0.003926	-0.002977	-0.001169	0.000146	-0.003635	-0.003142	-0.001662	-0.007744	-0.003142	-0.006757	-0.005443	-0.007415
6	-0.07513	0.00672	0.002775	-0.053435	-0.000676	0.001132	0.001789	-0.000512	0.004912	0.006062	0.001789	0.006391	0.004748	0.006062	0.007213	0.008035	0.008199	0.010993	0.011815	0.011322	0.0105	0.009514	0.00787	0.00935	0.003104	0.016746	-0.007415	0.00672	0.010664	0.000146	0.022169	0.01954	0.017239	0.030223	0.012472	0.02069	0.014773	0.015266	0.010664	0.017732	0.017074	0.019375	0.017567	0.02069	0.016746	0.015102	0.018718	0.020855	0.019211	0.017403	0.016417	0.01691	0.005898	0.014116	0.012308	0.012472	0.016417	-0.010866	0.008692	0.015431	0.01428	0.014609	0.01428	0.016253	0.012637	0.014445	0.011158	0.012308	0.011815	0.010664	0.005898	0.010664	0.00787	0.00935	0.009843	0.010007	0.012472	-0.005936	0.004748	0.00787	-0.126081	0.00409	0.00294	0.002447	0.005734	0.005898	0.000803	-0.004128	0.003104	-0.002484	-0.002155	0.000967	-0.001991	-0.00347	0.000967	-0.008072	-0.003142	-0.006922	-0.003963	-0.005936
7	-0.074966	0.005076	0.002611	-0.054421	-1.9e-05	-0.001827	0.00031	0.001296	0.005076	0.003104	0.00294	0.005898	0.004419	0.007213	0.005076	0.009021	0.006227	0.008692	0.012308	0.012144	0.009678	0.009678	0.010007	0.009514	0.005405	0.014938	-0.007579	0.005734	0.012144	0.001954	0.022827	0.019211	0.017239	0.031373	0.011486	0.018389	0.015595	0.017732	0.009843	0.017567	0.017896	0.016417	0.019211	0.018882	0.01691	0.018554	0.020197	0.019211	0.02069	0.018389	0.016746	0.016417	0.008857	0.014445	0.013623	0.014445	0.01691	-0.009223	0.010336	0.015266	0.012472	0.015431	0.012637	0.014938	0.010171	0.012965	0.011322	0.011979	0.013459	0.011486	0.010171	0.010829	0.0105	0.010336	0.010993	0.010007	0.013459	-0.007086	0.006062	0.007049	-0.127231	0.011158	0.002447	0.000639	0.004419	0.009678	0.000803	-0.007744	0.00294	-0.003306	-0.000512	-0.000841	-0.002977	-0.004292	-0.004128	-0.011359	-0.003142	-0.006757	-0.005936	-0.006264
8	-0.073815	0.007706	0.002775	-0.052777	-0.000512	-0.001169	0.001132	0.000967	0.005241	0.006391	0.000803	0.005076	0.004419	0.005734	0.005898	0.00935	0.005405	0.010993	0.0105	0.010993	0.0105	0.010993	0.010171	0.011322	0.00409	0.012801	-0.00347	0.007542	0.010993	0.000967	0.022991	0.019704	0.01576	0.032524	0.011486	0.022005	0.01428	0.017567	0.010007	0.017403	0.018554	0.018225	0.019047	0.019704	0.017239	0.016746	0.018389	0.018389	0.016746	0.017239	0.018554	0.016581	0.008035	0.017896	0.013623	0.013459	0.017567	-0.012017	0.009185	0.014938	0.014938	0.014445	0.015102	0.015266	0.012472	0.013787	0.011815	0.012801	0.011322	0.0105	0.007377	0.010007	0.009678	0.00935	0.008857	0.009514	0.0105	-0.006264	0.004255	0.00935	-0.127888	0.004419	0.000967	0.003761	0.006391	0.008199	0.001789	-0.001169	0.000639	-0.000183	-0.001662	0.001296	-0.005771	-0.003306	-0.001662	-0.009716	-0.003799	-0.008401	-0.007744	-0.006264
9	-0.074966	0.005405	0.001625	-0.054257	0.001954	-0.000676	-0.000841	0.00031	0.005241	0.004583	0.001296	0.004419	0.003268	0.005898	0.004419	0.010171	0.005405	0.010171	0.012637	0.011322	0.009514	0.011158	0.009021	0.009678	0.006391	0.011815	-0.005607	0.006062	0.012144	0.001296	0.02447	0.017896	0.017239	0.03236	0.012637	0.02595	0.013952	0.017732	0.009185	0.016417	0.01576	0.015924	0.019211	0.019704	0.016088	0.016088	0.017732	0.018389	0.019868	0.01691	0.015595	0.015924	0.009185	0.016088	0.012965	0.01428	0.017239	-0.008894	0.010007	0.013787	0.01428	0.017403	0.011651	0.014116	0.01576	0.011322	0.010007	0.011158	0.01428	0.011322	0.003597	0.010336	0.010171	0.009678	0.009843	0.009514	0.011486	-0.005936	0.004583	0.007542	-0.12756	0.004748	0.003433	0.003926	0.007542	0.010336	-0.000183	-0.00347	0.001789	-0.004128	-0.000347	0.000474	-0.0061	-0.000183	-0.001991	-0.007415	-0.004621	-0.009058	-0.003963	-0.005443
