Ladekurvenmessung
Zeit: 2018_05_23 14.51.55
Info: T80, F27N, 0.5
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.028453	0.002775	0.00031	-0.003142	-0.001991	0.001132	0.002282	-0.001991	0.001132	-0.003142	0.000967	-0.000512	-0.000676	-0.003963	-0.007415	-0.001991	0.000803	-0.001169	-0.014153	-0.003306	0.00031	-0.005278	-0.001334	-0.00347	-0.003142	-0.00988	0.000474	-0.003963	-0.000841	0.001132	-0.002484	-0.004785	-0.001827	-0.004128	-0.010209	0.00031	-0.003306	-0.000841	-0.044724	0.004583	0.009185	0.002775	-0.002648	0.000146	-0.146954	0.00146	-0.017276	0.009021	-0.005771	-0.008401	-0.000183	0.001132	-0.020728	0.009514	0.000474	0.005241	0.00031	0.001132	-0.009387	-0.001005	0.005898	-0.057215	-0.000676	0.005076	-0.004949	-0.000512	0.005569	-0.000347	-0.009223	-0.000512	-0.009716	-0.008072	0.005241	0.00935	-1.9e-05	-0.003963	0.003597	0.001625	0.010336	-0.005278	0.010829	0.001132	0.000474	-0.000841	0.000639	0.001954	0.000474	-0.008237	0.009185	-0.052942	0.006062	0.005569	-0.008894	0.003926	-1.9e-05	-0.008565	0.000639	-0.008565	-0.000347	0.000146
1	-0.027138	0.002282	0.00031	-0.000841	-0.000347	0.001132	0.003926	-0.001498	-0.002813	-0.002813	0.000146	-1.9e-05	0.001789	-0.002977	-0.003142	-0.001662	0.003597	-0.001169	-0.012181	-0.000512	0.000146	-0.004292	-0.001334	-1.9e-05	-0.002155	-0.007908	-0.000183	-0.003963	0.001132	0.002611	0.00031	-0.003306	0.00031	-0.001334	-0.012017	0.000474	-0.00232	0.000803	-0.045546	0.004419	0.009021	0.002447	-0.000841	0.000146	-0.148433	0.001296	-0.015304	0.006556	0.000474	-0.009387	0.003761	0.002118	-0.016454	0.00787	0.000967	0.005734	0.00031	0.00294	-0.010702	-0.001334	0.005076	-0.054914	0.003597	0.006556	-0.00347	0.002282	0.007377	-0.000347	-0.0061	-0.000512	-0.012346	-0.007579	0.005734	0.009843	0.00031	-1.9e-05	0.006062	0.001625	0.01428	-0.002813	0.011158	0.003926	0.000967	0.000146	0.000474	0.00409	0.000146	-0.005443	0.009185	-0.053435	0.008692	0.008199	-0.005936	0.005734	0.003268	-0.004949	0.001132	-0.00988	-1.9e-05	0.001954
2	-0.02533	0.00409	0.00031	-0.002484	0.000146	0.002118	0.001954	-0.000841	-0.004456	-0.003306	0.001132	-1.9e-05	0.000803	-0.004292	-0.00232	-1.9e-05	-1.9e-05	-0.000183	-0.012346	-0.001334	-0.000183	-0.004785	0.001954	0.000803	-0.000347	-0.007415	-1.9e-05	-0.00347	-0.001005	0.002118	0.001296	-0.001498	0.002611	0.000146	-0.014482	0.000967	-0.00232	0.00146	-0.04571	0.006062	0.008692	0.003597	-0.00232	0.000639	-0.151392	0.000474	-0.010702	0.010007	0.000639	-0.007086	0.002611	0.000639	-0.019084	0.009514	0.001954	0.006391	0.002118	0.003433	-0.008565	-0.000347	0.005898	-0.055078	0.002282	0.004912	-0.000183	0.001954	0.007706	-0.000183	-0.007579	-0.000183	-0.006757	-0.008072	0.007213	0.010007	0.00031	-1.9e-05	0.00672	0.003597	0.012965	-0.002813	0.012308	0.001296	0.000474	0.001789	0.000146	0.001132	0.003597	-0.005771	0.0105	-0.052777	0.007049	0.006556	-0.00725	0.00787	0.001625	-0.007908	0.000803	-0.009058	0.000146	-0.000347
3	-0.025165	0.003597	-0.000183	-0.004456	-0.000183	0.00146	0.002282	-0.00232	-0.004621	-0.001827	0.000803	-0.000841	0.001132	-0.004621	-0.004456	0.000639	0.001296	0.000474	-0.011195	0.000146	-0.000183	-0.004949	0.001296	-0.001334	-0.001169	-0.007744	0.000474	-0.003963	0.000474	0.00031	-0.000676	-0.003799	-1.9e-05	-0.000347	-0.001662	0.001954	-0.003306	-0.000347	-0.033055	0.006556	0.009185	0.005076	-0.000841	-0.000841	-0.156158	0.002611	-0.00873	0.008199	0.002611	-0.010045	0.00146	0.002775	-0.016948	0.008857	0.001296	0.00409	0.00146	0.004419	-0.002484	-0.002977	0.004912	-0.054585	0.003926	0.005076	-0.000676	0.00146	0.008528	0.000146	-0.00873	-0.001005	-0.008401	-0.005771	0.006062	0.013952	0.000639	-0.000676	0.005898	0.003104	0.012637	-0.000183	0.01313	0.002611	0.00031	-0.000676	-0.000183	0.00146	0.00146	-0.006757	0.0105	-0.057379	0.008035	0.008528	-0.006429	0.00672	0.000639	-0.007579	0.001132	-0.009387	0.00031	0.002611
4	-0.026809	0.00294	-1.9e-05	-0.003799	0.000146	0.004255	0.000639	-0.001334	-0.004128	-0.001334	-0.001169	0.000146	0.000474	-0.002648	-0.003799	-0.000347	0.000639	-1.9e-05	-0.01251	-0.000841	-0.000347	-0.004785	0.001625	-1.9e-05	-0.000347	-0.007579	-1.9e-05	-0.002977	-0.000512	0.002775	-1.9e-05	-0.002648	-0.001005	-0.001334	-0.004621	0.001625	-0.004456	-0.000183	-0.035849	0.007213	0.008857	0.003926	-0.001005	-0.000676	-0.157473	0.001789	-0.005771	0.009678	0.000803	-0.008401	0.001625	0.00146	-0.018098	0.009678	0.000967	0.008363	0.001789	0.003761	-0.001334	-0.000183	0.005898	-0.054257	0.000639	0.005241	0.000474	0.002447	0.005405	0.00031	-0.009716	0.00031	-0.008237	-0.006593	0.005734	0.010007	0.000474	-0.001334	0.004748	0.003104	0.01313	-0.001991	0.014773	0.003761	-1.9e-05	0.001789	-0.001005	-0.000512	0.002282	-0.006264	0.011486	-0.059352	0.008035	0.006227	-0.006757	0.007049	0.001954	-0.005936	0.00031	-0.010209	0.000146	0.003926
5	-0.025987	0.000639	-0.000512	-0.003635	0.000146	0.003433	0.001789	-0.001169	-0.001498	-0.002484	-0.001827	0.000474	0.001132	-0.004292	-0.004949	0.001132	-0.000347	-0.000512	-0.010373	-1.9e-05	-0.000183	-0.004949	0.003268	-0.000512	-0.001005	-0.006922	-1.9e-05	-0.001991	0.00031	0.000967	-0.000183	-0.003799	0.000639	-0.006593	-0.000347	0.001625	-0.001334	0.000967	-0.038643	0.004419	0.008857	0.003433	-0.000841	-0.001005	-0.158952	0.001132	-0.000512	0.006884	0.002447	-0.008565	0.001789	0.001954	-0.018262	0.008857	0.001789	0.005076	0.001132	0.004583	-0.000676	-1.9e-05	0.005241	-0.051956	0.002447	0.004419	0.000146	0.002775	0.007377	0.00031	-0.010538	0.000639	-0.005443	-0.005607	0.005241	0.008528	0.000146	-0.000347	0.007706	0.002611	0.016581	-0.000841	0.011979	0.006391	-0.000347	0.001625	-0.000841	-0.000183	-0.001169	-0.003635	0.009678	-0.059023	0.009021	0.00672	-0.005771	0.006884	0.000639	-0.005443	0.000803	-0.009716	0.00031	0.003433
6	-0.025494	0.00146	-0.000183	-0.001334	-0.000841	0.003104	0.001789	-0.001662	0.000474	-0.00347	0.002447	-0.000676	-0.000183	-0.005278	-0.003635	0.001296	0.000474	0.000803	-0.011852	-1.9e-05	-0.000347	-0.003963	0.003104	0.000146	-0.000183	-0.005607	-0.000347	-0.002155	-0.000183	-0.000183	-0.000676	-0.003799	-0.003142	-0.000841	-0.000676	0.000639	-0.003306	0.001296	-0.013989	0.004912	0.008692	0.003268	0.000146	-0.002155	-0.162075	0.002118	0.001132	0.009021	0.001954	-0.007908	-0.000512	0.001789	-0.017276	0.008199	0.00031	0.007049	-1.9e-05	0.005076	-0.001662	-0.001334	0.004419	-0.054585	0.001296	0.005405	0.002447	0.005734	0.007377	0.000474	-0.008072	-0.001334	-0.008237	-0.005443	0.005898	0.007542	-1.9e-05	0.000146	0.005076	0.00294	0.011979	-0.001169	0.0105	0.003104	-0.000512	0.001296	-0.001169	-0.000347	0.000967	-0.005114	0.010993	-0.061653	0.007049	0.007706	-0.008072	0.00787	0.00146	-0.005771	0.001296	-0.009551	-0.002155	-0.000512
7	-0.02648	0.000967	-0.000512	-0.000512	0.00031	0.000803	0.002611	-0.000676	-0.000347	-0.001498	-0.004621	-0.002155	0.001296	-0.005278	-0.004456	0.002775	0.000474	0.000967	-0.011195	-0.000676	0.000146	-0.006264	0.000803	-0.000183	-0.001169	-0.008894	-0.000183	-0.001827	0.000639	-1.9e-05	-0.000676	-0.001498	-0.00232	-0.000512	-0.001334	0.00031	-0.00232	0.000803	-0.008401	0.003433	0.008528	0.003597	-0.001334	-0.001498	-0.16454	0.00031	0.000474	0.009843	0.000474	-0.008894	0.003597	0.003104	-0.017769	0.009843	0.000803	0.007377	0.000474	0.003597	0.000474	-0.000841	0.005734	-0.053435	0.003433	0.006062	-0.001169	0.003268	0.006884	0.000474	-0.009551	0.000146	-0.005278	-0.004785	0.004748	0.008857	-0.000347	-0.002648	0.00787	0.002775	0.013952	-0.000183	0.012637	0.003104	-0.000347	0.00146	0.000967	0.000146	-0.001005	-0.003306	0.008857	-0.064118	0.007213	0.007377	-0.00725	0.00787	0.000967	-0.009058	0.000803	-0.010045	0.000474	0.003926
8	-0.028124	0.001954	0.000146	-0.003635	-0.000183	0.000803	0.001789	-0.000347	0.00031	-0.000512	-0.001662	0.003268	-0.000347	-0.005278	-0.003306	0.000803	0.001625	-0.000183	-0.011688	-0.002648	0.00031	-0.006264	0.001296	-0.001334	-0.000676	-0.014318	-0.000512	-0.001005	-0.001498	-0.000512	-0.000347	-0.001169	-0.000676	-0.000512	-0.001005	0.000967	-0.004128	0.000474	-0.01366	0.003926	0.007706	0.005076	0.001132	-0.000183	-0.165033	0.000146	0.00146	0.007706	0.000146	-0.002484	0.00146	0.002775	-0.01892	0.008363	0.001954	0.006556	0.003433	0.003761	-0.000183	-1.9e-05	0.006556	-0.053763	0.001132	0.006556	0.000146	0.005241	0.005241	0.000474	-0.010045	-0.001991	-0.006429	-0.005443	0.004255	0.009514	-0.000347	-0.001827	0.005076	0.002282	0.013459	-0.002484	0.012308	0.000803	-1.9e-05	0.000803	-0.001005	-1.9e-05	0.000803	-0.005114	0.008035	-0.069213	0.00787	0.007049	-0.006429	0.006391	-0.000183	-0.006264	0.000146	-0.008565	-0.000347	0.001954
9	-0.024179	0.00294	0.000146	-0.001334	-0.000676	-0.004292	0.002611	-0.002155	0.000146	-0.001169	-0.000841	-0.000347	0.000803	-0.004785	-0.007086	-0.000841	-0.000183	0.000803	-0.013496	-1.9e-05	0.00031	-0.008894	-1.9e-05	-0.001169	0.000474	-0.008894	-0.000183	-0.001334	0.00146	-0.003306	0.000967	0.000803	-0.002813	0.000967	-0.000512	0.001789	-0.001005	0.000803	-0.015633	0.006227	0.008692	0.003761	-0.000512	-0.001005	-0.167334	0.002447	0.000803	0.006556	-0.000347	-0.004785	0.002447	0.003761	-0.016948	0.00935	0.00146	0.006884	0.00146	0.003104	-0.001169	-0.000347	0.005405	-0.051627	0.00146	0.004255	0.00031	0.003268	0.007049	-1.9e-05	-0.008237	-1.9e-05	-0.007908	-0.005443	0.005076	0.010664	-0.000512	-0.000676	0.005898	0.002775	0.011651	-0.000676	0.009678	0.000474	0.00031	0.000474	-0.001005	-0.000183	-0.001169	-0.005443	0.008692	-0.074308	0.007049	0.008692	-0.00988	0.007542	0.000146	-0.006593	0.002282	-0.009223	-0.002155	0.002282
10	-0.024015	0.002775	0.00031	-0.002648	-0.000347	-0.001827	0.00146	-0.000676	0.000474	-0.000512	0.000639	0.00031	0.000639	-0.005278	-0.002813	0.00031	0.000803	0.001132	-0.013003	0.00031	0.00031	-0.004128	0.000639	0.00031	-1.9e-05	-0.006757	0.00031	-0.003306	-0.001169	-0.000183	-0.001005	0.000967	-0.001005	-0.000183	-0.000183	0.000474	-0.002484	-0.00232	-0.019906	0.003433	0.007377	0.004255	-0.000676	-0.043409	-0.167334	0.000803	0.001132	0.010171	-0.000183	-0.004785	0.002118	0.003597	-0.016783	0.008528	0.002611	0.006556	0.001954	0.005405	-0.000347	-0.000841	0.006391	-0.052613	0.001954	0.006062	0.000146	0.003761	0.006884	-0.000347	-0.008072	-0.001827	-0.006757	-0.006757	0.002775	0.010007	-0.000183	-0.002648	0.004912	0.00409	0.013623	-0.002813	0.012144	-0.000676	0.00031	0.00031	-0.003142	0.00031	-0.000183	-0.005936	0.009843	-0.077924	0.008035	0.005241	-0.007086	0.006556	-1.9e-05	-0.0061	0.000474	-0.010866	-0.002813	0.001625
11	-0.026152	0.002611	0.000474	-0.002155	-0.000676	-0.002484	0.001954	-0.001334	0.00031	-1.9e-05	0.000146	-1.9e-05	0.000146	-0.00347	-0.005114	-0.000676	0.001296	0.000639	-0.013496	-0.001827	0.000474	-0.005443	-0.001005	-0.001334	-0.000347	-0.008072	0.000639	-0.001169	0.000803	-0.001334	-0.001498	0.001296	-0.002648	0.000474	-0.000512	0.002611	-0.001827	0.001954	-0.02533	0.006062	0.009021	0.005076	0.000146	-0.040122	-0.168813	0.002118	0.001789	0.007542	-0.001334	-0.005936	0.002282	0.003433	-0.017605	0.009514	0.003926	0.008528	0.000803	0.00409	-0.001827	0.000474	0.008528	-0.052449	0.000967	0.004583	0.001625	0.003433	0.007377	-0.000676	-0.009716	-0.005278	-0.007908	-0.005936	0.006227	0.008199	0.000146	-0.000183	0.005241	0.005898	0.015431	-0.002813	0.012965	-0.001169	0.000474	0.000474	-0.001169	0.000474	0.000146	-0.004785	0.009514	-0.071514	0.007049	0.006556	-0.008565	0.007542	0.000146	-0.006429	0.004255	-0.005771	-0.000512	0.000639
12	-0.025165	0.002447	0.00031	-0.003142	-1.9e-05	-0.00232	0.000967	-0.000676	-0.000512	-0.001991	0.000639	-0.000512	-0.001169	-0.004949	-0.00232	-0.000676	0.002282	0.000639	-0.011688	0.000967	0.00031	-0.004292	0.000639	0.000474	-0.000512	-0.007744	0.000474	-0.003306	-0.000183	-0.000676	0.000967	0.000474	-0.002155	0.000146	-0.002648	0.00146	-0.002813	-0.000347	-0.028124	0.006884	0.007213	0.002282	-0.000841	-0.039958	-0.169964	0.000967	0.000146	0.007213	-1.9e-05	-0.010702	0.003104	0.002775	-0.017276	0.007706	0.002775	0.007542	0.00031	0.004912	-0.000512	-0.001334	0.005734	-0.051791	0.001625	0.005241	0.000639	0.002447	0.006391	-0.000347	-0.008894	-0.007086	-0.005936	-0.006264	0.00409	0.010171	0.000146	-0.003799	0.004419	0.000967	0.015431	-0.00232	0.009514	-0.000347	0.000474	0.001296	-0.001334	0.000474	-0.000183	-0.005278	0.009514	-0.044231	0.008528	0.006227	-0.008565	0.007377	0.00031	-0.004456	0.004583	-0.011688	0.001789	0.000639
13	-0.023029	0.003268	0.00031	-0.002155	-1.9e-05	-0.002813	0.001625	0.00146	-0.000347	-0.001827	0.003597	0.00031	0.002611	-0.00347	-0.003142	-0.000512	0.000474	0.000146	-0.013167	-0.000512	-1.9e-05	-0.005936	-0.002484	-0.001827	0.001789	-0.008401	0.00031	-0.003963	0.000803	-0.001005	-0.000676	0.00294	-0.001662	0.001132	-0.002155	-0.000512	-0.006922	0.00031	-0.033055	0.005241	0.009843	0.00409	-0.002155	-0.039629	-0.171607	0.001625	0.000639	0.006884	0.00031	-0.009058	-0.003306	0.003761	-0.017769	0.008199	0.002282	0.007377	0.002447	0.003268	-0.002813	-0.000183	0.005734	-0.050641	-1.9e-05	0.005241	0.00031	0.00294	0.009021	0.000474	-0.009551	-0.001498	-0.000183	-0.005443	0.005569	0.010171	0.000146	-1.9e-05	0.005569	0.005734	0.012472	-0.000841	0.012472	-1.9e-05	0.00031	0.00146	-0.001827	0.00031	0.001132	-0.0061	0.010007	-0.005771	0.00787	0.005898	-0.009058	0.009021	0.000803	-0.007086	0.002118	-0.009716	0.001132	0.000803
