Ladekurvenmessung
Zeit: 2018_05_23 14.38.56
Info: T40, F20N, 1.03
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.020892	-0.014975	-0.004785	-0.017605	-0.019742	-0.02155	-0.016948	-0.018262	-0.011524	-0.015468	-0.010702	-0.017441	-0.00347	-0.017276	-0.015468	-0.015633	-0.015961	-0.014811	-0.012346	-0.017276	-0.01514	-0.014318	-0.003306	-0.012839	-0.014647	-0.010866	-0.010045	-0.012181	-0.008565	-0.010209	-0.013167	-0.005607	-0.010702	-0.005771	-0.008401	-0.005607	-0.007908	-0.00873	0.000146	-0.008894	-0.004128	-0.002813	-0.00725	-0.005607	-0.003635	-0.004456	-0.001005	-0.001827	0.002118	-0.001005	-0.001498	-0.000183	0.032031	-0.001169	-0.001991	-0.000512	0.000803	-0.000676	-0.000347	-0.006593	-0.005936	-0.001334	-0.001005	-0.008894	-1.9e-05	-0.001169	0.001625	0.000967	0.001954	0.000639	-0.003306	0.002775	0.00031	-0.000841	0.00294	0.00031	-0.007086	0.006062	0.003761	-0.002155	0.004583	-0.010209	0.005241	0.006391	0.005076	0.003926	0.009514	0.010171	0.009021	0.000146	0.005076	0.00935	0.010993	0.009021	0.004583	0.008528	0.005241	0.009843	0.012801	0.011651
1	-0.018262	-0.012346	-0.002813	-0.016948	-0.016783	-0.017441	-0.013332	-0.016783	-0.009058	-0.012017	-0.010702	-0.016454	-0.001498	-0.015961	-0.013003	-0.013332	-0.017276	-0.013003	-0.01251	-0.011524	-0.014318	-0.013003	-0.003799	-0.011031	-0.012346	-0.008894	-0.009223	-0.009716	-0.006757	-0.007908	-0.009387	-0.004621	-0.010866	-0.005278	-0.008565	-0.001498	-0.005443	-0.007086	-1.9e-05	-0.003635	-0.003142	0.00031	-0.007415	-0.000841	-0.000183	-0.00232	-0.001334	-0.000676	-0.001005	0.000639	0.002611	-0.000676	0.036469	0.000967	0.000967	-0.001169	0.000474	-0.000183	0.000803	-0.000183	-0.004785	-0.001498	-0.001169	-0.006429	0.002447	-0.000183	0.003761	0.002775	0.003433	0.003597	-1.9e-05	0.003761	-0.001662	0.002118	0.006391	0.003761	-0.005936	0.00935	0.00146	0.000474	0.002611	-0.009387	0.007706	0.008528	0.008363	0.005405	0.008363	0.009514	0.011979	0.001789	0.006884	0.010993	0.014116	0.009185	0.006062	0.009843	0.011158	0.011322	0.013623	0.015102
2	-0.018262	-0.012181	-0.005607	-0.016454	-0.016454	-0.017441	-0.013989	-0.016454	-0.008894	-0.012839	-0.010045	-0.014811	-0.003963	-0.015633	-0.012674	-0.012674	-0.015797	-0.014153	-0.009716	-0.01366	-0.013825	-0.013167	-0.002977	-0.013003	-0.010702	-0.008401	-0.012017	-0.010373	-0.007579	-0.007908	-0.013332	-0.004456	-0.009058	-0.004292	-0.006429	-0.005771	-0.007086	-0.006593	0.000146	-0.003963	-0.001662	-0.001005	-0.002648	-0.000841	-0.002155	-0.002484	-0.001662	-0.001169	-0.001005	0.00031	-0.000512	0.001625	0.034661	0.001789	-0.001005	0.001789	0.000967	0.002611	0.000967	0.000474	-0.002648	0.000803	-0.002813	-0.005278	0.002611	0.00031	0.003597	0.003597	0.003761	0.003433	-0.001662	0.002447	0.002775	0.000474	0.003104	0.000639	-0.0061	0.007213	0.002611	-0.000512	0.005569	-0.010702	0.007049	0.008035	0.00409	0.005405	0.008199	0.010336	0.009843	0.003433	0.006884	0.011486	0.012308	0.009678	0.00409	0.009021	0.009678	0.012308	0.014445	0.016253
3	-0.017276	-0.013825	-0.005114	-0.015961	-0.012839	-0.015797	-0.013167	-0.019413	-0.009551	-0.01514	-0.009387	-0.01629	-0.000512	-0.015797	-0.013332	-0.012674	-0.015961	-0.01366	-0.012839	-0.011195	-0.013167	-0.010045	-0.00347	-0.00988	-0.010209	-0.010045	-0.010045	-0.013003	-0.005607	-0.005771	-0.011688	-0.001169	-0.007908	-0.006429	-0.009551	-0.004292	-0.003142	-0.004949	0.002611	-0.002648	-0.003142	-0.002648	-0.003963	0.001296	-0.001991	-0.001991	-0.00232	-0.002977	0.000639	0.000474	0.000474	0.000146	0.034003	0.00031	0.000639	0.001789	0.001296	-1.9e-05	-0.000183	0.00031	-0.003799	-1.9e-05	-0.000512	-0.006757	-0.000183	0.00031	0.007049	0.003268	0.003268	0.003433	-0.001991	0.003104	0.00146	0.004583	0.00672	0.001132	-0.005278	0.00787	0.00146	-0.001005	0.006391	-0.010538	0.005076	0.007049	0.006062	0.005898	0.005898	0.011815	0.010171	0.000474	0.007377	0.012308	0.012637	0.010171	0.008363	0.009678	0.008857	0.0105	0.01428	0.014773
4	-0.018427	-0.010373	-0.003799	-0.015304	-0.020235	-0.015797	-0.015304	-0.01629	-0.011359	-0.015633	-0.010045	-0.015304	-0.001662	-0.015468	-0.013496	-0.01514	-0.015797	-0.016454	-0.010702	-0.014153	-0.013332	-0.014318	-0.00347	-0.014482	-0.010866	-0.009551	-0.008237	-0.012017	-0.006593	-0.012181	-0.013167	-0.003963	-0.00873	-0.004949	-0.006593	-0.004128	-0.006757	-0.006264	-1.9e-05	-0.003799	0.000803	0.001296	-0.00347	-0.000676	-0.001334	-0.004949	-0.000512	-0.001991	0.000474	0.00031	0.000639	-0.000347	0.035154	0.002282	-0.001169	0.002118	0.000639	-0.000512	0.001296	0.001954	0.001625	-0.000841	-0.00347	-0.005278	0.001296	0.000474	0.003926	-0.000347	0.002118	0.00294	-0.000676	0.000803	0.00146	0.001296	0.004419	0.003268	-0.005443	0.006884	-0.000183	-0.000512	0.006391	-0.010702	0.005241	0.00935	0.008363	0.00672	0.005405	0.010829	0.011486	0.002282	0.007213	0.009185	0.011815	0.010007	0.005076	0.009021	0.009678	0.013623	0.014445	0.014116
5	-0.016454	-0.010702	-0.003963	-0.016126	-0.017276	-0.01514	-0.014153	-0.01514	-0.007744	-0.013003	-0.009223	-0.01514	-0.002648	-0.016783	-0.011852	-0.013003	-0.015468	-0.013003	-0.011031	-0.008565	-0.011852	-0.014318	-0.001991	-0.012346	-0.010702	-0.007086	-0.007744	-0.010866	-0.005936	-0.007744	-0.014811	-0.002648	-0.010373	-0.005443	-0.006429	-0.004949	-0.007415	-0.005607	-0.000183	-0.004785	-0.00347	-0.000183	-0.004456	-0.003142	-0.000183	-0.001662	-0.00232	-0.001005	0.000474	0.000803	0.000803	0.000639	0.03351	0.001132	0.000474	-0.000841	0.002282	0.002447	0.000639	0.000967	-0.0061	-0.001169	-0.000347	-0.008401	0.002447	0.000803	0.004255	0.001132	0.004419	0.003761	-0.001169	0.003761	0.000639	0.001625	0.004748	0.003761	-0.0061	0.006391	0.003268	-0.001827	0.004748	-0.010538	0.006227	0.008528	0.007542	0.009021	0.006227	0.010336	0.009514	0.00146	0.007213	0.009514	0.010993	0.010171	0.007049	0.009843	0.009678	0.011979	0.014116	0.014773
6	-0.017934	-0.010866	-0.000183	-0.017441	-0.018427	-0.015961	-0.012674	-0.017605	-0.010045	-0.013167	-0.011195	-0.016126	-0.003306	-0.020235	-0.01629	-0.013332	-0.014975	-0.015633	-0.012017	-0.01366	-0.012181	-0.012839	-0.00347	-0.012181	-0.011524	-0.008072	-0.011359	-0.011852	-0.008401	-0.00873	-0.01251	-0.00232	-0.011195	-0.003963	-0.007908	-0.004785	-0.003142	-0.00725	0.001296	-0.004785	-0.001498	-0.000183	-0.000676	-0.00232	-0.002155	-0.001334	-0.001662	-0.002155	0.000474	-0.000676	-0.000183	0.001789	0.033674	0.001625	-1.9e-05	0.001296	-0.000347	0.001625	0.001132	-0.000183	-0.003635	-0.001005	-0.000676	-0.008894	0.00031	0.002775	0.003268	0.004255	0.003104	0.002282	-0.000676	0.004419	0.001789	0.001954	0.00409	0.002611	-0.006922	0.006884	0.002118	-0.001991	0.007706	-0.010045	0.006062	0.009514	0.00787	0.004912	0.005405	0.013623	0.010829	0.002282	0.007706	0.008857	0.009514	0.012965	0.006556	0.009678	0.009514	0.012965	0.013459	0.01313
7	-0.017769	-0.011359	-0.001991	-0.014153	-0.016783	-0.016454	-0.015961	-0.016126	-0.009223	-0.013332	-0.009551	-0.01629	-0.002155	-0.014975	-0.013989	-0.013496	-0.017112	-0.014318	-0.013003	-0.013167	-0.012839	-0.014318	-0.002648	-0.013496	-0.010702	-0.007086	-0.011688	-0.010866	-0.005771	-0.008237	-0.011524	-0.003799	-0.010373	-0.005114	-0.008072	-0.004621	-0.007415	-0.0061	-1.9e-05	-0.005936	-0.00232	-0.002813	-0.003963	-0.002155	-0.000183	-0.000841	-0.002484	-0.002484	-0.000841	0.002611	0.000803	-0.001169	0.034825	0.00031	-0.000512	-0.001169	0.000803	-0.001169	-0.000183	-1.9e-05	-0.005114	-0.001334	0.000474	-0.009223	0.002775	0.00031	0.00409	0.00294	0.003597	0.003597	-0.001005	0.004255	0.000146	0.000474	0.004748	0.001954	-0.007415	0.007706	0.000967	-0.001005	0.004255	-0.007744	0.006227	0.007213	0.008035	0.004583	-0.001169	0.011815	0.011158	0.001789	0.004748	0.009678	0.006884	0.010007	0.007049	0.010829	0.008035	0.012472	0.014609	0.014116
8	-0.017605	-0.011031	-0.000841	-0.016454	-0.021056	-0.014975	-0.01514	-0.017934	-0.009223	-0.013003	-0.012017	-0.016454	-0.003963	-0.017276	-0.016454	-0.013496	-0.014647	-0.01629	-0.010209	-0.013332	-0.01366	-0.016126	-0.002813	-0.010866	-0.010209	-0.002977	-0.010866	-0.010373	-0.00725	-0.00725	-0.013825	-0.003799	-0.011524	-0.006593	-0.007908	-0.004292	-0.004292	-0.007579	0.00031	-0.001662	0.001296	-0.00347	-0.003142	-0.002648	-0.001662	-0.001662	0.00146	-0.001498	0.003104	-0.000512	-0.000512	0.001132	0.03351	0.000803	0.00031	0.000639	0.000146	-1.9e-05	-0.004949	-0.000676	-0.005114	-0.001334	-0.001005	-0.006429	0.00031	-0.001169	0.00409	0.001954	0.001789	0.001954	-0.000676	0.004748	0.000474	0.000967	0.003761	0.003433	-0.005936	0.006062	0.001296	-0.001991	0.005241	-0.008894	0.005898	0.010829	0.006227	0.006556	0.006556	0.011486	0.009514	0.002447	0.009185	0.009185	0.010829	0.0105	0.007377	0.009678	0.010993	0.012965	0.014445	0.011815
9	-0.017769	-0.011688	0.000146	-0.017441	-0.016619	-0.01514	-0.014647	-0.015961	-0.007415	-0.01366	-0.008565	-0.018591	-0.004785	-0.016126	-0.013496	-0.013003	-0.015797	-0.015633	-0.011031	-0.013332	-0.013825	-0.014975	-0.003306	-0.010866	-0.012017	-0.009058	-0.012017	-0.013332	-0.006593	-0.009551	-0.011031	-0.00232	-0.010702	-0.008237	-0.005278	-0.005936	-0.006757	-0.004785	0.00146	-0.006264	-0.005114	-0.001498	-0.001005	-0.003306	-0.002155	-0.000676	-0.001662	-0.002813	0.000967	0.000803	0.000146	0.000474	0.032524	0.000639	0.00031	0.001132	0.000803	0.00031	-0.000347	0.002447	-0.004128	0.000474	-0.000512	-0.009387	0.002775	-0.001498	0.00409	0.001789	0.005405	0.00294	-0.00232	0.004583	0.00146	0.00031	0.000803	0.002282	-0.005936	0.007049	0.000474	-0.002977	0.003597	-0.009551	0.006227	0.006062	0.008363	0.00787	0.004583	0.012801	0.012144	0.002447	0.005898	0.01313	0.011322	0.010664	0.009185	0.011322	0.009021	0.009514	0.015266	0.012472
