Ladekurvenmessung
Zeit: 2018_05_23 14.57.20
Info: T40, F27N, 1.48
Ladewiderstand[Ohm]: 10000000
Strkapazitt[pF]: 100.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 3000.000000
Verzgerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18	Kurve_19	Kurve_20	Kurve_21	Kurve_22	Kurve_23	Kurve_24	Kurve_25	Kurve_26	Kurve_27	Kurve_28	Kurve_29	Kurve_30	Kurve_31	Kurve_32	Kurve_33	Kurve_34	Kurve_35	Kurve_36	Kurve_37	Kurve_38	Kurve_39	Kurve_40	Kurve_41	Kurve_42	Kurve_43	Kurve_44	Kurve_45	Kurve_46	Kurve_47	Kurve_48	Kurve_49	Kurve_50	Kurve_51	Kurve_52	Kurve_53	Kurve_54	Kurve_55	Kurve_56	Kurve_57	Kurve_58	Kurve_59	Kurve_60	Kurve_61	Kurve_62	Kurve_63	Kurve_64	Kurve_65	Kurve_66	Kurve_67	Kurve_68	Kurve_69	Kurve_70	Kurve_71	Kurve_72	Kurve_73	Kurve_74	Kurve_75	Kurve_76	Kurve_77	Kurve_78	Kurve_79	Kurve_80	Kurve_81	Kurve_82	Kurve_83	Kurve_84	Kurve_85	Kurve_86	Kurve_87	Kurve_88	Kurve_89	Kurve_90	Kurve_91	Kurve_92	Kurve_93	Kurve_94	Kurve_95	Kurve_96	Kurve_97	Kurve_98	Kurve_99	Kurve_100
0	-0.000183	-0.001827	0.003761	-0.002977	-0.000183	-0.002155	-0.002155	-0.003306	-0.004949	-0.004621	-0.003635	-0.00347	-0.006593	0.015102	-0.003306	-0.005443	-0.0061	-0.007415	-0.004292	-0.007086	-0.007579	-0.009716	-0.010702	-0.008894	-0.009058	-0.011195	-0.010866	-0.012839	-0.010538	-0.012181	-0.001005	-0.013825	-0.012346	-0.012674	-0.011031	-0.011031	-0.01514	-0.013496	-0.01251	-0.01629	-0.01514	-0.014153	-0.015468	-0.014811	-0.014811	-0.013989	-0.008072	-0.013167	-0.013989	-0.015304	-0.014482	0.000146	-0.016783	-0.014647	-0.014318	-0.017276	-0.014975	-0.004785	-0.012839	-0.013496	-0.01514	-0.01514	-0.018591	-0.016454	-0.015961	-0.013496	0.005076	-0.003306	-0.014647	-0.018591	-0.01514	-0.011031	-0.016126	-0.009223	-0.015633	-0.017769	-0.011852	-0.018591	-0.015304	-0.019249	-0.016783	-0.000676	-0.016619	-0.016454	-0.010373	-0.018427	-0.015961	-0.015961	-0.016948	-0.015304	-0.015304	-0.009716	-0.016619	-0.01629	-0.010702	-0.016454	-0.014647	-0.020728	-0.013003	-0.014975
1	-0.000183	0.001789	0.00409	-0.001991	0.000474	0.00146	0.00031	-0.005114	-0.003142	-0.001169	-0.004621	-0.000676	-0.006757	0.018554	-0.003799	-0.003799	-0.009716	-0.003635	0.000146	-0.008237	-0.004128	-0.006429	-0.007744	-0.007579	-0.004621	-0.008072	-0.010702	-0.010209	-0.00988	-0.009058	0.001296	-0.012017	-0.008401	-0.009058	-0.00873	-0.012674	-0.013332	-0.013003	-0.010209	-0.011852	-0.007744	-0.010702	-0.013496	-0.014482	-0.014153	-0.011524	-0.008894	-0.013496	-0.013167	-0.011524	-0.01366	0.002447	-0.015961	-0.01366	-0.013496	-0.013167	-0.014318	-0.003142	-0.013167	-0.01366	-0.014153	-0.013003	-0.021056	-0.013167	-0.012181	-0.012346	0.005405	-0.000183	-0.014318	-0.016619	-0.013003	-0.008894	-0.013167	-0.008894	-0.014153	-0.014318	-0.010373	-0.014975	-0.013825	-0.017276	-0.016948	-0.001334	-0.017934	-0.014482	-0.008072	-0.015797	-0.015961	-0.01514	-0.01514	-0.013332	-0.013989	-0.007579	-0.013989	-0.014153	-0.009058	-0.014647	-0.012346	-0.01251	-0.013167	-0.012346
2	0.000146	-0.001169	0.002611	0.00031	0.002118	-0.000512	-0.002648	0.000146	-0.004621	-0.004785	-0.00347	-0.000841	-0.006757	0.017074	-0.004456	-0.005114	-0.005443	-0.003963	-0.005771	-0.006429	-0.001991	-0.007744	-0.009551	-0.008072	-0.014318	-0.010209	-0.010373	-0.010373	-0.010045	-0.009551	0.000803	-0.012181	-0.009551	-0.011359	-0.00988	-0.008072	-0.012181	-0.014482	-0.015633	-0.01366	-0.009716	-0.009058	-0.013167	-0.013825	-0.01629	-0.010866	-0.011688	-0.012181	-0.014153	-0.013003	-0.012674	-0.000512	-0.021385	-0.014482	-0.012674	-0.015633	-0.017276	-0.001991	-0.011524	-0.011852	-0.013825	-0.014153	-0.018591	-0.015633	-0.013496	-0.012181	0.006556	-0.001662	-0.012674	-0.01629	-0.013825	-0.008565	-0.013003	-0.008401	-0.013332	-0.016948	-0.010702	-0.01629	-0.015797	-0.015468	-0.015468	-0.001169	-0.016126	-0.01514	-0.009551	-0.01514	-0.013989	-0.013496	-0.013989	-0.013332	-0.013332	-0.010866	-0.013825	-0.014153	-0.009058	-0.014647	-0.011195	-0.011359	-0.012674	-0.01251
3	0.001954	0.004583	0.003597	-0.001334	-0.001498	-1.9e-05	-0.00232	-0.00232	-0.001498	-0.002813	-0.003635	-0.001169	-0.003799	0.017567	-0.003142	-0.004456	-0.003635	-0.006429	-0.002813	-0.006593	-0.003799	-0.006593	-0.009716	-0.007908	-0.008894	-0.010045	-0.009551	-0.011359	-0.010702	-0.010702	0.000474	-0.010866	-0.009387	-0.010373	-0.011195	-0.008565	-0.011852	-0.010702	-0.011524	-0.013332	-0.010045	-0.009387	-0.01366	-0.01629	-0.015797	-0.011195	-0.009387	-0.00988	-0.013332	-0.013825	-0.012674	0.00031	-0.014647	-0.013003	-0.01366	-0.014811	-0.014318	-0.000841	-0.011688	-0.013003	-0.011852	-0.013989	-0.015961	-0.01251	-0.012839	-0.01251	0.006884	0.001296	-0.013825	-0.01514	-0.011524	-0.00988	-0.014647	-0.008072	-0.014482	-0.016783	-0.010209	-0.015304	-0.016126	-0.017934	-0.015468	-0.003799	-0.016783	-0.012839	-0.008894	-0.015633	-0.017276	-0.015304	-0.013003	-0.012674	-0.015961	-0.00873	-0.01251	-0.01629	-0.010373	-0.013332	-0.014975	-0.010866	-0.012674	-0.011852
4	0.00146	0.000803	0.003761	-0.002648	-0.000347	-0.000512	-0.001827	-0.000347	-0.002648	-0.003799	-0.001662	-0.000676	-0.005443	0.016417	-0.005936	-0.004621	-0.003963	-0.004949	-0.001498	-0.006429	-0.002648	-0.008237	-0.008072	-0.009058	-0.009551	-0.010538	-0.012017	-0.010702	-0.010209	-0.007744	0.000803	-0.012674	-0.009387	-0.010866	-0.010702	-0.00873	-0.012839	-0.010045	-0.010373	-0.013496	-0.010373	-0.010045	-0.011195	-0.011852	-0.015468	-0.011688	-0.012181	-0.011031	-0.014647	-0.015633	-0.013332	0.000474	-0.001662	-0.012674	-0.013167	-0.015468	-0.01514	-0.004785	-0.012674	-0.012674	-0.013003	-0.011524	-0.018098	-0.01629	-0.012181	-0.012839	0.006391	0.001954	-0.014975	-0.016619	-0.013332	-0.008237	-0.013332	-0.007744	-0.013825	-0.014975	-0.011031	-0.016783	-0.015468	-0.016948	-0.016619	-0.000676	-0.014975	-0.015468	-0.008401	-0.017112	-0.014647	-0.015961	-0.013167	-0.012017	-0.013989	-0.009551	-0.01514	-0.012839	-0.00873	-0.013003	-0.011688	-0.010045	-0.013825	-0.015304
5	0.002775	0.000146	0.005898	0.00031	0.001789	-1.9e-05	-0.002648	-0.001662	-0.003635	-0.00232	-0.001827	-0.003142	-0.004785	0.022663	-0.003635	-0.004785	-0.002484	-0.005607	-0.003306	-0.005936	-0.003799	-0.004949	-0.008401	-0.007908	-0.008565	-0.009223	-0.011195	-0.010702	-0.012346	-0.012017	0.000967	-0.011031	-0.009223	-0.010373	-0.007908	-0.008401	-0.012017	-0.014153	-0.010538	-0.01366	-0.011852	-0.011359	-0.013496	-0.013167	-0.014975	-0.009387	-0.010702	-0.010866	-0.014318	-0.012346	-0.014318	0.00146	0.003268	-0.015633	-0.010209	-0.014153	-0.014153	-0.002155	-0.011359	-0.013332	-0.012181	-0.014975	-0.016126	-0.015468	-0.013167	-0.012017	0.006556	0.00146	-0.014153	-0.016948	-0.012017	-0.008237	-0.013989	-0.00873	-0.012674	-0.01629	-0.012181	-0.014647	-0.016619	-0.016454	-0.018262	-0.003142	-0.01514	-0.013003	-0.010209	-0.014811	-0.016126	-0.013989	-0.013496	-0.01366	-0.014153	-0.007086	-0.01366	-0.013989	-0.009716	-0.014975	-0.014647	-0.010209	-0.01251	-0.012674
6	0.001954	-0.000676	0.003433	0.001789	-1.9e-05	-0.001169	-0.002977	0.000639	-0.004621	-0.00232	-0.00232	0.000146	-0.000841	0.016746	-1.9e-05	-0.004785	-0.005114	-0.004785	-0.003799	-0.006429	-0.002484	-0.007744	-0.006922	-0.010209	-0.007415	-0.008072	-0.010045	-0.010373	-0.008565	-0.010538	-0.001005	-0.01251	-0.011031	-0.010209	-0.007579	-0.006593	-0.012674	-0.008894	-0.008237	-0.014647	-0.012674	-0.00988	-0.012674	-0.012839	-0.015304	-0.010045	-0.009551	-0.011031	-0.013989	-0.012346	-0.013825	-0.002813	0.001132	-0.011852	-0.013496	-0.013989	-0.013496	-0.003306	-0.012017	-0.013167	-0.013003	-0.013167	-0.016454	-0.014482	-0.013332	-0.013332	0.005734	-0.002813	-0.015468	-0.017112	-0.012181	-0.008401	-0.013496	-0.007415	-0.013167	-0.016619	-0.011359	-0.016454	-0.016619	-0.016948	-0.01629	-0.001334	-0.013989	-0.014482	-0.011031	-0.015961	-0.015961	-0.014647	-0.01514	-0.010373	-0.01366	-0.008072	-0.015961	-0.013332	-0.009223	-0.014482	-0.014975	-0.010866	-0.016783	-0.013332
7	0.002282	0.001789	0.00294	-0.001498	0.00294	0.00031	-0.003142	-0.001498	0.002118	-0.002484	-0.004785	-0.000841	-0.005771	0.017239	-0.005114	-0.004292	-0.003306	-0.004949	-0.004456	-0.007415	-0.002648	-0.007579	-0.008237	-0.008565	-0.010045	-0.009387	-0.010702	-0.010373	-0.007086	-0.008565	0.001296	-0.012181	-0.009223	-0.011359	-0.008565	-0.010209	-0.012181	-0.013496	-0.01251	-0.01366	-0.011852	-0.010045	-0.013167	-0.013332	-0.016783	-0.000183	-0.011524	-0.010209	-0.015797	-0.012017	-0.014647	-1.9e-05	0.001954	-0.013825	-0.011852	-0.013167	-0.013825	-0.001991	-0.00988	-0.012674	-0.012181	-0.013496	-0.016948	-0.013825	-0.011852	-0.012346	0.008199	0.000146	-0.014153	-0.019577	-0.012839	-0.008565	-0.013825	-0.008072	-0.014482	-0.016454	-0.012674	-0.013332	-0.014975	-0.016454	-0.017605	-0.000512	-0.01366	-0.013989	-0.009058	-0.016454	-0.018262	-0.014811	-0.01366	-0.013332	-0.013332	-0.00725	-0.015633	-0.013332	-0.010045	-0.015468	-0.014153	-0.012674	-0.012181	-0.013167
8	0.002447	0.00146	0.003926	0.000639	0.00031	0.004748	-0.00232	0.00031	-0.004128	-0.001662	-0.001334	0.00031	-0.005607	0.01691	-0.002648	-0.003963	-0.005114	-0.003799	-0.004128	-0.005607	-0.003306	-0.008401	-0.005936	-0.009551	-0.009058	-0.010702	-0.011031	-0.011031	-0.008072	-0.010702	-0.000347	-0.011852	-0.010702	-0.013825	-0.011195	-0.009551	-0.011359	-0.011688	-0.008237	-0.013825	-0.011852	-0.009223	-0.013167	-0.012839	-0.016126	0.001296	-0.009387	-0.011031	-0.014318	-0.011688	-0.014482	-0.001827	0.000803	-0.012674	-0.013003	-0.014647	-0.014318	-0.003635	-0.011852	-0.013167	-0.012674	-0.012674	-0.020892	-0.014153	-0.013167	-0.012839	0.007213	-0.001827	-0.012346	-0.015468	-0.012839	-0.006429	-0.013003	-0.007086	-0.015304	-0.016454	-0.011524	-0.017112	-0.015961	-0.014482	-0.017441	-0.002813	-0.01366	-0.014975	-0.011195	-0.014975	-0.017112	-0.014975	-0.014482	-0.011359	-0.010538	-0.006593	-0.016783	-0.013989	-0.00988	-0.013332	-0.01514	-0.010538	-0.014318	-0.011852
9	0.002775	-0.000512	0.004255	-0.001169	0.001296	0.003104	-0.001991	-0.00232	-0.004785	-0.002977	-0.003142	0.000474	-0.004785	0.017239	-0.003963	-0.003635	-0.002155	-0.007579	-0.005114	-0.006264	-0.003306	-0.006264	-0.00725	-0.009223	-0.009551	-0.011195	-0.010209	-0.009387	-0.011852	-0.009716	-0.000183	-0.011195	-0.010702	-0.012181	-0.00873	-0.008894	-0.011524	-0.012181	-0.013167	-0.01366	-0.009716	-0.009387	-0.013825	-0.01366	-0.012346	0.000803	-0.010702	-0.011524	-0.015633	-0.013167	-0.013989	-0.003142	0.000146	-0.014482	-0.010702	-0.015304	-0.012674	-0.001334	-0.011031	-0.013989	-0.010702	-0.012346	-0.017112	-0.014647	-0.013167	-0.011524	0.005898	-0.001662	-0.013003	-0.017276	-0.01251	-0.009223	-0.012674	-0.009223	-0.015304	-0.016126	-0.011688	-0.015633	-0.015304	-0.015304	-0.017112	-0.000841	-0.014975	-0.015633	-0.009387	-0.01366	-0.014647	-0.014811	-0.014153	-0.010373	-0.013496	-0.007908	-0.014153	-0.014482	-0.010045	-0.013167	-0.013989	-0.009716	-0.013496	-0.013496
