Ladekurvenmessung
Zeit: 2018_05_03 13.42.45
Info: FVA3, v = 0.275, T = 40, F = 20, h = 214.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12
0	-0.002813	-1.9e-05	-0.000183	0.000146	-0.001827	-0.006429	-0.000183	-0.00232	-0.000841	-1.9e-05	0.00146	-0.00232
1	0.00031	-0.000841	-0.000183	-0.000183	-0.001498	-0.003306	-0.000183	-1.9e-05	-0.000183	-1.9e-05	0.001954	-0.001005
2	-0.001991	-0.000183	-0.000183	0.000146	-0.001991	-0.004949	0.000146	0.00031	-1.9e-05	-1.9e-05	0.00146	0.001132
3	0.000146	0.000967	0.000474	-1.9e-05	-0.002484	-0.002648	0.00031	-0.001498	-1.9e-05	0.000146	-0.000183	-1.9e-05
4	-0.002155	0.000146	0.000146	-1.9e-05	-0.002155	-0.004621	0.00031	0.002611	0.000474	-1.9e-05	0.001625	0.001132
5	0.002447	0.001296	-0.000183	-0.000183	-0.00232	-0.005278	0.000146	0.001789	-1.9e-05	-0.000183	0.00031	-0.000841
6	-0.000183	-0.002484	0.00031	-1.9e-05	-0.001005	-0.007415	-0.000183	-0.001991	-1.9e-05	-1.9e-05	0.000474	0.001625
7	0.002611	0.001296	-0.000183	-0.000183	-0.004621	-0.003306	-0.000183	0.002611	0.000803	-1.9e-05	-0.000841	0.000474
8	0.003104	0.000803	-1.9e-05	0.000146	-0.001827	-0.004621	-1.9e-05	0.001132	0.00031	-1.9e-05	0.001789	0.001132
9	0.000639	0.003104	0.00031	-1.9e-05	-0.001334	-0.005114	-0.000183	0.00031	-0.002155	-0.000183	-1.9e-05	-0.001498
10	0.001954	-0.001334	-1.9e-05	-0.000183	-0.001005	-0.0061	-0.000183	-0.002155	-1.9e-05	0.000146	-0.000347	-0.002813
11	0.001132	-0.000183	-1.9e-05	-1.9e-05	-0.002813	-0.003799	0.000146	0.001625	-0.001169	0.000146	-0.001827	-0.001005
12	-0.000183	-0.000841	-0.000347	-1.9e-05	-0.000183	-0.004621	-0.000183	-0.002648	0.000803	-1.9e-05	0.002282	-0.000347
13	-0.001991	-0.001334	-1.9e-05	-1.9e-05	-0.001498	-0.005114	-1.9e-05	-0.000347	0.000474	-0.000183	-0.003142	0.000639
14	-0.002155	0.000639	0.001132	-0.000183	-0.002484	-0.003306	-0.000183	-0.001334	0.002118	-1.9e-05	-0.001498	0.00146
15	-0.002813	-0.001334	-0.000347	-0.000183	-0.002155	-0.006264	0.000803	-0.001827	-0.002155	-1.9e-05	0.000146	0.000146
16	0.000639	0.000146	-0.000347	-1.9e-05	-0.002648	-0.005114	0.000967	-0.001169	0.002118	-1.9e-05	-0.001169	-0.000676
17	-0.000347	-0.00347	-0.000183	-1.9e-05	-1.9e-05	-0.00347	-0.000347	-0.000183	-0.000512	-1.9e-05	0.000803	0.000803
18	-0.000512	-0.003306	0.00031	-1.9e-05	-1.9e-05	-0.003799	-0.000347	-0.001169	0.002611	-0.000183	-0.000512	0.000803
19	-0.000841	-0.002648	-0.000183	-0.000183	-0.001498	-0.006264	0.000967	-0.001827	0.000639	0.000146	0.000146	0.001296
20	0.000639	-0.000676	0.00031	-1.9e-05	-0.001005	-0.005443	-0.001005	0.000639	0.001132	-1.9e-05	0.00031	-0.000183
21	-0.001169	-0.001498	-1.9e-05	-1.9e-05	-0.001005	-0.00873	-0.001827	-0.000512	0.001625	0.000146	0.000639	-0.004456
22	0.000639	-0.000183	0.000967	0.000146	-0.001991	-0.006593	-0.000183	-0.000676	0.002775	-1.9e-05	0.000803	0.00031
23	-0.001498	-0.001662	-1.9e-05	-1.9e-05	-0.000841	-0.011524	-0.001334	-0.001498	0.002118	0.000146	0.00031	-0.000347
24	-0.000841	0.000146	0.00031	-1.9e-05	-0.00347	-0.0061	0.000639	0.001296	0.001954	-1.9e-05	0.000639	-0.001169
25	-0.000512	-0.001991	-1.9e-05	0.000146	-0.004621	-0.007744	0.002118	-0.002155	0.004255	-1.9e-05	0.00146	0.000474
26	-0.001662	-0.001827	-0.000183	-1.9e-05	-0.002813	-0.006429	0.001789	-0.001662	-0.002155	0.000146	-0.001334	0.000146
27	-0.002155	-0.001991	-0.000183	-1.9e-05	-0.002648	-0.005607	0.000146	0.000803	0.003104	-0.000183	-1.9e-05	-0.001005
28	-0.001827	-0.002484	-1.9e-05	-1.9e-05	0.000474	-0.005607	-0.000841	-0.002648	0.002118	-1.9e-05	-0.001169	0.001296
29	-0.001498	-0.000512	-0.000347	-1.9e-05	-0.002484	-0.001991	0.000639	-0.001827	0.005405	-0.000183	-0.000512	0.001296
30	-0.002977	-0.002155	-0.000512	-0.000183	-0.000347	-0.007086	-0.000183	0.00146	0.001954	0.000146	-0.001991	-0.001498
31	-0.001991	-0.000841	-0.000183	-0.000183	-0.001498	-0.006264	-0.001005	-0.002155	-0.00232	-1.9e-05	-0.000841	0.001789
32	-0.001498	-0.004128	-0.000183	-0.000183	-0.002813	-0.008072	0.001954	-0.002155	-1.9e-05	-1.9e-05	-0.000183	-0.001169
33	-0.000841	0.001789	0.000146	-1.9e-05	-0.003142	-0.005936	-0.000347	-0.002484	0.001625	0.000146	-0.000512	0.000639
34	-0.001498	-0.002484	-0.000183	-1.9e-05	-0.000676	-0.007744	-0.001827	-0.000676	0.002775	-1.9e-05	0.000146	-0.000841
35	-0.001827	-0.002155	0.00031	-1.9e-05	-0.003963	-0.010538	0.000967	-0.00347	0.002447	-1.9e-05	0.001296	0.000803
36	-0.002648	-0.001334	-0.000183	-1.9e-05	-0.00232	-0.007744	-0.002484	-0.003306	0.001296	-0.000183	-0.001169	0.004255
37	-0.000676	0.000967	0.000146	0.000146	-0.00347	-0.005443	-1.9e-05	-0.001498	-0.002813	-1.9e-05	-0.001169	-0.001005
38	-0.004456	0.003104	-0.000183	-1.9e-05	-0.000183	-0.008894	-0.003306	-0.002648	0.00031	-1.9e-05	-0.001169	-0.000347
39	-0.002648	-0.001005	-1.9e-05	-1.9e-05	-0.004785	-0.004949	0.002118	-0.000676	-0.000347	-0.000183	-0.003635	0.000803
40	-0.000676	0.000967	0.001789	-1.9e-05	-0.00232	-0.002813	0.002118	-0.003963	0.000639	0.000146	-0.000841	-0.001005
41	-0.000183	-0.000183	-0.000183	-0.000183	-0.001827	-0.010045	0.001954	-0.002155	-0.000512	-1.9e-05	-0.001991	-0.001662
42	-0.002155	0.000639	-1.9e-05	-0.000183	-0.001498	-0.010866	0.001954	-0.00232	-0.000347	-1.9e-05	-0.001991	-0.001498
43	0.001625	-0.001662	0.000146	-1.9e-05	-0.002155	-0.009223	0.009021	-0.000347	0.000639	0.000146	-0.000841	-0.00232
44	0.000967	0.000474	-0.000183	-1.9e-05	-0.001827	-0.008894	0.004419	-0.001991	0.000803	-1.9e-05	-0.002484	-0.000841
45	-0.001662	-0.00347	-1.9e-05	-1.9e-05	-0.000676	-0.008237	-0.000183	-0.002484	0.000146	-1.9e-05	-0.000512	-0.002648
46	-0.002484	-0.001005	-1.9e-05	-1.9e-05	-0.002813	-0.010045	0.001954	-0.001498	-1.9e-05	-1.9e-05	-0.001498	-0.000676
47	-0.003635	-0.002648	-1.9e-05	-1.9e-05	-0.003142	-0.008894	0.00146	-0.002155	0.002282	-1.9e-05	-0.002648	-0.000841
48	-0.001991	-0.001334	-1.9e-05	-0.000183	-0.002648	-0.006593	0.004255	-0.002813	0.000967	-1.9e-05	-0.000841	-1.9e-05
49	-0.004621	-0.003142	-0.000183	-0.000183	-0.002155	-0.006757	-0.002155	-0.000183	-0.001334	-1.9e-05	-0.00232	-0.000676
50	-0.001169	-0.001991	-1.9e-05	-1.9e-05	-0.003306	-0.006429	0.000803	-0.000512	0.00409	0.000146	-0.000183	-1.9e-05
51	0.000146	-0.001827	0.000967	-0.000183	-0.003306	-0.014153	0.000639	-0.003799	0.002447	-0.000183	-0.001334	-0.000347
52	-0.002813	-0.002977	0.000146	-0.000183	-0.003635	-0.009058	0.003597	-0.000183	-0.003635	0.000146	-0.001005	0.000803
53	-0.00232	-0.001991	-0.000183	-1.9e-05	-0.001334	-0.009058	-0.001169	-0.003635	-0.000841	0.000146	-0.001334	-0.000183
54	0.000474	-1.9e-05	0.001625	-1.9e-05	-0.003963	-0.007415	0.001625	-0.001005	0.000639	-1.9e-05	-0.000841	0.000803
55	-0.002977	-0.001991	-0.000183	-0.000183	-0.001827	-0.009716	0.000146	-0.001498	-0.001005	-1.9e-05	0.000967	-0.001991
56	-0.001169	-0.002155	-1.9e-05	-1.9e-05	-0.001991	-0.0061	-0.000183	-0.000347	0.001132	-1.9e-05	0.000146	-0.000512
57	-0.001991	0.00146	0.00031	0.000146	-0.005936	-0.008894	0.001789	-0.002155	-0.000183	-0.000183	-0.000347	-0.001991
58	-0.00347	-0.001498	0.000146	0.000146	-0.005607	-0.006593	0.000639	-0.002155	0.00294	-0.000183	-0.000347	-0.001662
59	-0.001334	-0.001991	0.000474	0.000146	-0.003799	-0.0061	0.000803	0.00294	0.000803	-1.9e-05	-0.001827	-0.002484
60	-0.001827	-0.00347	-0.000676	-1.9e-05	-0.003142	-0.0061	-0.000676	0.00031	-0.001005	-1.9e-05	-0.002155	-0.000676
61	-0.004785	-0.002648	-1.9e-05	-0.000183	-0.003635	-0.0061	0.001132	-0.000347	0.00031	-1.9e-05	0.000967	0.003761
62	-0.001169	-0.002484	-0.001991	-1.9e-05	-0.004128	-0.009058	0.001625	0.000474	0.00031	-0.000183	-0.00347	-0.000183
63	-0.003306	-0.001498	-0.000512	-0.000183	-0.001498	-0.008237	0.000146	-0.00232	0.000146	-0.000347	-0.001662	0.00031
64	-0.003963	-0.001334	-0.001005	0.000146	-0.002155	-0.006593	-0.001827	-0.001498	-0.000676	0.000146	0.000146	-0.001827
65	-0.000676	-0.002155	-0.000183	-1.9e-05	0.000474	-0.004785	0.000146	-0.001498	0.00031	0.000146	-1.9e-05	0.000146
66	-0.001827	-0.002484	-0.000183	-1.9e-05	-0.002648	-0.006264	-0.001169	-0.001662	-0.000841	-0.000183	-1.9e-05	-0.000676
67	-0.000347	-1.9e-05	0.000474	-1.9e-05	-0.000512	-0.005278	0.000146	-0.004621	0.001954	-1.9e-05	-0.000183	0.000146
68	-0.004456	-0.004292	-0.001498	0.000146	-0.001827	-0.005114	-0.00232	-0.000347	-0.000183	0.000146	0.000474	-0.000347
69	-0.001498	-0.001991	-0.000183	-1.9e-05	-0.003142	-0.00232	0.000639	0.000146	-0.000183	-1.9e-05	-0.003142	0.000146
70	-0.001827	-0.003963	0.000146	0.00031	-0.000841	-0.005114	-0.003306	-0.001005	-1.9e-05	-1.9e-05	-0.001169	0.00031
71	-0.002155	-0.000183	0.002118	-1.9e-05	-0.002648	-0.003635	-0.003142	0.000639	-0.001169	-1.9e-05	-0.002484	0.000639
72	-0.001334	-0.004292	-0.000347	-1.9e-05	-0.00347	-0.005443	-0.001005	-0.001005	-0.002484	-0.000183	-0.000841	0.001132
73	0.000146	-0.001498	-0.000841	0.000146	-0.005607	-0.004785	0.000146	-0.001005	0.001132	-1.9e-05	-0.002155	-0.000347
74	-0.001991	-0.001498	-0.000676	-0.000183	-0.003142	-0.004785	-0.000676	-0.001662	-0.002813	-0.000347	-0.000512	-0.000512
75	-1.9e-05	-0.001827	-0.001662	-0.000183	-0.001827	-0.002484	-0.000512	0.00146	-0.001334	-1.9e-05	-0.001662	-0.002977
76	0.000639	-0.001662	0.000146	-0.000183	-0.003635	-0.002648	0.00146	-0.001662	0.00031	-0.000183	-0.000841	-0.000183
77	-0.002155	-0.001169	-0.000347	-1.9e-05	-0.001334	-0.001827	-0.000183	-0.001827	-0.000841	-1.9e-05	-0.000841	0.00031
78	-0.002813	-0.003306	0.000639	0.000146	-0.002155	-0.001827	-0.001005	-0.004292	-0.000841	-1.9e-05	0.001954	-0.000841
79	-0.002648	-0.003799	-0.001169	-1.9e-05	-0.003306	-1.9e-05	-0.000183	-0.002155	-0.002977	-1.9e-05	-0.001498	-1.9e-05
80	-0.001662	-0.003306	0.001132	-1.9e-05	-0.001005	-0.002155	0.000146	-0.004128	0.003433	-0.000183	-0.001662	0.000474
81	-0.002813	-0.002648	0.00031	-1.9e-05	-0.000676	0.003104	-0.002977	-0.001334	0.000146	-1.9e-05	-0.002813	-0.000183
82	-0.003142	-0.002155	0.000803	-1.9e-05	-0.003142	-0.000512	-0.001334	-0.002155	0.003104	-0.000183	-0.001334	0.001296
83	-0.003635	-0.005278	-0.001169	-0.000183	-0.002155	-0.000841	-0.001991	-0.004621	-0.001005	-0.000183	-0.000512	-0.000183
84	0.000639	-0.001169	0.00031	-1.9e-05	-0.003963	-0.001498	-0.002977	-0.001169	0.002118	-0.000183	-0.002813	0.002447
85	-0.00347	-0.00232	-0.001498	0.000146	-0.000676	-0.004949	-0.00232	-0.001991	0.000803	-1.9e-05	0.00031	0.000639
86	-0.001827	-0.002484	0.00031	-1.9e-05	-0.003306	0.000474	-0.000841	-0.001991	0.000474	0.000146	-0.003306	0.00146
87	0.00031	-0.004292	-0.000676	-0.000183	-0.00232	-0.001827	-0.000183	-0.003306	0.003433	-1.9e-05	0.002775	-0.001827
88	0.000146	-0.002155	-0.000347	-0.000183	-0.00232	-0.001334	-0.001498	-0.003306	0.000474	0.000146	-0.000183	0.00146
89	-0.003306	-0.001334	0.000146	-1.9e-05	-0.002155	-0.002977	-0.000347	-0.00232	0.001789	-0.000183	0.000474	-0.001498
90	-1.9e-05	-0.004456	0.00031	-0.000183	-0.001991	0.00146	0.000146	-0.002813	-0.000183	-1.9e-05	-0.000676	0.000967
91	-0.001991	-0.001827	0.000639	-1.9e-05	-0.001005	0.001625	0.000146	-0.001991	-0.004949	-0.000183	0.001954	-0.001005
92	-0.001005	-0.001169	-1.9e-05	-1.9e-05	-0.002484	-0.000841	0.000803	0.00031	-0.001334	0.000146	-0.001005	-0.001827
93	-0.002648	-0.00232	0.000474	-1.9e-05	-0.002648	-0.003142	-0.001991	-0.001334	0.00031	-0.000183	-1.9e-05	-0.000676
94	0.002775	-0.003963	-0.000183	-1.9e-05	-0.003142	-0.001991	-0.001169	0.002118	-0.000676	0.000146	-0.001005	0.001296
95	-0.000676	-0.00232	-0.000183	0.000146	-0.002813	-0.002155	-0.001005	-0.002648	0.002118	-0.000183	-0.002484	-0.000347
96	-0.003142	-0.003306	-0.002484	-1.9e-05	-0.001334	-0.000512	-0.001169	-0.001005	-0.000347	-1.9e-05	-0.000841	0.000474
97	-0.000512	-0.001169	0.000146	-0.000183	-0.003142	-0.000512	-0.000347	-0.001991	-0.001498	-1.9e-05	0.000146	0.003268
98	-0.000183	-0.003635	-0.001169	-1.9e-05	-0.001498	-0.001005	-0.000183	-0.001334	0.00409	0.000146	-0.000183	-0.000512
99	-0.002648	-0.000512	0.000639	-0.000183	-0.00232	-1.9e-05	-0.002813	-0.007908	0.004583	-0.000183	-0.000183	0.00294
100	-0.003963	-0.004456	-0.000841	0.000146	-0.000512	-0.000676	-0.00347	-0.003963	0.003268	-1.9e-05	0.000967	0.000146
101	-0.001498	-0.003799	0.00031	-0.000183	-0.005278	0.002118	-0.00232	-0.001991	0.00409	0.000146	0.000639	0.001625
102	-0.005278	-0.002484	0.000474	-1.9e-05	-0.001334	-0.001169	-0.001005	-0.004949	-0.001005	0.000146	-0.000512	-0.002484
103	-0.00232	-0.007415	-0.001169	0.000146	-0.004456	0.000639	-0.002484	-0.003142	-0.000347	-1.9e-05	-0.000183	-1.9e-05
104	-0.002813	-0.001827	0.001954	0.000146	-0.004292	-0.002484	-0.004128	-0.001662	0.002611	-1.9e-05	0.00031	0.002118
105	-0.000841	-0.002813	-0.001991	-1.9e-05	-0.002977	-0.000841	-0.001169	-0.001991	0.003433	-1.9e-05	-0.000183	-0.001827
106	-0.001169	0.000967	-1.9e-05	-0.000183	-0.001498	-0.000676	-0.002484	-0.004949	0.001132	-0.000183	-0.000183	-0.000183
107	-0.000512	-0.000676	-0.000512	-0.000183	-0.004949	0.000639	0.00031	0.003104	0.002447	-1.9e-05	-0.000512	-0.001005
108	-0.001827	-0.002813	-1.9e-05	-0.000183	-0.003635	-0.002155	-0.00347	-0.005114	-0.000676	-1.9e-05	0.000146	-0.002813
109	0.00146	-0.001169	-0.000183	-1.9e-05	-0.004128	-0.001169	0.000967	-0.001498	0.002611	0.000146	-0.000676	0.00031
110	-0.001991	0.003597	0.000803	-1.9e-05	-0.003635	-0.000676	-0.001662	-0.003306	0.005076	-1.9e-05	0.000967	0.001954
111	-0.004621	-0.00347	-0.000183	0.000146	-0.002484	-0.001005	-0.001827	-0.001334	0.00031	0.000146	0.000146	-0.001169
112	-0.00232	-0.000841	0.001625	0.000146	-0.004292	0.00031	-0.000512	-0.001498	0.004419	0.000146	0.000146	0.002282
113	-0.003142	-0.003635	0.001296	0.000146	-0.002648	-0.000347	-0.001498	-0.005278	-0.000183	-1.9e-05	-0.000512	-0.001991
114	-0.002977	-0.004292	0.000474	-1.9e-05	-0.00347	0.000639	-0.002155	-0.001498	0.003597	-1.9e-05	-0.000676	0.000474
115	-0.00347	-0.003142	0.000474	0.000146	-0.004785	-0.000183	-0.004456	-0.005278	0.002447	-1.9e-05	-0.000676	-0.000183
116	-0.001498	-0.003635	0.000146	-1.9e-05	-0.001498	0.001625	-1.9e-05	-0.001169	0.00294	-1.9e-05	-0.000347	0.000803
117	-0.002648	-0.002648	-1.9e-05	-1.9e-05	-0.001005	-1.9e-05	-0.001334	-0.003142	0.003268	0.000146	-0.000841	-0.001662
118	-0.003635	-0.001662	-0.001991	0.000146	-0.002484	0.001132	-0.003963	-0.003142	0.00409	-0.000183	0.000474	0.000803
119	-0.001827	-0.00347	-1.9e-05	-1.9e-05	-0.003306	-0.000841	-0.002484	-0.00347	0.00409	0.000146	0.00031	-0.001334
120	-0.00988	-0.002648	-1.9e-05	-1.9e-05	-0.002484	-0.000183	0.003597	-0.001991	0.005898	-1.9e-05	-0.000183	0.00146
121	-0.005771	-0.002648	0.000967	-1.9e-05	-0.002648	-0.000512	-0.000676	-0.002977	0.006556	0.00031	0.000146	-1.9e-05
122	-0.000183	-0.002648	0.002447	-1.9e-05	-0.002484	0.000639	-0.001334	-0.003963	0.001625	0.000146	0.005569	0.000146
123	-0.003635	-0.002648	-0.000512	-1.9e-05	-0.003799	0.001132	-0.000512	-0.001991	0.004255	-1.9e-05	0.000803	-0.000676
124	-0.001498	-0.002484	0.000967	-1.9e-05	-0.004949	-0.000183	0.00031	-0.00347	0.003761	0.000146	-0.000183	-0.001827
125	-0.002155	-0.002648	0.001296	0.000146	-0.002813	-0.001498	0.000146	-0.003635	0.004748	0.000146	0.00031	-0.001005
126	-0.00347	-0.002484	-0.000676	-1.9e-05	-0.003306	-1.9e-05	0.00031	-0.000676	0.001954	-0.000183	-1.9e-05	-0.000512
127	-0.000841	-0.002813	0.002118	-0.000183	-0.003963	-0.001334	0.000474	-0.001827	0.004583	0.000146	-0.000183	-0.000347
128	-0.002813	-0.001991	-1.9e-05	-1.9e-05	-0.004456	-0.000347	0.001789	-0.004128	0.002447	-0.000183	-0.001991	-0.001334
129	-0.002155	-0.000512	0.00146	-1.9e-05	-0.003799	0.001625	0.00031	-0.003799	0.002118	0.000146	0.00031	-0.000347
130	-0.003142	-0.002155	-0.000183	-0.000183	-0.002484	-0.001662	-0.001169	-0.003142	0.003597	0.000146	-0.000183	-0.000512
131	-0.004292	-0.001498	0.002282	-1.9e-05	-0.003306	0.000639	-0.000347	-0.005936	0.003761	-1.9e-05	-0.000512	0.000146
132	-0.003306	-0.007415	-1.9e-05	-1.9e-05	-0.002484	-0.001169	-0.000347	-0.003799	0.005076	-1.9e-05	-0.000676	-0.001005
133	-0.003963	-0.002977	-1.9e-05	0.000146	-0.001662	0.001132	0.000639	-0.004128	0.003761	0.000146	-0.004456	0.000474
134	-0.002648	-0.005771	-0.000183	-1.9e-05	-0.001498	-0.001662	-0.000183	-0.004456	0.003433	-1.9e-05	-0.000676	0.001625
135	-0.002484	-0.001169	0.00031	-1.9e-05	-0.003799	-0.002155	-1.9e-05	-0.004949	0.005076	-1.9e-05	0.000967	0.000474
136	-0.005443	-0.00347	-0.000676	0.000146	-0.003799	0.000967	0.000146	-0.004128	0.003268	-1.9e-05	-0.000183	-1.9e-05
137	-0.005278	-0.001827	-0.000512	0.000146	-0.001169	0.00146	0.000146	-0.002813	0.003926	-1.9e-05	-0.000183	-0.002484
138	-0.001662	-0.005936	-0.000347	-1.9e-05	-0.002484	-0.000841	-0.000183	-0.004456	0.001789	-1.9e-05	0.001132	-0.001334
139	-0.001827	-0.001662	-0.000347	-1.9e-05	-0.00347	0.000474	-1.9e-05	-0.000676	0.001789	-0.000183	-0.000676	0.000639
140	-0.001662	-0.002977	0.000803	0.000146	0.001296	-0.000841	0.000146	-0.001498	0.003104	-0.000183	0.001789	-0.001005
141	-0.001005	-0.004128	0.000803	-1.9e-05	-0.003142	0.000803	-1.9e-05	0.00031	0.004419	-1.9e-05	-0.000183	0.000639
142	-0.002813	-0.001827	0.000639	-1.9e-05	-0.002484	-1.9e-05	0.000146	-0.002648	0.003268	0.000146	0.000474	-0.000183
143	-0.002813	-0.002977	0.000146	0.000146	-0.002155	-0.000676	-1.9e-05	-0.00232	0.003104	-1.9e-05	0.000474	-0.001169
144	-0.003306	-0.002648	0.00146	-1.9e-05	-0.00347	-0.000841	0.000146	-0.002648	0.000474	-1.9e-05	0.000146	0.000474
145	-0.001662	-0.005771	-0.000512	-1.9e-05	-0.003306	-0.001169	0.000146	-0.003635	0.000146	0.000146	-0.001005	-0.000183
146	-0.000183	-0.001334	0.001954	-0.000183	-0.002977	-0.001005	0.000146	-0.004456	0.00409	-1.9e-05	0.000146	-0.001005
147	-0.000347	-0.003635	-0.000183	-1.9e-05	-0.002484	0.001132	-1.9e-05	-0.005114	0.000967	-1.9e-05	-0.000512	0.001625
148	-0.001498	-0.003142	-0.000512	-1.9e-05	-0.003306	-0.000183	-1.9e-05	-0.003142	0.000967	-0.000183	0.000474	0.00031
149	-0.000676	-0.003142	-0.000512	0.000146	-0.004785	-0.001005	-1.9e-05	-0.000841	0.002611	-1.9e-05	0.000967	-1.9e-05
150	0.000474	-0.001827	-0.000183	-1.9e-05	-0.003306	0.00294	-0.000183	-0.004949	0.001296	-1.9e-05	0.000967	0.00031
151	-0.001169	-0.00347	-1.9e-05	-1.9e-05	-0.003142	-0.001827	-0.000183	-0.003799	0.00031	0.000146	0.001954	-0.001005
152	0.000803	-0.001827	0.00031	-1.9e-05	-0.004292	-0.000347	-1.9e-05	-0.00347	0.004748	-1.9e-05	-1.9e-05	0.002775
153	-0.001498	-0.003635	-0.001169	-0.000183	-0.001991	-0.000841	-1.9e-05	-0.005607	0.005076	-0.000183	0.001296	-0.000841
154	-0.001005	-0.002484	-0.001005	-0.000183	-0.003963	0.000146	-1.9e-05	-0.001991	0.000639	-0.000183	-0.000183	0.002118
155	0.00031	-0.004949	-0.001991	0.000146	-0.001169	0.000803	-0.000183	-0.002813	0.003104	-1.9e-05	0.000474	-0.000676
156	0.001296	-0.003963	-0.000183	-1.9e-05	-0.00232	0.000639	-1.9e-05	-0.003306	0.002118	-1.9e-05	-0.000183	-0.000183
157	-0.000183	-0.004456	0.000967	0.000146	-0.001169	-0.002155	0.000146	-0.005443	0.001296	-1.9e-05	-0.001334	0.000803
158	0.001296	-0.002648	-1.9e-05	-1.9e-05	-0.003799	-1.9e-05	-0.000183	-0.001662	0.001132	0.000146	0.000474	0.00146
159	-0.001005	-0.005443	0.00031	-1.9e-05	-0.005607	-0.001334	0.000146	-0.0061	0.00031	0.000146	0.002775	0.00031
160	0.000803	-0.002977	-0.000183	0.000146	-0.0061	-0.001334	0.000146	-0.00232	-0.000676	-0.000183	-0.001169	-0.000347
161	-0.000347	-0.002484	0.00031	-0.000183	-0.004128	-0.001334	0.000146	-0.003963	-0.000183	-1.9e-05	0.000639	0.000639
162	0.00031	-0.002484	-1.9e-05	-1.9e-05	-0.00347	0.000146	-1.9e-05	-0.001827	0.001132	0.000146	0.001132	-0.002977
163	-0.001169	-0.002484	0.00031	-0.000183	-0.002813	-0.000183	-1.9e-05	-0.005443	0.002611	-1.9e-05	-0.000512	0.002611
164	-0.001334	-0.002155	-0.000347	-1.9e-05	-0.002155	0.000803	-1.9e-05	-0.004949	-0.001662	-1.9e-05	-0.004292	-0.003142
165	-1.9e-05	-0.001169	0.00031	-0.000183	-0.004621	0.000146	-1.9e-05	-0.004949	-0.000841	-1.9e-05	0.000474	0.000474
166	-0.002977	-0.003963	-0.000183	-0.000183	-0.001498	0.000146	-1.9e-05	-0.003142	-0.001498	-1.9e-05	-0.000183	-0.000512
167	-0.002155	-0.004456	-0.000347	0.000146	-0.006757	0.00031	-1.9e-05	-0.003306	0.003104	-1.9e-05	-0.002484	0.000967
168	-0.00232	-0.003635	0.000474	0.000146	-0.004456	0.000474	0.000146	-0.00232	0.00031	-1.9e-05	-0.001334	-0.001169
169	-0.001498	-0.002648	-0.000183	-1.9e-05	-0.006264	0.003268	0.000146	-0.002977	0.003597	-1.9e-05	-0.002484	0.000474
170	-0.000512	-0.00232	0.00031	0.000146	-0.002813	-1.9e-05	-1.9e-05	-0.003142	-1.9e-05	-0.000183	0.000146	-1.9e-05
171	-1.9e-05	-0.00232	-0.000183	-1.9e-05	-0.004128	-0.000183	-0.000183	-0.002484	-0.002155	-1.9e-05	-0.00232	0.000474
172	-0.001005	-0.002155	-0.000347	-0.000183	-0.003963	-0.000512	-1.9e-05	-0.006922	0.000474	-1.9e-05	0.000803	0.001132
173	-0.002813	-0.002155	0.000146	-1.9e-05	-0.002648	0.00031	-1.9e-05	-0.000841	-0.000676	-1.9e-05	0.00031	-0.001169
174	-0.001662	-0.00232	-0.000347	-1.9e-05	-0.004292	0.002282	0.000474	-0.003142	0.001954	-1.9e-05	-0.000183	0.001132
175	-0.000347	-0.002648	0.000474	-1.9e-05	-0.002813	0.00146	0.002282	-0.005607	-0.001827	-1.9e-05	-0.001498	-0.000183
176	0.00146	-0.002648	-1.9e-05	-1.9e-05	-0.004292	-0.000676	-0.001005	-0.001991	-0.003142	0.000146	0.000967	0.000803
177	-0.000347	-0.001662	0.000474	0.000146	-0.002155	-0.000183	0.001954	-0.000841	-0.003963	-0.000183	-0.001334	-0.001662
178	0.000474	-0.001827	-0.000183	-0.000183	-0.005607	0.00031	0.00146	-0.002648	0.001789	0.000146	0.000967	0.000474
179	-0.001005	-0.005771	0.001789	0.000146	-0.007415	-0.000347	0.001954	-0.005936	-0.000512	0.000146	-0.000183	0.00031
180	-0.000841	-0.003799	-0.000183	-1.9e-05	-0.005936	-0.000676	0.003761	-0.002977	0.001954	-1.9e-05	-0.001498	-0.000183
181	-0.000347	-0.003142	0.004419	-1.9e-05	-0.003799	0.000146	0.001296	-0.002813	-0.002977	-1.9e-05	-0.001334	-0.000512
182	0.001296	-0.001005	0.001625	-1.9e-05	-0.003963	0.000803	0.004912	-0.004456	-0.001827	-0.000183	-0.001498	-0.000512
183	-0.000347	-0.001991	0.00146	-1.9e-05	-0.005443	-1.9e-05	0.002282	-0.003142	-0.003635	-1.9e-05	-0.000841	-1.9e-05
184	-1.9e-05	-0.001991	0.002775	0.000146	-0.003963	0.002775	0.005569	-0.002155	0.00031	-1.9e-05	-0.001827	0.000967
