Ladekurvenmessung
Zeit: 2018_05_02 15.14.50
Info: FVA3, v = 0.2108, T = 40, F = 20, h = 148.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
125	0.000897	0.000666	0.002936	-0.001045
126	0.001094	-0.003347	0.00593	-0.002558
127	0.001324	-0.002788	0.003594	-0.000387
128	0.001752	0.001686	0.003167	-0.002262
129	0.001883	-5.8e-05	-0.000354	0.000929
130	0.003364	-0.001143	0.002015	-0.00236
131	-0.000288	0.001719	0.002311	-0.001077
132	0.00241	0.001423	0.005831	-9e-05
133	0.000271	0.002607	0.007575	-0.001077
134	-0.002525	0.001127	0.005075	0.000107
135	-0.001604	0.001554	0.005108	-0.001999
136	-0.00417	-0.00621	0.005305	-0.002689
137	0.000798	0.001785	0.005502	-0.001439
138	0.000502	0.001225	0.001291	-0.003775
139	0.001851	-0.000979	0.004515	-0.002032
140	-0.000387	-0.00315	-0.002558	0.001258
141	0.002015	-0.001012	0.000633	-0.001275
142	-0.000485	-0.003282	-0.001341	-0.00236
143	0.001587	0.001324	0.001489	-0.001209
144	-0.001308	-0.001768	-0.0019	0.000403
145	0.000699	0.001554	0.001061	-0.001472
146	-0.00088	0.000666	-0.001703	-0.001637
147	-0.000814	-0.001077	-0.003512	-0.002196
148	0.000699	0.002903	-0.000485	0.000436
149	-0.003183	-0.001604	-9e-05	-0.001637
150	-0.00292	0.00116	4.1e-05	-0.000979
151	-0.00088	-0.000518	0.001686	-0.000716
152	0.000107	0.001423	0.000666	0.000897
153	-0.00315	-0.005617	0.00014	-0.001374
154	0.001127	-0.000452	0.002509	0.001522
155	-0.002064	-0.00394	-0.001374	0.000732
156	0.000568	-0.000123	-0.000255	-0.001604
157	-0.001834	-0.006243	7.4e-05	-0.000288
158	-9e-05	-0.000946	0.000107	-0.002163
159	-0.001308	-0.000814	0.000304	0.002936
