Ladekurvenmessung
Zeit: 2018_05_02 15.06.03
Info: FVA3, v = 0.0404, T = 40, F = 20, h = 58.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1
1527	-5.8e-05
1528	-5.8e-05
1529	7.4e-05
1530	0.000107
1531	0.00014
1532	0.000107
1533	0.000173
1534	0.00037
1535	-2.5e-05
1536	0.00014
1537	-5.8e-05
1538	-9e-05
1539	0.000337
1540	-0.000156
1541	0.000173
1542	0.000239
1543	0.000107
1544	0.000337
1545	-0.000452
1546	0.000469
1547	0.000173
1548	8e-06
1549	0.00014
1550	-0.000387
1551	7.4e-05
1552	0.000304
1553	-2.5e-05
1554	0.00014
1555	0.000107
1556	0.00014
1557	-0.000123
1558	0.000107
1559	-0.000123
1560	-5.8e-05
1561	0.000304
1562	8e-06
1563	0.000107
1564	0.000107
1565	0.000633
1566	0.00014
1567	0.00389
1568	0.000502
1569	7.4e-05
1570	4.1e-05
1571	8e-06
1572	8e-06
1573	0.000337
1574	-0.000781
1575	0.000502
1576	0.000436
1577	-0.000452
1578	0.000666
1579	0.000271
1580	0.000699
1581	-0.000189
1582	0.001094
1583	-0.001505
1584	0.000633
1585	0.000271
1586	0.001653
1587	0.0006
1588	0.000732
1589	0.001851
1590	0.000535
1591	-0.000979
1592	0.000502
1593	0.000666
1594	0.001061
1595	0.000271
1596	-0.000979
1597	0.001522
1598	-0.000748
1599	-0.000123
1600	0.001291
1601	-0.000123
1602	0.002147
1603	0.002476
1604	0.000831
1605	0.001785
1606	0.001423
1607	-0.002426
1608	0.002081
1609	0.001785
1610	0.000732
1611	0.000304
1612	0.000502
1613	-0.000123
1614	0.001258
1615	-5.8e-05
1616	0.004055
1617	0.000403
1618	0.000897
1619	0.000107
1620	0.000239
1621	0.000206
1622	0.000271
1623	0.000107
1624	0.00037
1625	-0.000452
1626	-2.5e-05
1627	-0.001143
1628	-2.5e-05
1629	0.000107
1630	-2.5e-05
1631	0.001028
1632	8e-06
1633	0.000502
1634	-5.8e-05
1635	0.000469
1636	0.000929
1637	0.000995
1638	0.000765
1639	0.000403
1640	0.001916
1641	0.001225
1642	0.003528
1643	0.001324
1644	0.001653
1645	0.00287
1646	0.001324
1647	0.000699
1648	0.00241
1649	-0.003611
1650	-0.000321
1651	0.0006
1652	0.000765
1653	0.003759
1654	0.002574
1655	-0.000716
1656	0.001719
1657	0.003561
1658	0.000798
1659	0.001324
1660	-0.000485
1661	-0.000288
1662	-0.000354
1663	0.000206
1664	0.000502
1665	4.1e-05
1666	-0.000222
1667	4.1e-05
1668	0.000469
1669	0.000469
1670	0.000173
1671	0.000337
1672	0.000271
1673	0.000633
1674	0.001258
1675	0.000897
1676	0.000304
1677	-0.000123
1678	-2.5e-05
1679	-0.000189
1680	0.00014
1681	-0.000485
1682	0.000206
1683	8e-06
1684	7.4e-05
1685	0.00014
1686	0.000337
1687	0.000436
1688	0.00139
1689	0.001028
1690	0.000173
1691	0.000699
1692	-0.000419
1693	-5.8e-05
1694	0.000568
1695	0.000337
1696	-0.000189
1697	0.001916
1698	8e-06
1699	4.1e-05
1700	0.000107
1701	-2.5e-05
1702	-2.5e-05
1703	0.000107
1704	-9e-05
1705	4.1e-05
1706	0.000107
1707	7.4e-05
1708	0.000173
1709	0.000107
1710	7.4e-05
1711	7.4e-05
1712	0.000107
1713	-9e-05
1714	4.1e-05
1715	-9e-05
1716	7.4e-05
1717	4.1e-05
1718	7.4e-05
1719	0.000107
1720	0.000173
1721	0.000107
1722	8e-06
1723	8e-06
1724	-5.8e-05
1725	-0.000123
1726	-5.8e-05
1727	-0.000156
1728	0.000107
1729	4.1e-05
1730	0.000107
1731	0.000206
1732	0.000107
1733	7.4e-05
1734	-2.5e-05
1735	-5.8e-05
1736	-5.8e-05
1737	-9e-05
1738	-2.5e-05
1739	4.1e-05
1740	7.4e-05
1741	0.000107
1742	0.00014
1743	0.000173
1744	8e-06
1745	8e-06
1746	-2.5e-05
1747	-9e-05
1748	-5.8e-05
1749	-9e-05
1750	8e-06
1751	4.1e-05
1752	7.4e-05
1753	0.000107
1754	0.000107
1755	7.4e-05
1756	8e-06
1757	-5.8e-05
1758	-5.8e-05
1759	-9e-05
1760	-2.5e-05
1761	4.1e-05
1762	7.4e-05
1763	4.1e-05
1764	7.4e-05
1765	0.00014
1766	0.000107
1767	-5.8e-05
1768	-2.5e-05
1769	-0.000123
1770	-5.8e-05
1771	-0.000123
1772	8e-06
1773	0.000173
1774	7.4e-05
1775	7.4e-05
1776	0.00014
1777	7.4e-05
1778	8e-06
1779	-5.8e-05
1780	-2.5e-05
1781	-9e-05
1782	-5.8e-05
1783	-2.5e-05
1784	4.1e-05
1785	0.000107
1786	0.000107
1787	0.000107
1788	7.4e-05
1789	8e-06
1790	-2.5e-05
1791	8e-06
1792	-9e-05
1793	-9e-05
1794	4.1e-05
1795	7.4e-05
1796	0.00014
1797	0.00014
1798	0.00014
1799	7.4e-05
1800	-2.5e-05
1801	-2.5e-05
1802	-2.5e-05
1803	-5.8e-05
1804	8e-06
1805	4.1e-05
1806	7.4e-05
1807	7.4e-05
1808	0.000107
1809	7.4e-05
1810	0.000107
1811	7.4e-05
1812	-2.5e-05
1813	-5.8e-05
1814	-5.8e-05
1815	-0.000123
1816	-2.5e-05
1817	4.1e-05
1818	0.000107
1819	7.4e-05
1820	0.000173
1821	0.00014
1822	7.4e-05
1823	-2.5e-05
1824	-2.5e-05
1825	-9e-05
1826	-9e-05
1827	-2.5e-05
1828	4.1e-05
1829	0.000107
1830	7.4e-05
1831	0.000107
1832	0.000107
1833	4.1e-05
1834	-2.5e-05
1835	-2.5e-05
1836	-5.8e-05
1837	-5.8e-05
1838	8e-06
1839	4.1e-05
1840	0.000107
1841	0.00014
1842	0.000107
1843	0.000107
1844	8e-06
1845	-2.5e-05
1846	-2.5e-05
1847	-9e-05
1848	-2.5e-05
1849	-5.8e-05
1850	4.1e-05
1851	7.4e-05
1852	0.000107
1853	0.000107
1854	0.000107
1855	7.4e-05
1856	8e-06
1857	-9e-05
1858	-5.8e-05
1859	-0.000123
1860	-2.5e-05
1861	4.1e-05
1862	7.4e-05
1863	0.000107
1864	0.000107
1865	7.4e-05
1866	7.4e-05
1867	-2.5e-05
1868	-2.5e-05
1869	-9e-05
1870	-9e-05
1871	-2.5e-05
1872	7.4e-05
1873	0.000107
1874	7.4e-05
1875	0.000107
1876	0.000173
1877	4.1e-05
1878	8e-06
1879	-2.5e-05
1880	-2.5e-05
1881	-2.5e-05
1882	-5.8e-05
1883	8e-06
1884	0.000107
1885	0.000107
1886	0.000173
1887	7.4e-05
1888	7.4e-05
1889	-2.5e-05
1890	-9e-05
1891	-5.8e-05
1892	-0.000123
1893	8e-06
1894	4.1e-05
1895	4.1e-05
1896	7.4e-05
1897	0.000107
1898	7.4e-05
1899	0.00014
1900	-5.8e-05
1901	-5.8e-05
1902	-9e-05
1903	-5.8e-05
1904	-2.5e-05
1905	-2.5e-05
1906	4.1e-05
1907	0.000107
1908	0.000173
1909	0.000107
1910	7.4e-05
1911	-2.5e-05
1912	-2.5e-05
1913	-5.8e-05
1914	-2.5e-05
1915	-9e-05
1916	4.1e-05
1917	7.4e-05
1918	0.000107
1919	0.000107
1920	7.4e-05
1921	0.000107
1922	-2.5e-05
1923	-2.5e-05
1924	-9e-05
1925	-9e-05
1926	-5.8e-05
1927	4.1e-05
1928	0.000107
1929	0.00014
1930	0.000107
1931	0.00014
1932	4.1e-05
1933	8e-06
1934	-2.5e-05
1935	-9e-05
1936	-5.8e-05
1937	-5.8e-05
1938	8e-06
1939	4.1e-05
1940	7.4e-05
1941	0.000107
1942	0.000107
1943	4.1e-05
1944	4.1e-05
1945	-2.5e-05
1946	-2.5e-05
1947	-9e-05
1948	-0.000123
1949	4.1e-05
1950	8e-06
1951	7.4e-05
1952	7.4e-05
1953	0.00014
1954	7.4e-05
1955	-2.5e-05
1956	8e-06
1957	-0.000123
1958	-2.5e-05
1959	-5.8e-05
1960	-2.5e-05
1961	4.1e-05
1962	0.00014
1963	0.000107
1964	0.00014
1965	7.4e-05
1966	4.1e-05
1967	-5.8e-05
1968	-5.8e-05
1969	-9e-05
1970	-0.000156
1971	8e-06
1972	4.1e-05
1973	0.000107
1974	7.4e-05
1975	0.00014
1976	7.4e-05
1977	8e-06
1978	8e-06
1979	-9e-05
1980	-0.000123
1981	-2.5e-05
1982	8e-06
1983	4.1e-05
1984	0.000107
1985	7.4e-05
1986	0.000173
1987	0.000107
1988	4.1e-05
1989	8e-06
1990	-9e-05
1991	-2.5e-05
1992	-0.000123
1993	-2.5e-05
1994	7.4e-05
1995	0.000107
1996	0.00014
1997	0.000107
1998	0.00014
1999	-2.5e-05
2000	8e-06
2001	-5.8e-05
2002	-9e-05
2003	-0.000123
2004	-2.5e-05
2005	4.1e-05
2006	7.4e-05
2007	0.000107
2008	0.000107
2009	0.000107
2010	8e-06
2011	8e-06
2012	-5.8e-05
2013	-9e-05
2014	-5.8e-05
2015	-2.5e-05
2016	7.4e-05
2017	7.4e-05
2018	7.4e-05
2019	0.000107
2020	7.4e-05
2021	7.4e-05
2022	-2.5e-05
2023	-9e-05
2024	-9e-05
2025	-9e-05
2026	-5.8e-05
2027	7.4e-05
2028	0.000107
2029	0.000107
2030	0.000107
2031	0.00014
2032	8e-06
2033	8e-06
2034	-2.5e-05
2035	-9e-05
2036	-2.5e-05
2037	-5.8e-05
2038	0.000107
2039	7.4e-05
2040	7.4e-05
2041	0.00014
2042	0.000107
2043	0.000107
2044	-2.5e-05
2045	-9e-05
2046	-2.5e-05
2047	-0.000123
2048	-2.5e-05
2049	4.1e-05
2050	0.000107
2051	0.000107
2052	0.000107
2053	0.00014
2054	4.1e-05
2055	-2.5e-05
2056	8e-06
2057	-0.000123
2058	-9e-05
2059	-5.8e-05
2060	-2.5e-05
2061	0.00014
2062	7.4e-05
2063	0.00014
2064	0.00014
2065	7.4e-05
2066	8e-06
2067	-5.8e-05
2068	-5.8e-05
2069	-0.000123
2070	-9e-05
2071	4.1e-05
2072	0.000107
2073	7.4e-05
2074	0.000107
2075	7.4e-05
2076	0.000107
2077	-2.5e-05
2078	-5.8e-05
2079	-5.8e-05
2080	-0.000123
2081	-2.5e-05
2082	4.1e-05
2083	4.1e-05
2084	0.000107
2085	4.1e-05
2086	0.000107
2087	0.000107
2088	4.1e-05
2089	-2.5e-05
2090	-9e-05
2091	-9e-05
2092	-5.8e-05
2093	4.1e-05
2094	4.1e-05
2095	7.4e-05
2096	0.000107
2097	0.000107
2098	4.1e-05
2099	8e-06
2100	-5.8e-05
2101	-2.5e-05
2102	-5.8e-05
2103	-0.000123
2104	8e-06
2105	7.4e-05
2106	0.000107
2107	7.4e-05
2108	0.000107
2109	0.000107
2110	-2.5e-05
2111	-2.5e-05
2112	-5.8e-05
2113	-0.000123
2114	-2.5e-05
2115	8e-06
2116	0.000107
2117	7.4e-05
2118	0.000107
2119	0.000107
2120	7.4e-05
2121	8e-06
2122	-2.5e-05
2123	-5.8e-05
2124	-9e-05
2125	-9e-05
2126	8e-06
2127	4.1e-05
2128	4.1e-05
2129	0.000107
2130	0.00014
2131	0.00014
2132	8e-06
2133	-2.5e-05
2134	-2.5e-05
2135	-5.8e-05
2136	8e-06
2137	-2.5e-05
2138	0.000107
2139	8e-06
2140	0.000107
2141	0.00014
2142	0.000107
2143	8e-06
2144	-2.5e-05
2145	-5.8e-05
2146	-5.8e-05
2147	-0.000156
2148	8e-06
2149	4.1e-05
2150	7.4e-05
2151	0.000107
2152	7.4e-05
2153	0.00014
2154	8e-06
2155	-2.5e-05
2156	-5.8e-05
2157	-9e-05
2158	4.1e-05
2159	-5.8e-05
2160	4.1e-05
2161	0.000107
2162	7.4e-05
2163	0.000173
2164	0.000107
2165	-5.8e-05
2166	8e-06
2167	-2.5e-05
2168	-5.8e-05
2169	-5.8e-05
2170	-2.5e-05
2171	0.000107
2172	7.4e-05
2173	0.000107
2174	0.000107
2175	4.1e-05
2176	-2.5e-05
2177	-5.8e-05
2178	-5.8e-05
2179	-9e-05
2180	-0.000123
2181	4.1e-05
2182	-2.5e-05
2183	0.000107
2184	0.00014
2185	0.000107
2186	0.00014
2187	8e-06
2188	-2.5e-05
2189	-5.8e-05
2190	-0.000123
2191	-2.5e-05
2192	-9e-05
2193	4.1e-05
2194	7.4e-05
2195	0.000107
2196	0.000107
2197	7.4e-05
2198	4.1e-05
2199	-2.5e-05
2200	-9e-05
2201	-2.5e-05
2202	-9e-05
2203	-5.8e-05
2204	4.1e-05
2205	7.4e-05
2206	0.000173
2207	7.4e-05
2208	0.00014
2209	8e-06
2210	4.1e-05
2211	-5.8e-05
2212	-5.8e-05
2213	-9e-05
2214	-2.5e-05
2215	8e-06
2216	0.000107
2217	0.000107
2218	0.000107
2219	0.000107
2220	8e-06
2221	8e-06
2222	-5.8e-05
2223	-2.5e-05
2224	-2.5e-05
2225	-9e-05
2226	4.1e-05
2227	4.1e-05
2228	4.1e-05
2229	0.000107
2230	0.000107
2231	0.000107
2232	8e-06
2233	-2.5e-05
2234	-5.8e-05
2235	-9e-05
2236	-2.5e-05
2237	4.1e-05
2238	0.000107
2239	0.000107
2240	0.000107
2241	0.000107
2242	0.000107
2243	8e-06
2244	-2.5e-05
2245	-9e-05
2246	-5.8e-05
2247	-5.8e-05
2248	4.1e-05
2249	0.00014
2250	0.000107
2251	0.00014
2252	0.00014
2253	7.4e-05
2254	-2.5e-05
2255	-9e-05
2256	-9e-05
2257	-0.000123
2258	-5.8e-05
2259	4.1e-05
2260	7.4e-05
2261	0.000107
2262	4.1e-05
2263	0.00014
2264	8e-06
2265	8e-06
2266	-5.8e-05
2267	-9e-05
2268	-5.8e-05
2269	-5.8e-05
2270	8e-06
2271	4.1e-05
2272	7.4e-05
2273	0.000107
2274	0.00014
2275	8e-06
2276	8e-06
2277	-2.5e-05
2278	8e-06
2279	-9e-05
2280	-0.000156
2281	4.1e-05
2282	4.1e-05
2283	0.000107
2284	0.000107
2285	0.000107
2286	0.000107
2287	-2.5e-05
2288	-5.8e-05
2289	-5.8e-05
2290	-9e-05
2291	8e-06
2292	-2.5e-05
2293	7.4e-05
2294	0.000107
2295	7.4e-05
2296	0.000107
2297	7.4e-05
2298	4.1e-05
2299	-9e-05
2300	-5.8e-05
2301	-9e-05
2302	-0.000123
2303	4.1e-05
2304	4.1e-05
2305	7.4e-05
2306	0.000107
2307	0.00014
2308	4.1e-05
2309	4.1e-05
2310	-9e-05
2311	-5.8e-05
2312	-5.8e-05
2313	-5.8e-05
2314	-2.5e-05
2315	4.1e-05
2316	0.00014
2317	0.00014
2318	0.00014
2319	0.00014
2320	8e-06
2321	-2.5e-05
2322	-2.5e-05
2323	-9e-05
2324	-0.000156
2325	-2.5e-05
2326	4.1e-05
2327	7.4e-05
2328	0.000173
2329	0.000173
2330	4.1e-05
2331	8e-06
2332	-2.5e-05
2333	-5.8e-05
2334	-5.8e-05
2335	8e-06
2336	8e-06
2337	7.4e-05
2338	0.000107
2339	0.000107
2340	0.000107
2341	0.00014
2342	-2.5e-05
2343	-5.8e-05
2344	-5.8e-05
2345	-0.000156
2346	-5.8e-05
2347	-2.5e-05
2348	4.1e-05
2349	7.4e-05
2350	0.000107
2351	0.000107
2352	0.000107
2353	8e-06
2354	-2.5e-05
2355	-5.8e-05
2356	-5.8e-05
2357	-5.8e-05
2358	8e-06
2359	7.4e-05
2360	0.000107
2361	0.000173
2362	0.000107
2363	0.000173
2364	4.1e-05
2365	-5.8e-05
2366	-2.5e-05
2367	-0.000123
2368	-5.8e-05
2369	-9e-05
2370	4.1e-05
2371	0.000107
2372	0.000107
2373	0.000107
2374	0.000107
2375	7.4e-05
2376	-5.8e-05
2377	-9e-05
2378	-5.8e-05
2379	-9e-05
2380	-2.5e-05
2381	0.000107
2382	7.4e-05
2383	0.000107
2384	0.000107
2385	0.000107
2386	0.000107
2387	-2.5e-05
2388	-9e-05
2389	-5.8e-05
2390	-9e-05
2391	-5.8e-05
2392	8e-06
2393	0.000107
2394	0.000107
2395	0.000107
2396	0.000107
2397	8e-06
2398	-2.5e-05
2399	-9e-05
2400	-9e-05
2401	-5.8e-05
2402	-9e-05
2403	4.1e-05
2404	7.4e-05
2405	7.4e-05
2406	0.00014
2407	0.000107
2408	4.1e-05
2409	-2.5e-05
2410	-5.8e-05
2411	-9e-05
2412	-9e-05
2413	-2.5e-05
2414	4.1e-05
2415	4.1e-05
2416	0.00014
2417	0.000107
2418	0.000107
2419	7.4e-05
2420	-2.5e-05
2421	-5.8e-05
2422	-0.000156
2423	-5.8e-05
2424	-5.8e-05
2425	4.1e-05
2426	4.1e-05
2427	7.4e-05
2428	0.00014
2429	0.00014
2430	4.1e-05
2431	8e-06
2432	-5.8e-05
2433	-2.5e-05
2434	-0.000123
2435	-9e-05
2436	4.1e-05
2437	0.000107
2438	0.00014
2439	0.000107
2440	0.00014
2441	0.000107
2442	-2.5e-05
2443	-9e-05
2444	-9e-05
2445	-9e-05
2446	-5.8e-05
2447	8e-06
2448	4.1e-05
2449	0.00014
2450	7.4e-05
2451	0.000107
2452	7.4e-05
2453	-2.5e-05
2454	-2.5e-05
2455	-5.8e-05
2456	-5.8e-05
2457	-0.000123
2458	8e-06
2459	4.1e-05
2460	7.4e-05
2461	0.00014
2462	0.000107
2463	0.000107
2464	-5.8e-05
2465	-9e-05
2466	-5.8e-05
2467	-9e-05
2468	-5.8e-05
2469	4.1e-05
2470	4.1e-05
2471	0.00014
2472	0.000107
2473	0.000107
2474	4.1e-05
2475	8e-06
2476	-2.5e-05
2477	-9e-05
2478	-9e-05
2479	-9e-05
2480	4.1e-05
2481	4.1e-05
2482	7.4e-05
2483	0.00014
2484	0.000107
2485	8e-06
2486	8e-06
2487	-0.000123
2488	-2.5e-05
2489	-9e-05
2490	-9e-05
2491	8e-06
2492	8e-06
2493	0.000107
2494	0.000107
2495	0.00014
2496	0.00014
2497	-2.5e-05
2498	-2.5e-05
2499	-9e-05
