Ladekurvenmessung
Zeit: 2018_05_04 11.33.09
Info: FVA3, v = 0.195, T = 80, F = 20, h = 86.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2
459	-0.000512	-0.000347
460	-0.000512	-0.000183
461	-0.000512	-0.000183
462	-0.000183	-1.9e-05
463	-0.000347	-1.9e-05
464	-1.9e-05	-1.9e-05
465	-0.000183	-0.000183
466	-1.9e-05	0.000474
467	-0.000183	-0.000183
468	-0.000183	-1.9e-05
469	-0.000183	0.000146
470	-0.000183	0.000146
471	-0.000347	-0.000676
472	-0.000183	-1.9e-05
473	-1.9e-05	-0.000183
474	-0.000183	0.00146
475	-1.9e-05	-0.000841
476	0.000146	0.005734
477	0.000146	0.001954
478	-0.000183	0.00146
479	-0.000347	0.004912
480	-0.000676	0.00146
481	-1.9e-05	0.00031
482	-0.000676	0.006062
483	-0.000512	0.00031
484	-1.9e-05	0.002611
485	-1.9e-05	0.00031
486	-0.000183	0.002775
487	-1.9e-05	0.004583
488	-1.9e-05	0.003268
489	-0.000183	0.003268
490	-0.000183	0.001296
491	-0.000512	0.001296
492	-0.000183	-0.001005
493	-0.000183	0.003761
494	-1.9e-05	0.000474
495	-1.9e-05	-0.001827
496	-0.000183	0.000474
497	-1.9e-05	0.001296
498	-1.9e-05	0.001296
499	-0.000183	0.002775
500	-1.9e-05	0.002775
501	-0.000183	0.005241
502	-0.000183	0.003761
503	-0.000183	0.004748
504	-1.9e-05	-0.003306
505	-1.9e-05	0.006556
506	-0.000183	0.007706
507	-0.000183	0.007213
508	-0.000183	0.009678
509	0.000474	0.007049
510	0.000146	0.004748
511	0.000146	0.008857
512	-0.000183	0.005405
513	-0.000347	0.005569
514	-0.000347	0.005734
515	-1.9e-05	0.001296
516	-0.000183	0.002775
517	-0.000183	0.004748
518	-0.000183	0.00409
519	-0.000183	0.005241
520	-0.000183	0.006227
521	-0.000183	0.006391
522	-0.000183	0.007706
523	-0.000183	0.003433
524	-1.9e-05	0.004255
525	-0.000347	0.002775
526	-0.000347	0.000803
527	-0.000183	0.000146
528	-0.000183	0.002447
529	-0.000183	0.005569
530	-1.9e-05	0.000474
531	-1.9e-05	0.002447
532	-1.9e-05	0.000474
533	-0.000183	0.003597
534	-0.000183	0.004255
535	-0.000512	0.003761
536	-0.000347	-0.000183
537	-0.000183	0.003926
538	-0.000183	0.002775
539	-0.000183	0.004419
540	-1.9e-05	0.005898
541	-1.9e-05	0.002118
542	-1.9e-05	0.004419
543	0.000146	0.006884
544	-0.000183	0.005569
545	-0.000676	0.006556
546	-0.000183	0.006062
547	-0.000347	0.004583
548	-0.000347	0.00294
549	-0.000183	0.002611
550	-1.9e-05	0.001625
551	-1.9e-05	0.002611
552	-1.9e-05	0.003761
553	-0.000183	-0.001005
554	-1.9e-05	0.004583
555	-0.000347	0.000146
556	-0.000183	-1.9e-05
557	-1.9e-05	-0.000183
558	0.000146	-0.000183
559	-0.000347	-0.000347
560	-0.000512	-0.000347
561	-0.000183	-0.000183
562	-1.9e-05	-0.000183
563	-1.9e-05	-0.000347
564	-0.000183	-0.000183
565	-1.9e-05	-0.000183
566	-0.000347	0.002282
567	-0.000183	0.001296
568	-0.000183	0.00146
569	-0.000183	0.000474
570	-0.000347	-0.001169
571	-1.9e-05	0.002118
572	-0.000512	0.002775
573	0.000146	0.002775
574	0.000146	0.002118
575	-1.9e-05	0.002118
576	-0.000183	0.004419
577	0.00031	0.00409
578	-1.9e-05	0.002775
579	-0.000347	0.002611
580	-0.000183	0.00146
581	-0.000512	0.001296
582	-0.000183	0.002611
583	-0.000183	0.000967
584	-0.000183	0.002447
585	0.000146	0.003104
586	-0.000183	-1.9e-05
587	-1.9e-05	0.000639
588	-1.9e-05	0.000803
589	-0.000183	-0.000512
590	-0.000183	0.000474
591	-0.000183	0.000146
592	-0.000347	0.000803
593	-0.000347	-0.000183
594	-0.000183	0.00146
595	-0.000183	0.00146
596	-1.9e-05	0.00031
597	-0.000183	0.00146
598	-0.000347	0.002118
599	-0.000183	0.002447
600	-0.000183	-0.000183
601	-0.000347	-1.9e-05
