Ladekurvenmessung
Zeit: 2018_05_03 11.58.18
Info: FVA3, v = 1.47, T = 60, F = 20, h = 337.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12
574	-0.002813	-1.9e-05	-0.002813	0.0105	0.0105	-0.001498	-0.004949	-0.203986	-0.009223	-0.001662	-0.000347	0.000967
575	-0.000183	-0.001662	-0.002648	0.015595	0.010171	-0.000183	-0.003306	-0.205465	-0.004785	-0.001991	-0.002813	-0.002484
576	-0.004456	-0.001169	-0.00232	0.016253	0.009678	-0.002155	-0.007579	-0.199548	-0.009551	-0.000676	-0.002648	0.004583
577	0.002118	0.001625	-0.00232	0.013294	0.012472	-0.00347	-0.009387	-0.194782	-0.008565	-0.002155	-0.00232	-0.001827
578	0.000967	-0.002484	0.002775	0.010171	0.010829	-0.000676	-0.009716	-0.191166	-0.00988	-0.004292	0.00031	0.001296
579	-0.001005	-0.000676	0.000967	0.010993	0.01313	-0.00232	-0.011195	-0.187386	-0.005278	-0.004128	-0.004292	-0.001005
580	0.001296	0.000803	0.001132	0.010336	0.014445	-0.001662	-0.014318	-0.183934	-0.001662	-0.002813	0.000146	0.002775
581	0.002118	-0.006757	0.001954	0.007213	0.017239	-0.001169	-0.012181	-0.180318	-0.000512	-0.002813	-0.001334	-0.000841
582	-0.000512	-0.000841	0.001296	0.007213	0.017732	-0.000183	-0.016948	-0.179497	0.000967	0.00031	-0.000841	0.001789
583	0.002447	-0.001498	0.002447	0.006227	0.018718	-0.001005	-0.01366	-0.16717	0.002282	-0.005771	-0.001005	-0.001991
584	0.00146	-0.007579	0.000803	0.008363	0.019704	0.001789	-0.018262	-0.168649	0.005076	-0.001662	-0.001005	-0.001005
585	0.000474	0.001132	0.00294	0.004748	0.018389	0.001954	-0.015797	-0.16339	0.008199	-0.003963	-0.003306	-0.000183
586	0.003597	-0.003306	0.002447	0.003597	0.022005	0.007049	-0.016126	-0.158788	0.001132	-0.001169	-0.004456	-0.001662
587	-1.9e-05	-0.00347	0.000146	-0.000347	0.021183	-0.004292	-0.018755	-0.151885	0.006884	-0.000841	-0.005114	0.000803
588	0.002447	-0.00232	-0.001498	0.002611	0.021348	-0.000347	-0.019413	-0.148597	0.011979	-0.010373	-0.003963	-0.001827
589	0.001625	-0.004128	0.004255	-0.000347	0.019211	0.00031	-0.014647	-0.14153	0.010664	-0.00347	-0.002648	0.000146
590	0.00146	-0.002155	-0.001662	-1.9e-05	0.023484	-0.003142	-0.013167	-0.138079	0.017074	-0.002648	-0.00347	0.003104
591	0.001954	-0.001991	0.004912	-0.000512	0.019211	-0.00232	-0.017112	-0.131833	0.014116	-0.004128	-0.001334	0.00146
592	0.003433	-0.001005	0.005241	0.001132	0.026607	-0.002648	-0.013825	-0.126409	0.013952	-0.003799	-0.000841	0.000474
593	0.000474	-0.001005	0.004255	-0.000512	0.015595	-0.002648	-0.013332	-0.120328	0.012637	-0.001991	-0.002484	0.003597
594	0.005734	-0.001005	0.007706	-0.001169	0.023813	-0.003306	-0.014153	-0.11737	0.01576	-0.003799	-0.001991	0.000146
595	0.001625	-0.004949	0.006884	-0.002813	0.024306	-0.000512	-0.018098	-0.111288	0.015102	-0.002155	-0.000676	0.002447
596	0.001954	-0.000183	0.006391	-0.004128	0.026443	-0.003142	-0.011688	-0.097647	0.018554	-0.004292	-0.004128	0.003268
597	0.003104	-0.003306	0.007542	-0.006593	0.02595	-0.003963	-0.013167	-0.099126	0.016417	-0.003306	0.001296	-0.000347
598	0.00146	-0.001169	0.00935	-0.008072	0.023977	-0.002977	-0.015797	-0.086635	0.012801	-0.003635	-0.004785	0.000803
599	0.003597	-1.9e-05	0.006062	-0.007908	0.022663	-0.000841	-0.015961	-0.080718	0.020033	-0.001827	-0.004785	0.00146
600	0.003926	-0.003963	0.010171	-0.013003	0.02332	-0.001827	-0.009551	-0.073486	0.019868	-0.003963	-0.001991	-0.002813
601	0.004748	-0.002813	0.007213	-0.011031	0.02332	-0.000512	-0.010538	-0.068556	0.022334	-0.003142	-0.002977	-0.001827
602	0.00294	-0.002484	0.00787	-0.010045	0.022991	0.000146	-0.00873	-0.059516	0.022991	-0.001662	-0.002977	-0.00232
603	0.005569	-0.005936	-0.004456	-0.006922	0.023484	-0.000676	-0.008565	-0.053435	0.025128	-0.004621	0.002611	-0.003963
604	0.002447	-0.005278	0.007377	-0.010702	0.016088	-0.000183	-0.008565	-0.046203	0.021841	-0.005443	-0.003963	-0.000512
605	0.006062	-0.005278	0.005569	-0.00725	0.02069	-0.001334	-0.004292	-0.039793	0.024964	-0.006757	-0.00347	-0.001169
606	0.001954	-0.003306	0.005898	-0.010045	0.019047	-0.002155	-0.003963	-0.034205	0.022663	-0.003142	-0.00347	0.000639
607	0.002447	-0.003142	0.002447	-0.008894	0.020855	0.000639	-0.003142	-0.024344	0.02332	-0.003306	-0.004128	0.000803
608	-1.9e-05	-0.001169	0.005405	-0.008894	0.014445	-0.006429	-0.002648	-0.019084	0.022498	-0.00232	-0.001498	0.002775
609	0.002118	-0.005771	0.005076	-0.007086	0.019211	-0.005936	-0.001005	-0.013332	0.020526	-0.003142	0.001789	0.004583
610	-0.000512	-1.9e-05	0.003268	-0.008894	0.019047	-0.001005	-0.000676	-0.005443	0.017896	-0.001827	-0.000841	-0.001169
611	-0.001498	-0.001827	0.007049	-0.010209	0.021183	-0.004785	0.005076	0.001625	0.019211	-0.002813	-0.002484	-0.000841
612	0.00031	-0.004128	0.005734	-0.00725	0.021183	-0.000841	0.002447	0.00935	0.017074	-0.003963	0.000639	-0.000676
613	0.002611	-0.000347	0.005241	-0.006922	0.024306	-0.00347	0.005898	0.020197	0.014609	-0.004456	-0.003635	-0.000347
614	-0.002977	-0.002484	0.004912	-0.007579	0.02332	-0.003963	0.00294	0.028086	0.01576	-0.00232	-0.005114	-0.00232
615	0.001132	-0.000841	0.00146	-0.012181	0.022663	0.003104	0.004583	0.033839	0.012801	-0.004949	-0.00347	-0.001827
616	0.006227	-0.006264	0.004255	-0.009223	0.019047	0.000474	0.003597	0.042221	0.016088	-0.003306	-0.002484	-0.002813
617	-0.000676	-0.005278	0.005076	-0.010045	0.019211	-1.9e-05	0.006391	0.05274	0.012308	-0.003799	-0.002813	-0.00347
618	0.002611	-0.002977	0.00146	-0.008565	0.021676	0.00146	0.003268	0.056356	0.0105	-0.000183	-0.001827	-0.003306
619	0.000146	-0.000676	0.00294	-0.00988	0.015595	0.00146	0.003268	0.066546	0.008363	-0.002648	-0.007744	-0.002813
620	0.00146	-0.003963	-0.001169	-0.005114	0.018718	-0.000512	0.003268	0.070655	0.011486	-0.005443	-0.000183	-0.013496
621	0.000146	-0.002155	-0.00347	-0.007415	0.017239	0.000803	0.002447	0.080352	0.005734	-0.004456	-0.006264	-0.004456
622	0.002118	0.00031	0.001296	-0.0061	0.018389	0.000639	0.005241	0.08972	0.005734	-0.001662	-0.003799	-0.002813
623	-0.000512	-0.002484	0.000967	-0.005771	0.016417	0.00031	0.003761	0.091199	0.003597	-0.00347	-0.001662	-0.007086
624	0.002118	-0.001827	-0.000841	-0.001334	0.016417	0.000639	0.005898	0.098595	0.005076	-0.00347	-0.008565	-0.004128
625	-0.000512	0.000639	0.00031	-0.001991	0.009185	0.000146	0.005569	0.10895	-0.000841	-0.001169	-0.000347	-0.001498
626	0.000474	-0.001169	-0.004128	-0.002155	0.013952	-0.002484	0.005734	0.110758	-0.00347	-0.003799	-0.003799	-0.002813
627	-0.003306	-0.001827	0.002118	0.000803	0.010664	0.002282	0.004912	0.121441	-0.005936	-0.002484	-0.00232	-0.004128
628	-0.004456	0.000474	-0.007415	-0.004949	0.0105	-0.001662	0.008035	0.12818	-0.005443	-0.004292	-0.000676	-0.00347
629	0.002282	-0.003963	-0.001334	0.003268	0.011322	0.001296	0.004419	0.136891	-0.008072	0.00146	-1.9e-05	-0.003963
630	-0.001334	-0.000347	0.000967	-0.00232	0.007213	-0.001334	0.006556	0.143629	-0.009223	-0.001334	-0.001827	-0.002484
631	-0.000676	-0.002977	-0.000512	0.003268	0.008363	-0.001169	0.006391	0.150861	-0.008894	0.00031	-0.00232	-0.001169
632	-0.005278	-0.000512	-0.001991	0.002775	0.005898	-0.002648	0.006884	0.160394	-0.012839	-0.001991	-0.00347	-0.005936
633	0.000474	-0.004456	-0.001005	0.00409	0.002775	-0.001169	0.013294	0.162037	-0.01366	0.002118	0.000967	-0.001991
634	-0.003306	-0.004621	0.000967	0.004419	0.007377	0.00146	0.010993	0.169269	-0.017934	-0.002155	0.000803	-0.011359
635	0.005405	-0.001827	-0.005278	0.006884	0.006391	0.000474	0.003926	0.171241	-0.014153	-0.00232	0.00031	-0.005771
636	-0.002648	0.001296	-0.001498	0.006391	-0.001498	0.000639	0.009185	0.178802	-0.012181	-0.002648	0.00031	-0.003142
637	0.000474	-0.004949	-0.003142	0.006884	0.004748	-0.004785	0.008363	0.184225	-0.011688	0.000639	-0.002648	-0.00873
638	-0.001827	-0.002813	-0.005114	0.004419	0.000967	0.006391	0.008035	0.190635	-0.015633	-0.001498	-0.005114	-0.005278
639	-0.001005	-0.002813	-0.007415	0.00409	0.00294	-0.000183	0.009021	0.192772	-0.013003	-0.001498	-0.004456	-0.005936
640	-0.001991	-0.00232	-0.005607	0.007377	0.002775	0.002118	0.008035	0.194087	-0.015961	-0.00347	-0.003142	-0.002813
641	-0.001991	-0.001334	-0.00873	0.005405	-0.000676	-0.004128	0.010993	0.197867	-0.015797	-0.00347	-0.003799	-0.004621
642	-0.002648	-0.001991	-0.005278	0.007706	-0.003142	0.000474	0.009185	0.199839	-0.013989	-0.001498	-0.001827	-0.002648
643	-0.004128	0.003104	-0.004456	0.007213	-0.005443	-0.001334	0.00787	0.201812	-0.017112	-0.005278	-0.004128	-0.003306
644	-0.004456	-0.001005	-0.003635	0.005898	-0.004621	-0.00232	0.011979	0.205427	-0.016783	-0.001827	-0.002977	-0.004785
645	-0.007086	0.000146	-0.009716	0.004583	-0.004785	-0.002648	0.012801	0.209536	-0.016126	-0.001662	-0.002155	-0.002813
646	0.00031	-0.002155	-0.006429	0.00672	-0.002155	-0.001991	0.009678	0.204606	-0.016783	0.000146	-0.001169	-0.005607
647	-0.00347	0.000639	-0.007415	0.001132	-0.005443	-0.002977	0.017239	0.21381	-0.017934	-0.002813	-0.003142	-0.00725
648	-0.000841	-0.001334	-0.00725	0.005241	-0.001169	-0.001498	0.006391	0.211344	-0.019577	0.00146	-0.001498	-0.006264
649	-0.00347	-0.001662	-0.004456	0.005569	-0.005443	-0.001169	0.007706	0.21381	-0.015633	-0.003635	-0.00347	-0.007086
650	-0.003306	-0.001498	-0.007086	0.005076	-0.001169	-0.001005	0.008035	0.212166	-0.014975	-0.001498	-0.001498	-0.006593
651	-0.003142	-0.001498	-0.005936	0.006062	-0.004292	-0.001334	0.005569	0.211837	-0.016454	-0.001334	-0.002648	-0.006922
652	-0.001498	-0.002648	-0.006429	0.007049	-0.003306	-0.000676	0.00672	0.208715	-0.013332	-0.003142	-0.001662	-0.006429
653	-0.003306	-0.000841	-0.003142	0.005405	-0.00347	0.001132	0.005241	0.209536	-0.008565	-0.001991	-0.003306	-0.004128
654	-0.001005	-0.001334	-0.004949	0.007213	-0.004128	-0.002648	0.002118	0.205592	-0.00873	-0.003963	-0.005114	-0.000676
655	-0.002484	-0.002648	-0.005278	0.004912	-0.0061	-0.000183	-0.000512	0.202305	-0.010702	-0.005114	-0.000676	-0.005771
656	0.001625	-0.006922	-0.005278	0.004748	-0.003963	-0.002155	-0.000676	0.202469	-0.007415	-0.005278	-0.002813	-0.005443
657	-0.000347	-0.003635	-0.005771	0.008035	-0.004456	-0.001991	0.000639	0.202962	-0.010702	-0.005771	-0.002484	-0.007415
658	-0.001827	-0.000676	-0.007086	0.007542	-0.006757	-0.00347	-0.006429	0.199675	-0.007415	-0.006593	-0.003963	-0.004785
659	-0.004785	-0.003799	-0.004949	0.006884	-0.00725	0.001789	-0.001827	0.194909	-0.008894	-0.001169	0.001625	-0.006429
660	-0.00232	-0.002813	-0.010045	0.007049	0.000146	-0.0061	0.001789	0.188663	-0.008565	-0.005443	-0.00232	-0.006922
661	-0.001662	-0.008237	-0.008237	0.00672	-0.001169	-0.000512	0.003597	0.18439	-0.004456	-0.005936	-0.001827	-0.001991
662	-0.007908	-0.001498	-0.005607	0.005405	0.000639	-0.00725	0.004255	0.185376	-0.007744	-0.002977	-0.001662	-0.003142
663	-0.003142	-0.002648	-0.008072	0.008692	0.000146	-0.00347	0.003268	0.176994	-0.006593	0.000146	-0.001169	-0.002813
664	-0.002977	0.000639	-0.005443	0.009843	-0.001169	-0.006922	0.006062	0.177158	-0.004456	-0.002648	-0.002484	-0.007086
665	-0.004292	-0.002484	-0.005443	0.008035	-0.001334	-0.005936	0.005405	0.171406	-0.003306	-0.000183	-0.000347	-0.006593
666	-0.0061	0.000803	-0.00873	0.006391	-0.002155	-0.005443	0.008528	0.168283	-0.005114	-0.002484	-0.001498	-0.008894
667	-1.9e-05	0.000474	-0.0061	0.003761	0.001789	-0.005114	0.009514	0.163681	-0.00232	-0.001827	0.000146	-0.008565
668	-0.001662	0.003761	-0.005278	0.005734	0.002611	-0.002484	0.011158	0.163516	-0.003142	-0.000512	-0.002977	-0.008237
669	-0.002484	-0.001662	-0.007415	0.006227	0.00294	-0.005607	0.012308	0.155792	-0.002155	-0.003635	0.002611	-0.009716
670	-0.00347	0.00146	-0.005607	0.00146	0.005076	-0.000841	0.013952	0.154641	0.000146	-0.005771	-0.003306	-0.008237
671	0.00031	-0.002977	-0.008401	0.009678	0.004748	-0.005278	0.013952	0.150368	0.003433	-0.003306	-0.0061	-0.012017
672	-0.001991	-0.003142	-0.007579	-0.000512	0.003433	-0.003142	0.016253	0.146752	-0.000347	-0.004292	-0.002813	-0.006593
673	-0.002813	0.000639	-0.00988	0.000146	0.007377	-0.001827	0.021676	0.144122	0.00031	-0.002977	-0.005114	-0.004292
674	-0.002977	-0.001827	-0.00873	0.000474	0.003597	-0.000512	0.019047	0.133768	0.00146	-0.001991	-0.005607	-0.0061
675	-0.003799	-0.000183	-0.007579	0.00294	0.004912	-0.002648	0.027265	0.131302	0.005241	-0.00347	-0.005936	-0.00873
676	-0.004128	0.001296	-0.008565	0.00146	0.00409	-0.003142	0.024964	0.129001	0.005405	-0.000676	-0.000183	-0.005936
677	-0.004785	-0.001005	-0.017769	-0.001991	0.004583	-0.00232	0.029401	0.124728	-0.000676	-0.003306	-0.004621	-0.01251
678	-0.003306	-0.000347	-0.009058	-0.001662	0.004748	-0.00347	0.029566	0.122263	0.002118	-0.002648	-1.9e-05	-0.006429
679	-0.007415	-0.000183	-0.0061	0.003926	0.005076	-0.004785	0.031538	0.119469	0.000967	0.001132	-0.000841	-0.008401
680	-0.004292	-0.004292	-0.008894	0.002447	0.006391	-0.003142	0.031045	0.114702	-1.9e-05	-0.001334	-0.000183	-0.011524
681	-0.004292	-0.000183	-0.003963	0.001789	0.003926	-0.005443	0.035154	0.116017	0.002611	-0.002977	-0.000676	-0.009387
682	-0.002484	0.000639	-0.00725	-0.00232	0.007049	-0.006429	0.035318	0.110758	-0.003963	-0.000347	-1.9e-05	-0.013167
683	-0.004128	0.000146	-0.006922	-0.005278	0.006227	-0.003635	0.037783	0.108786	-0.001334	-0.003963	0.000803	-0.009387
684	-0.003963	-0.001005	-0.008072	0.003597	0.008199	-0.006264	0.034332	0.105827	0.002282	-0.001169	-0.001662	-0.013003
685	-0.003799	0.002611	-0.006757	-0.001498	0.008035	-0.001662	0.035811	0.10254	-0.000841	-0.000841	0.001789	-0.01251
686	-0.001334	-0.002813	-0.009058	0.001789	0.007213	-0.002484	0.040577	0.101061	-0.000676	-0.001662	-0.000676	-0.011688
687	-0.004128	0.000474	-0.004128	0.001132	0.005569	-0.006757	0.038934	0.105005	0.000639	-0.002977	-0.000841	-0.01251
688	-0.000512	-0.003142	-0.011852	0.00409	0.007377	-0.001498	0.04255	0.099746	-0.002484	-0.001169	-1.9e-05	-0.012674
689	-0.00347	-0.002484	-0.005278	0.001625	0.006391	-0.001334	0.046001	0.093336	-0.004128	-0.001991	-0.001005	-0.011524
690	-0.003963	-0.00347	-0.004128	0.005898	0.005898	-0.004292	0.042878	0.08972	-0.004128	-0.003635	-0.001334	-0.014811
691	0.000967	-0.00232	-0.005607	0.003597	0.005405	-0.001169	0.042221	0.083968	-0.002648	-0.004456	-0.00232	-0.00873
692	-0.001334	0.002118	-0.011031	0.001625	0.003597	-0.004785	0.052411	0.081502	-0.002648	-0.003799	-0.001991	-0.011688
693	-0.002484	0.000803	-0.00873	0.004419	0.002775	-0.001662	0.044193	0.078215	-0.005771	-0.001498	-0.003306	-0.00988
694	-0.002648	0.00146	-0.008401	0.000639	0.001296	-0.001991	0.047973	0.076407	-0.005443	-0.005607	-0.003799	-0.0061
695	-0.007579	0.001625	-0.005443	0.002447	0.003597	-0.002813	0.04896	0.075914	-0.005936	-0.002813	-0.001334	-0.00873
696	-0.006429	0.002611	-0.006593	0.001954	-0.001334	-0.003142	0.048467	0.071805	-0.004292	0.00146	-0.003963	-0.011688
697	-0.005278	-1.9e-05	-0.006757	0.001625	-0.000183	-0.001334	0.048138	0.070162	-0.003635	-0.001498	-0.001991	-0.012674
698	-0.007086	-0.006922	-0.001005	0.003268	-0.001005	-0.005443	0.050768	0.069669	-0.009223	-0.002648	-0.002977	-0.009551
699	-0.004292	-0.001827	-0.00347	0.007213	0.00031	-0.002813	0.049288	0.063423	-0.007908	0.004583	0.004583	-0.012346
700	-0.004785	0.001954	-0.004456	0.008857	-0.002648	-0.004128	0.052411	0.063752	-0.010866	-0.005771	0.000146	-0.011031
701	-0.003635	0.000474	-0.003963	0.006391	-0.002813	-0.004949	0.049124	0.061944	-0.006593	-0.00232	-0.001005	-0.009551
702	-0.004292	0.000639	-0.002977	0.005898	-0.004128	-0.00232	0.046823	0.0603	-0.010045	-0.001498	-0.000183	-0.01251
703	-1.9e-05	-0.001827	-0.006757	0.00787	-0.002484	-0.002813	0.044686	0.058328	-0.007908	-0.003142	-0.002484	-0.009551
704	-0.003306	-0.001169	-0.002484	0.005405	-0.002977	-0.002813	0.043536	0.058492	-0.010373	-0.002484	-0.00347	-0.009223
705	-0.002155	-0.004621	-0.005278	0.008528	-0.001827	-0.000183	0.043865	0.055205	-0.008401	-0.005771	-0.002813	-0.010045
706	-0.005278	0.000146	-0.002155	0.004748	-0.005607	-0.005771	0.041564	0.057177	-0.008565	-0.003306	-0.00347	-0.012017
707	-0.00347	-0.000347	-0.003963	0.005898	-0.009716	-0.002155	0.047973	0.052411	-0.006922	-0.005771	-0.005936	-0.011524
708	-0.004292	0.00031	-0.004621	0.007706	-0.006264	0.000639	0.03992	0.05011	-0.008401	-0.004785	-0.004949	-0.010538
709	-0.005936	-0.003142	-0.006757	0.005076	-0.013332	-0.005936	0.040084	0.052575	-0.011852	-0.006264	-0.004128	-0.011852
710	-0.007579	-0.002155	-0.004292	0.006391	-0.007744	-0.003306	0.040249	0.043207	-0.009223	-0.002484	-0.000512	-0.009387
711	-0.004949	-0.001827	-0.003799	0.005076	-0.011031	-0.002648	0.040577	0.044522	-0.010866	-0.0061	-0.004621	-0.00873
712	-0.004456	0.000474	-0.00347	0.002447	-0.009058	-0.00347	0.035318	0.043536	-0.009716	-0.005278	-0.001991	-0.009058
713	-0.005607	0.000639	-0.003142	0.007706	-0.009387	-0.003799	0.036304	0.041728	-0.010209	-0.002155	-0.003799	-0.009387
714	-0.008072	0.000474	-0.002977	0.008199	-0.007908	-0.00232	0.031373	0.03992	-0.008401	-0.001498	-0.001334	-0.007579
715	-0.006593	0.003926	-0.002977	0.009514	-0.010209	-0.004128	0.032524	0.042714	-0.010866	-0.001991	-0.001827	-0.006922
716	0.000803	0.000146	-0.003799	0.012965	-0.005443	-0.003635	0.030716	0.035482	-0.006757	0.002282	-0.002155	-0.010209
717	-0.004785	0.00146	-0.003963	0.004912	-0.01629	-0.004621	0.029566	0.036633	-0.00988	-0.00347	-0.003963	-0.008072
718	-0.004456	0.006227	-0.006429	0.009843	-0.009058	-0.004621	0.029237	0.035811	-0.005771	-0.001662	-0.00347	-0.010209
719	-0.004621	0.000967	-0.001662	0.004912	-0.010373	-0.001169	0.025785	0.034661	-0.007086	-0.001498	-0.003306	-0.009551
720	-0.003306	0.000474	-0.004292	0.004583	-0.0061	-0.00347	0.025292	0.034003	-0.00725	-0.005607	-0.004456	-0.010538
721	-0.004785	0.001132	-0.00232	0.00409	-0.007579	-0.001334	0.025785	0.033346	-0.005607	-0.002155	-0.005936	-0.009551
722	-0.00347	-0.001169	-0.003635	0.004748	-0.005114	-0.001334	0.02447	0.028744	-0.003963	-0.003799	-0.002977	-0.012181
723	-0.004621	0.001132	-0.001662	0.004419	-0.006429	-0.002813	0.022005	0.028908	-0.001827	-0.003142	-0.002977	-0.006429
724	-0.002155	0.00031	-0.001827	0.00294	-0.008072	-0.002813	0.021676	0.029894	-0.001334	-0.002648	-0.002484	-0.010538
725	-0.001991	0.000803	-0.003142	0.009678	-0.003142	0.000803	0.022827	0.026443	-0.002155	-0.001662	0.000803	-0.008401
726	-0.002977	0.003597	-0.001827	0.001954	-0.006264	-0.002484	0.022827	0.027593	0.003268	-0.004128	-0.003963	-0.007744
727	-0.002484	0.00146	-0.00347	0.007706	-0.005771	0.00146	0.019375	0.026114	0.002447	-0.00232	-0.001991	-0.010702
728	-0.004949	0.007213	-0.004785	0.002447	-0.006593	-0.001334	0.019704	0.023813	0.000803	-0.005114	-0.001334	-0.00988
729	-0.004456	0.00146	-0.002813	0.006556	-0.008565	-0.003142	0.020362	0.024142	0.001954	-0.000512	-0.003306	-0.008072
730	-0.004292	0.002447	-0.007415	0.003761	-0.007744	-0.002813	0.018718	0.024799	0.002447	-0.00347	-0.002813	-0.010702
731	-0.004785	0.003761	-0.005278	0.005898	-0.005771	-0.002648	0.01428	0.02069	0.00146	-0.001498	-0.000347	-0.010866
732	-0.006757	0.011651	-0.002977	0.002118	-0.007086	-0.003799	0.018225	0.02447	0.002447	-0.000841	-0.00232	-0.012017
733	-0.003635	0.006062	-0.000512	0.003597	-0.004128	-0.001827	0.014609	0.020526	0.002611	-0.001662	-0.001169	-0.010702
734	-0.005936	0.004583	-0.002155	0.003104	-0.002484	-0.000347	0.015266	0.019868	0.00031	-0.002813	-0.002155	-0.010702
735	-0.003963	0.005734	-0.004292	0.006062	-0.001827	-0.002813	0.0105	0.021183	0.003926	-0.000183	0.00146	-0.011031
736	-0.004456	0.00409	-0.001498	0.004419	0.00031	0.001296	0.008692	0.021841	0.003597	-0.001005	0.001625	-0.010373
737	-0.003306	0.003268	-0.004785	0.004419	0.001296	-0.00232	0.007049	0.016253	0.00146	-0.00347	-0.002484	-0.009716
738	-0.004949	0.007213	-0.001334	0.005405	-0.002155	-0.000512	0.004748	0.022169	0.000474	-0.001005	-0.001498	-0.009716
739	-0.003963	0.003597	-0.004128	0.003597	0.000967	-0.001991	0.003268	0.019704	0.005734	-0.003799	-0.005114	-0.010702
740	-0.004621	0.003926	-0.003963	0.003268	-0.001827	-0.000183	-0.001169	0.017239	0.005076	-0.000183	0.00146	-0.005278
741	-0.004785	0.005241	-0.001169	0.002118	-0.001334	-0.001827	-0.001827	0.018225	0.012144	-0.00232	-0.003142	-0.009716
742	-0.002155	0.003433	0.000474	0.006391	-0.001169	-0.001498	-0.003142	0.015924	0.007213	-0.001334	-0.002484	-0.002155
743	-0.005443	0.009678	-0.001334	0.001625	-0.000676	-0.002813	0.000803	0.015595	0.005076	0.000803	-0.006264	-0.007086
744	-0.008072	0.004912	0.006227	0.00409	-0.000183	-0.002155	-0.00725	0.015102	-0.001827	-0.004128	-0.001005	-0.006429
745	-0.006922	0.006884	-0.003142	0.002775	-0.00347	-0.003306	-0.007744	0.015102	-0.005443	-0.007908	-0.003635	-0.007415
746	-0.00347	0.005076	-0.00232	0.006062	-0.002977	-0.002484	-0.010538	0.011651	-0.000512	-0.000512	-0.002977	-0.00988
747	-0.004456	0.006556	0.003761	0.003268	0.000639	-0.000512	-0.008072	0.01313	-0.001005	-0.005278	-0.001827	-0.005114
748	-0.004621	0.010336	-0.002648	0.004912	0.001132	-0.003963	-0.008401	0.012637	-0.001498	-0.001498	-0.002484	-0.004456
749	-0.005771	0.009843	-0.003142	0.008035	-0.001827	-0.002813	-0.007415	0.013459	0.000967	-0.001169	0.000803	-0.007415
750	-0.008072	0.005734	-0.003306	0.00935	0.000803	-0.002155	-0.012674	0.017732	-0.000841	-0.000183	0.000639	-0.004292
751	-0.003635	0.011486	0.002118	0.012144	0.005734	0.001625	-0.009223	0.015102	0.005569	0.004255	0.002282	0.001625
752	0.00672	0.021512	0.009678	0.019868	0.012637	0.009021	0.002775	0.022334	0.017074	0.009843	0.011486	0.007213
753	0.013294	0.025292	0.020033	0.0271	0.019868	0.017239	0.008857	0.02973	0.01954	0.022827	0.018225	0.008692
754	0.022663	0.033181	0.026114	0.034003	0.027429	0.020855	0.013294	0.036304	0.029894	0.017239	0.022169	0.017896
755	0.02973	0.040742	0.037455	0.041399	0.032853	0.028579	0.019375	0.043865	0.036633	0.029566	0.032524	0.026771
756	0.037455	0.046494	0.041728	0.048467	0.042878	0.034168	0.025457	0.048631	0.044851	0.038934	0.037126	0.034661
757	0.042714	0.055698	0.049453	0.05537	0.049288	0.042385	0.03351	0.052904	0.050932	0.044851	0.041235	0.043371
758	0.050768	0.064738	0.049453	0.0603	0.056849	0.046001	0.037948	0.063587	0.058657	0.048795	0.043043	0.048631
759	0.055041	0.065395	0.059972	0.068025	0.065724	0.057671	0.041235	0.063916	0.065724	0.057999	0.054219	0.056684
760	0.06408	0.075585	0.064738	0.073449	0.071148	0.063916	0.050439	0.070326	0.072791	0.060465	0.058492	0.061944
761	0.065067	0.076079	0.072463	0.079201	0.068189	0.068025	0.051589	0.066053	0.078051	0.061944	0.06556	0.070326
762	0.067368	0.087584	0.076079	0.082653	0.081009	0.074271	0.05915	0.080516	0.080352	0.056849	0.070162	0.074271
763	0.070162	0.092514	0.080352	0.090049	0.083639	0.083968	0.06293	0.085283	0.090213	0.043207	0.076407	0.083475
764	0.076243	0.099746	0.088898	0.090542	0.089227	0.080023	0.069011	0.091857	0.088405	0.028251	0.080681	0.086104
765	0.085447	0.103855	0.089556	0.098595	0.096623	0.085611	0.071477	0.092514	0.094815	0.021512	0.086597	0.089885
766	0.090049	0.109114	0.097774	0.101225	0.095801	0.089885	0.075914	0.102047	0.09876	0.024635	0.091035	0.093172
767	0.094651	0.112894	0.099089	0.109114	0.102869	0.095144	0.081009	0.097609	0.103033	0.027758	0.096294	0.097445
768	0.095308	0.117825	0.104348	0.112894	0.106485	0.099582	0.084789	0.104841	0.103691	0.035647	0.094651	0.103033
769	0.103197	0.116675	0.10895	0.116839	0.110922	0.102704	0.08972	0.112237	0.108128	0.040084	0.099582	0.105663
770	0.106978	0.123742	0.110758	0.120455	0.115853	0.106813	0.08857	0.115031	0.108128	0.04255	0.108128	0.112566
771	0.102376	0.131796	0.114374	0.124564	0.120619	0.110758	0.092679	0.114374	0.115689	0.046659	0.107471	0.110593
772	0.113716	0.132617	0.119304	0.125221	0.124071	0.114374	0.094815	0.120784	0.117003	0.056684	0.11273	0.117661
773	0.120455	0.138699	0.120619	0.128837	0.130316	0.117003	0.096623	0.121441	0.120126	0.062108	0.11536	0.118811
