Ladekurvenmessung
Zeit: 2018_05_03 14.00.34
Info: FVA3, v = 0.1, T = 40, F = 10, h = 95.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
59	-0.000183	0.000146	-0.000183	-1.9e-05	-1.9e-05	-0.001498	0.003597	0.001296
60	-0.002648	-1.9e-05	-0.000347	-1.9e-05	-1.9e-05	0.000639	0.001296	-0.003963
61	-0.00725	0.000146	-0.000676	0.000146	-1.9e-05	-0.000347	-0.004785	-0.00232
62	-0.002155	0.000146	-0.000512	0.000146	-0.000183	0.00146	-0.000183	-0.001498
63	-0.000183	0.00031	0.002282	-0.000183	-0.000183	0.00409	0.003104	-0.011031
64	-0.000841	-1.9e-05	-0.000841	-1.9e-05	-1.9e-05	0.000146	-0.003799	-0.003963
65	0.000146	-1.9e-05	0.001296	-0.000183	-1.9e-05	0.003597	-0.002813	-0.001827
66	-0.001005	0.000146	-0.003635	-1.9e-05	-1.9e-05	-0.001169	-0.00232	-0.001991
67	0.001296	-1.9e-05	0.001132	-1.9e-05	0.000146	0.00031	0.000803	-0.001334
68	-0.000183	-1.9e-05	-0.000841	-1.9e-05	-1.9e-05	-0.001334	-0.003142	0.000803
69	0.000803	-1.9e-05	-0.001005	-1.9e-05	-1.9e-05	0.002775	-0.000183	-0.001662
70	0.002611	0.00146	-0.003799	-1.9e-05	-1.9e-05	-0.000676	0.000639	-0.000347
71	-0.002648	-0.000183	-0.000512	0.000146	-0.000183	0.001132	-0.001005	-0.000676
72	-0.001169	0.000146	-0.001827	0.000146	0.000146	-0.000183	0.000639	0.001954
73	0.001132	0.000146	0.000803	0.000146	-1.9e-05	-0.000676	-0.001005	-0.000183
74	0.000474	-1.9e-05	-0.001662	-1.9e-05	-1.9e-05	-0.000183	0.002447	-0.004785
